,nid,pitch,onset,duration,ts,label
0,0,69,-1.0,0.5,2,0
1,1,71,-1.0,0.0,2,0
2,2,68,-0.5,0.25,2,0
3,3,69,-0.25,0.25,2,0
4,4,72,0.0,0.5,2,0
5,5,57,0.0,0.5,2,0
6,6,60,0.5,0.5,2,0
7,7,64,0.5,0.5,2,0
8,8,72,1.0,0.5,2,0
9,9,60,1.0,0.5,2,0
10,10,64,1.0,0.5,2,0
11,11,74,1.0,0.0,2,0
12,12,71,1.5,0.25,2,0
13,13,60,1.5,0.5,2,0
14,14,64,1.5,0.5,2,0
15,15,72,1.75,0.25,2,0
16,16,76,2.0,0.5,2,0
17,17,57,2.0,0.5,2,0
18,18,60,2.5,0.5,2,0
19,19,64,2.5,0.5,2,0
20,20,76,3.0,0.5,2,0
21,21,60,3.0,0.5,2,0
22,22,64,3.0,0.5,2,0
23,23,77,3.0,0.0,2,0
24,24,75,3.5,0.25,2,0
25,25,60,3.5,0.5,2,0
26,26,64,3.5,0.5,2,0
27,27,76,3.75,0.25,2,0
28,28,81,4.0,0.5,2,0
29,29,57,4.0,0.5,2,0
30,30,83,4.0,0.0,2,0
31,31,80,4.5,0.25,2,0
32,32,60,4.5,0.5,2,0
33,33,64,4.5,0.5,2,0
34,34,81,4.75,0.25,2,0
35,35,81,5.0,0.5,2,0
36,36,57,5.0,0.5,2,0
37,37,83,5.0,0.0,2,0
38,38,80,5.5,0.25,2,0
39,39,60,5.5,0.5,2,0
40,40,64,5.5,0.5,2,0
41,41,81,5.75,0.25,2,0
42,42,84,6.0,1.0,2,0
43,43,57,6.0,0.5,2,0
44,44,60,6.5,0.5,2,0
45,45,64,6.5,0.5,2,0
46,46,81,7.0,0.5,2,0
47,47,60,7.0,0.5,2,0
48,48,64,7.0,0.5,2,0
49,49,84,7.5,0.5,2,0
50,50,60,7.5,0.5,2,0
51,51,64,7.5,0.5,2,0
52,52,83,8.0,0.5,2,0
53,53,52,8.0,0.5,2,0
54,54,79,8.0,0.0,2,0
55,55,81,8.0,0.0,2,0
56,56,78,8.5,0.5,2,0
57,57,81,8.5,0.5,2,0
58,58,59,8.5,0.5,2,0
59,59,64,8.5,0.5,2,0
60,60,76,9.0,0.5,2,0
61,61,79,9.0,0.5,2,0
62,62,59,9.0,0.5,2,0
63,63,64,9.0,0.5,2,0
64,64,78,9.5,0.5,2,0
65,65,81,9.5,0.5,2,0
66,66,59,9.5,0.5,2,0
67,67,64,9.5,0.5,2,0
68,68,83,10.0,0.5,2,0
69,69,52,10.0,0.5,2,0
70,70,79,10.0,0.0,2,0
71,71,81,10.0,0.0,2,0
72,72,78,10.5,0.5,2,0
73,73,81,10.5,0.5,2,0
74,74,59,10.5,0.5,2,0
75,75,64,10.5,0.5,2,0
76,76,76,11.0,0.5,2,0
77,77,79,11.0,0.5,2,0
78,78,59,11.0,0.5,2,0
79,79,64,11.0,0.5,2,0
80,80,78,11.5,0.5,2,0
81,81,81,11.5,0.5,2,0
82,82,59,11.5,0.5,2,0
83,83,64,11.5,0.5,2,0
84,84,83,12.0,0.5,2,0
85,85,52,12.0,0.5,2,0
86,86,79,12.0,0.0,2,0
87,87,81,12.0,0.0,2,0
88,88,78,12.5,0.5,2,0
89,89,81,12.5,0.5,2,0
90,90,59,12.5,0.5,2,0
91,91,64,12.5,0.5,2,0
92,92,76,13.0,0.5,2,0
93,93,79,13.0,0.5,2,0
94,94,47,13.0,0.5,2,0
95,95,75,13.5,0.5,2,0
96,96,78,13.5,0.5,2,0
97,97,59,13.5,0.5,2,0
98,98,76,14.0,1.0,2,0
99,99,52,14.0,1.0,2,0
100,100,72,15.0,0.5,2,0
101,101,76,15.0,0.5,2,0
102,102,74,15.5,0.5,2,0
103,103,77,15.5,0.5,2,0
104,104,76,16.0,0.5,2,1
105,105,79,16.0,0.5,2,1
106,106,48,16.0,0.5,2,1
107,107,76,16.5,0.5,2,0
108,108,79,16.5,0.5,2,0
109,109,60,16.5,0.5,2,0
110,110,79,17.0,0.5,2,0
111,111,52,17.0,0.5,2,0
112,112,81,17.0,0.0,2,0
113,113,77,17.5,0.25,2,0
114,114,64,17.5,0.5,2,0
115,115,76,17.75,0.25,2,0
116,116,74,18.0,1.0,2,0
117,117,71,18.0,0.5,2,0
118,118,55,18.0,1.0,2,0
119,119,67,18.5,0.5,2,0
120,120,72,19.0,0.5,2,0
121,121,76,19.0,0.5,2,0
122,122,74,19.5,0.5,2,0
123,123,77,19.5,0.5,2,0
124,124,76,20.0,0.5,2,0
125,125,79,20.0,0.5,2,0
126,126,48,20.0,0.5,2,0
127,127,76,20.5,0.5,2,0
128,128,79,20.5,0.5,2,0
129,129,60,20.5,0.5,2,0
130,130,79,21.0,0.5,2,0
131,131,52,21.0,0.5,2,0
132,132,81,21.0,0.0,2,0
133,133,77,21.5,0.25,2,0
134,134,64,21.5,0.5,2,0
135,135,76,21.75,0.25,2,0
136,136,71,22.0,1.0,2,1
137,137,74,22.0,1.0,2,1
138,138,55,22.0,1.0,2,1
139,139,69,23.0,0.5,2,0
140,140,72,23.0,0.5,2,0
141,141,71,23.5,0.5,2,0
142,142,74,23.5,0.5,2,0
143,143,72,24.0,0.5,2,0
144,144,76,24.0,0.5,2,0
145,145,45,24.0,0.5,2,0
146,146,72,24.5,0.5,2,0
147,147,76,24.5,0.5,2,0
148,148,57,24.5,0.5,2,0
149,149,76,25.0,0.5,2,0
150,150,48,25.0,0.5,2,0
151,151,77,25.0,0.0,2,0
152,152,74,25.5,0.25,2,0
153,153,60,25.5,0.5,2,0
154,154,72,25.75,0.25,2,0
155,155,71,26.0,1.0,2,1
156,156,68,26.0,0.5,2,1
157,157,52,26.0,1.0,2,1
158,158,64,26.5,0.5,2,0
159,159,69,27.0,0.5,2,0
160,160,72,27.0,0.5,2,0
161,161,71,27.5,0.5,2,0
162,162,74,27.5,0.5,2,0
163,163,72,28.0,0.5,2,0
164,164,76,28.0,0.5,2,0
165,165,45,28.0,0.5,2,0
166,166,72,28.5,0.5,2,0
167,167,76,28.5,0.5,2,0
168,168,57,28.5,0.5,2,0
169,169,76,29.0,0.5,2,0
170,170,48,29.0,0.5,2,0
171,171,77,29.0,0.0,2,0
172,172,74,29.5,0.25,2,0
173,173,60,29.5,0.5,2,0
174,174,72,29.75,0.25,2,0
175,175,68,30.0,1.0,2,1
176,176,71,30.0,1.0,2,1
177,177,52,30.0,1.0,2,1
178,178,69,31.0,0.5,2,0
179,179,71,31.0,0.0,2,0
180,180,68,31.5,0.25,2,0
181,181,69,31.75,0.25,2,0
182,182,72,32.0,0.5,2,0
183,183,57,32.0,0.5,2,0
184,184,60,32.5,0.5,2,0
185,185,64,32.5,0.5,2,0
186,186,72,33.0,0.5,2,0
187,187,60,33.0,0.5,2,0
188,188,64,33.0,0.5,2,0
189,189,74,33.0,0.0,2,0
190,190,71,33.5,0.25,2,0
191,191,60,33.5,0.5,2,0
192,192,64,33.5,0.5,2,0
193,193,72,33.75,0.25,2,0
194,194,76,34.0,0.5,2,1
195,195,57,34.0,0.5,2,1
196,196,60,34.5,0.5,2,0
197,197,64,34.5,0.5,2,0
198,198,76,35.0,0.5,2,0
199,199,60,35.0,0.5,2,0
200,200,64,35.0,0.5,2,0
201,201,77,35.0,0.0,2,0
202,202,75,35.5,0.25,2,0
203,203,60,35.5,0.5,2,0
204,204,64,35.5,0.5,2,0
205,205,76,35.75,0.25,2,0
206,206,81,36.0,0.5,2,0
207,207,57,36.0,0.5,2,0
208,208,83,36.0,0.0,2,0
209,209,80,36.5,0.25,2,0
210,210,60,36.5,0.5,2,0
211,211,64,36.5,0.5,2,0
212,212,81,36.75,0.25,2,0
213,213,81,37.0,0.5,2,0
214,214,57,37.0,0.5,2,0
215,215,83,37.0,0.0,2,0
216,216,80,37.5,0.25,2,0
217,217,60,37.5,0.5,2,0
218,218,64,37.5,0.5,2,0
219,219,81,37.75,0.25,2,0
220,220,84,38.0,1.0,2,0
221,221,53,38.0,0.5,2,0
222,222,57,38.5,0.5,2,0
223,223,63,38.5,0.5,2,0
224,224,81,39.0,0.5,2,0
225,225,57,39.0,0.5,2,0
226,226,63,39.0,0.5,2,0
227,227,83,39.5,0.5,2,0
228,228,57,39.5,0.5,2,0
229,229,63,39.5,0.5,2,0
230,230,84,40.0,0.5,2,0
231,231,52,40.0,0.5,2,0
232,232,83,40.5,0.5,2,0
233,233,57,40.5,0.5,2,0
234,234,64,40.5,0.5,2,0
235,235,81,41.0,0.5,2,0
236,236,50,41.0,0.5,2,0
237,237,80,41.5,0.5,2,0
238,238,53,41.5,0.5,2,0
239,239,59,41.5,0.5,2,0
240,240,81,42.0,0.5,2,0
241,241,48,42.0,0.5,2,0
242,242,76,42.5,0.5,2,0
243,243,52,42.5,0.5,2,0
244,244,57,42.5,0.5,2,0
245,245,77,43.0,0.5,2,0
246,246,50,43.0,0.5,2,0
247,247,74,43.5,0.5,2,0
248,248,53,43.5,0.5,2,0
249,249,59,43.5,0.5,2,0
250,250,72,44.0,1.0,2,0
251,251,52,44.0,0.5,2,0
252,252,57,44.0,0.5,2,0
253,253,52,44.5,0.5,2,0
254,254,57,44.5,0.5,2,0
255,255,71,45.0,0.75,2,0
256,256,52,45.0,0.5,2,0
257,257,56,45.0,0.5,2,0
258,258,52,45.5,0.5,2,0
259,259,56,45.5,0.5,2,0
260,260,69,45.75,0.125,2,0
261,261,71,45.875,0.125,2,0
262,262,69,46.0,1.0,2,0
263,263,45,46.0,1.0,2,0
264,264,57,46.0,1.0,2,0
265,265,69,47.0,0.5,2,0
266,266,81,47.0,0.5,2,0
267,267,71,47.5,0.5,2,0
268,268,83,47.5,0.5,2,0
269,269,73,48.0,1.0,2,0
270,270,85,48.0,1.0,2,0
271,271,57,48.0,0.5,2,0
272,272,45,48.0,0.0,2,0
273,273,49,48.0,0.0,2,0
274,274,52,48.0,0.0,2,0
275,275,57,48.5,0.5,2,0
276,276,69,49.0,0.5,2,0
277,277,81,49.0,0.5,2,0
278,278,57,49.0,0.5,2,0
279,279,71,49.5,0.5,2,0
280,280,83,49.5,0.5,2,0
281,281,57,49.5,0.5,2,0
282,282,73,50.0,0.5,2,1
283,283,85,50.0,0.5,2,1
284,284,57,50.0,0.5,2,1
285,285,45,50.0,0.0,2,1
286,286,49,50.0,0.0,2,1
287,287,52,50.0,0.0,2,1
288,288,71,50.5,0.5,2,0
289,289,83,50.5,0.5,2,0
290,290,57,50.5,0.5,2,0
291,291,69,51.0,0.5,2,0
292,292,81,51.0,0.5,2,0
293,293,57,51.0,0.5,2,0
294,294,68,51.5,0.5,2,0
295,295,80,51.5,0.5,2,0
296,296,57,51.5,0.5,2,0
297,297,66,52.0,0.5,2,0
298,298,78,52.0,0.5,2,0
299,299,50,52.0,0.5,2,0
300,300,38,52.0,0.0,2,0
301,301,42,52.0,0.0,2,0
302,302,45,52.0,0.0,2,0
303,303,68,52.5,0.5,2,0
304,304,80,52.5,0.5,2,0
305,305,50,52.5,0.5,2,0
306,306,69,53.0,0.5,2,0
307,307,81,53.0,0.5,2,0
308,308,51,53.0,0.5,2,0
309,309,39,53.0,0.0,2,0
310,310,42,53.0,0.0,2,0
311,311,45,53.0,0.0,2,0
312,312,71,53.5,0.5,2,0
313,313,83,53.5,0.5,2,0
314,314,51,53.5,0.5,2,0
315,315,68,54.0,0.5,2,0
316,316,80,54.0,0.5,2,0
317,317,52,54.0,0.5,2,0
318,318,40,54.0,0.0,2,0
319,319,44,54.0,0.0,2,0
320,320,47,54.0,0.0,2,0
321,321,64,54.5,0.5,2,0
