,src,des
0,1,0
1,1,1
2,2,21
3,2,22
4,3,45
5,3,46
6,4,47
7,4,48
8,4,49
9,5,58
10,5,59
11,6,60
12,6,61
13,6,62
14,7,71
15,7,72
16,8,73
17,8,74
18,8,75
19,9,79
20,10,81
21,10,82
22,10,83
23,11,87
24,12,89
25,12,90
26,12,91
27,12,92
28,12,93
29,14,94
30,14,95
31,15,113
32,15,114
33,16,115
34,16,116
35,17,139
36,17,140
37,18,141
38,18,142
39,18,143
40,19,152
41,19,153
42,20,154
43,20,155
44,20,156
45,21,159
46,22,161
47,22,162
48,22,163
49,22,164
50,22,165
51,23,168
52,24,170
53,24,171
54,24,172
55,24,173
56,24,174
57,25,177
58,26,179
59,26,180
60,26,181
61,26,182
62,26,183
63,27,186
64,28,191
65,28,192
66,29,197
67,29,198
68,30,203
69,30,204
70,31,209
71,31,210
72,32,213
73,32,214
74,35,223
75,36,224
76,36,225
77,36,226
78,37,228
79,38,229
80,39,244
81,40,245
82,40,246
83,40,247
84,41,249
85,42,250
86,43,265
87,44,266
88,44,267
89,44,268
90,46,281
91,46,282
92,46,283
93,46,284
94,48,309
95,48,310
96,48,311
97,50,359
98,50,360
99,50,361
100,52,453
101,52,454
102,53,460
103,53,461
104,53,462
105,54,468
106,54,469
107,54,470
108,55,494
109,55,495
110,55,496
111,55,497
112,56,498
113,56,499
114,56,500
115,56,501
116,57,547
117,58,548
118,58,549
119,58,550
120,58,551
121,59,601
122,59,602
123,59,603
124,60,627
125,61,628
126,61,629
127,61,630
128,62,633
129,62,634
130,63,635
131,63,636
132,63,637
133,64,688
134,64,689
135,65,728
136,65,729
137,66,731
138,66,732
139,67,734
140,68,736
141,69,737
142,70,738
143,71,739
144,71,740
145,72,741
146,73,742
147,74,743
148,74,744
149,75,745
150,76,746
151,77,747
152,77,748
153,78,749
154,79,750
155,80,751
156,80,752
157,81,753
158,82,754
159,83,755
160,83,756
161,84,805
162,84,806
163,85,845
164,85,846
165,86,848
166,86,849
167,87,851
168,88,853
169,89,854
170,90,855
171,91,856
172,91,857
173,92,858
174,93,859
175,94,860
176,94,861
177,95,862
178,96,863
179,97,864
180,97,865
181,98,866
182,99,867
183,100,868
184,100,869
185,101,870
186,102,871
187,103,872
188,103,873
189,104,874
190,105,875
191,106,876
192,106,877
193,107,878
194,107,879
195,108,880
196,108,881
197,109,882
198,109,883
199,110,884
200,110,885
201,111,886
202,111,887
203,112,888
204,112,889
205,113,890
206,113,891
207,114,892
208,114,893
209,115,894
210,115,895
211,116,896
212,116,897
213,117,898
214,117,899
215,118,900
216,118,901
217,119,902
218,119,903
219,120,904
220,120,905
221,121,906
222,121,907
223,122,910
224,122,911
225,123,912
226,123,913
227,123,914
228,124,944
229,124,945
230,125,947
231,125,948
232,126,982
233,126,983
234,127,985
235,127,986
236,128,988
237,129,991
238,129,992
239,129,993
240,129,994
241,130,995
242,130,996
243,130,997
244,131,999
245,132,1002
246,132,1003
247,132,1004
248,132,1005
249,133,1006
250,133,1007
251,133,1008
252,134,1010
253,135,1013
254,135,1014
255,135,1015
256,135,1016
257,136,1017
258,136,1018
259,136,1019
260,136,1020
261,137,1022
262,138,1024
263,139,1025
264,139,1026
265,139,1027
266,139,1028
267,140,1029
268,141,1030
269,142,1031
270,143,1032
271,143,1033
272,144,1034
273,145,1035
274,146,1036
275,146,1037
276,147,1038
277,148,1039
278,149,1040
279,149,1041
280,150,1042
281,151,1043
282,152,1044
283,152,1045
284,153,1047
285,156,1048
286,156,1049
287,158,1067
288,158,1068
289,159,1069
290,159,1070
291,160,1093
292,160,1094
293,161,1095
294,161,1096
295,161,1097
296,162,1106
297,162,1107
298,163,1108
299,163,1109
300,163,1110
301,164,1119
302,164,1120
303,165,1121
304,165,1122
305,165,1123
306,166,1127
307,167,1129
308,167,1130
309,167,1131
310,168,1135
311,169,1137
312,169,1138
313,169,1139
314,169,1140
315,169,1141
316,170,1137
317,170,1138
318,170,1139
319,170,1140
320,170,1141
321,172,1142
322,172,1143
323,173,1161
324,174,1162
325,174,1163
326,175,1186
327,175,1187
328,176,1188
329,176,1189
330,176,1190
331,177,1199
332,177,1200
333,178,1201
334,178,1202
335,178,1203
336,179,1206
337,180,1208
338,180,1209
339,180,1210
340,180,1211
341,180,1212
342,181,1217
343,181,1218
344,181,1219
345,181,1220
346,181,1221
347,182,1226
348,182,1227
349,182,1228
350,182,1229
351,182,1230
352,183,1233
353,184,1238
354,184,1239
355,185,1244
356,185,1245
357,186,1250
358,186,1251
359,187,1256
360,187,1257
361,188,1260
362,188,1261
363,191,1270
364,192,1271
365,192,1272
366,192,1273
367,193,1275
368,194,1276
369,195,1291
370,196,1292
371,196,1293
372,196,1294
373,197,1296
374,198,1297
375,199,1312
376,200,1313
377,200,1314
378,200,1315
379,202,1328
380,202,1329
381,202,1330
382,202,1331
383,204,1347
384,204,1348
385,204,1349
386,204,1350
387,206,1363
388,206,1364
389,206,1365
390,206,1366
391,208,1381
392,208,1382
393,208,1383
394,208,1384
395,208,1385
396,209,1387
397,210,1388
398,211,1389
399,212,1390
400,213,1391
401,214,1505
402,214,1506
403,215,1508
404,215,1509
405,216,1513
406,217,1515
407,217,1516
408,218,1712
409,219,1719
410,220,1720
411,220,1721
412,220,1722
413,221,1724
414,222,1728
415,223,1731
416,224,1732
417,225,1738
418,225,1739
419,225,1740
420,226,1741
421,226,1742
422,226,1743
423,226,1744
424,227,1745
425,227,1746
426,227,1747
427,228,1751
428,228,1752
429,229,1754
430,230,1755
431,231,1756
432,232,1762
433,232,1763
434,232,1764
435,233,1765
436,233,1766
437,233,1767
438,233,1768
439,234,1769
440,234,1770
441,234,1771
442,235,1772
443,235,1773
444,235,1774
445,236,1775
446,236,1776
447,237,1779
448,238,1781
449,238,1782
450,238,1783
451,239,1786
452,240,1788
453,240,1789
454,240,1790
455,241,1793
456,242,1795
457,242,1796
458,242,1797
459,243,1810
460,243,1811
461,244,1817
462,245,1818
463,245,1819
464,245,1820
465,246,1822
466,247,1826
467,248,1828
468,249,1829
469,250,1830
470,251,1836
471,251,1837
472,251,1838
473,252,1839
474,252,1840
475,252,1841
476,252,1842
