,nid,pitch,onset,duration,ts,label,rid
0,0.0,67.0,0.0,2.0,3,1.0,
1,1.0,71.0,0.0,2.0,3,1.0,
2,2.0,43.0,0.0,1.0,3,1.0,
3,3.0,55.0,1.0,1.0,3,0.0,
4,4.0,69.0,2.0,1.0,3,0.0,
5,5.0,72.0,2.0,1.0,3,0.0,
6,6.0,55.0,2.0,1.0,3,0.0,
7,7.0,71.0,3.0,1.0,3,1.0,
8,8.0,74.0,3.0,1.0,3,1.0,
9,9.0,55.0,3.0,1.0,3,1.0,
10,10.0,55.0,4.0,1.0,3,0.0,
11,11.0,71.0,5.0,1.0,3,0.0,
12,12.0,74.0,5.0,1.0,3,0.0,
13,13.0,55.0,5.0,1.0,3,0.0,
14,14.0,76.0,6.0,2.0,3,1.0,
15,15.0,79.0,6.0,2.0,3,1.0,
16,16.0,55.0,6.0,1.0,3,1.0,
17,17.0,55.0,7.0,1.0,3,0.0,
18,18.0,74.0,8.0,1.0,3,0.0,
19,19.0,78.0,8.0,1.0,3,0.0,
20,20.0,55.0,8.0,1.0,3,0.0,
21,21.0,72.0,9.0,2.0,3,1.0,
22,22.0,76.0,9.0,2.0,3,1.0,
23,23.0,55.0,9.0,1.0,3,1.0,
24,24.0,78.0,9.0,0.0,3,1.0,
25,25.0,55.0,10.0,1.0,3,0.0,
26,26.0,71.0,11.0,1.0,3,0.0,
27,27.0,74.0,11.0,1.0,3,0.0,
28,28.0,55.0,11.0,1.0,3,0.0,
29,29.0,67.0,12.0,2.0,3,1.0,
30,30.0,71.0,12.0,2.0,3,1.0,
31,31.0,43.0,12.0,1.0,3,1.0,
32,32.0,55.0,13.0,1.0,3,0.0,
33,33.0,69.0,14.0,1.0,3,0.0,
34,34.0,72.0,14.0,1.0,3,0.0,
35,35.0,55.0,14.0,1.0,3,0.0,
36,36.0,71.0,15.0,1.0,3,1.0,
37,37.0,74.0,15.0,1.0,3,1.0,
38,38.0,55.0,15.0,1.0,3,1.0,
39,39.0,55.0,16.0,1.0,3,0.0,
40,40.0,71.0,17.0,1.0,3,0.0,
41,41.0,74.0,17.0,1.0,3,0.0,
42,42.0,55.0,17.0,1.0,3,0.0,
43,43.0,72.0,18.0,2.0,3,1.0,
44,44.0,76.0,18.0,2.0,3,1.0,
45,45.0,55.0,18.0,1.0,3,1.0,
46,46.0,55.0,19.0,1.0,3,0.0,
47,47.0,71.0,20.0,1.0,3,0.0,
48,48.0,74.0,20.0,1.0,3,0.0,
49,49.0,55.0,20.0,1.0,3,0.0,
50,50.0,69.0,21.0,2.0,3,1.0,
51,51.0,72.0,21.0,2.0,3,1.0,
52,52.0,55.0,21.0,1.0,3,1.0,
53,53.0,74.0,21.0,0.0,3,1.0,
54,54.0,55.0,22.0,1.0,3,0.0,
55,55.0,67.0,23.0,1.0,3,0.0,
56,56.0,71.0,23.0,1.0,3,0.0,
57,57.0,55.0,23.0,1.0,3,0.0,
58,58.0,62.0,24.0,0.5,3,1.0,
59,59.0,35.0,24.0,3.0,3,1.0,
60,60.0,47.0,24.0,3.0,3,1.0,
61,61.0,67.0,24.5,0.5,3,0.0,
62,62.0,66.0,25.0,0.5,3,0.0,
63,63.0,67.0,25.5,0.5,3,0.0,
64,64.0,71.0,26.0,0.5,3,0.0,
65,65.0,67.0,26.5,0.5,3,0.0,
66,66.0,64.0,27.0,0.5,3,1.0,
67,67.0,36.0,27.0,3.0,3,1.0,
68,68.0,48.0,27.0,3.0,3,1.0,
69,69.0,69.0,27.5,0.5,3,0.0,
70,70.0,68.0,28.0,0.5,3,0.0,
71,71.0,69.0,28.5,0.5,3,0.0,
72,72.0,72.0,29.0,0.5,3,0.0,
73,73.0,69.0,29.5,0.5,3,0.0,
74,74.0,66.0,30.0,0.5,3,1.0,
75,75.0,38.0,30.0,3.0,3,1.0,
76,76.0,50.0,30.0,3.0,3,1.0,
77,77.0,71.0,30.5,0.5,3,0.0,
78,78.0,70.0,31.0,0.5,3,0.0,
79,79.0,71.0,31.5,0.5,3,0.0,
80,80.0,74.0,32.0,0.5,3,0.0,
81,81.0,71.0,32.5,0.5,3,0.0,
82,82.0,67.0,33.0,0.5,3,1.0,
83,83.0,40.0,33.0,3.0,3,1.0,
84,84.0,52.0,33.0,3.0,3,1.0,
85,85.0,72.0,33.5,0.5,3,0.0,
86,86.0,71.0,34.0,0.5,3,0.0,
87,87.0,72.0,34.5,0.5,3,0.0,
88,88.0,76.0,35.0,0.5,3,0.0,
89,89.0,72.0,35.5,0.5,3,0.0,
90,90.0,74.0,36.0,1.0,3,1.0,
91,91.0,54.0,36.0,0.5,3,1.0,
92,92.0,62.0,36.5,0.5,3,0.0,
93,93.0,61.0,37.0,0.5,3,0.0,
94,94.0,62.0,37.5,0.5,3,0.0,
