,nid,pitch,onset,duration,ts,label
0,0,76.0,-1.0,0.5,2,0.0
1,1,79.0,-1.0,0.5,2,0.0
2,2,76.0,-0.5,0.5,2,0.0
3,3,79.0,-0.5,0.5,2,0.0
4,4,72.0,0.0,0.5,2,1.0
5,5,76.0,0.0,0.5,2,1.0
6,6,57.0,0.0,0.5,2,1.0
7,7,60.0,0.0,0.5,2,1.0
8,8,57.0,0.5,0.5,2,0.0
9,9,60.0,0.5,0.5,2,0.0
10,10,74.0,1.0,0.5,2,0.0
11,11,77.0,1.0,0.5,2,0.0
12,12,53.0,1.0,0.5,2,0.0
13,13,57.0,1.0,0.5,2,0.0
14,14,74.0,1.5,0.5,2,0.0
15,15,77.0,1.5,0.5,2,0.0
16,16,71.0,2.0,0.5,2,1.0
17,17,74.0,2.0,0.5,2,1.0
18,18,55.0,2.0,0.5,2,1.0
19,19,59.0,2.0,0.5,2,1.0
20,20,55.0,2.5,0.5,2,0.0
21,21,59.0,2.5,0.5,2,0.0
22,22,72.0,3.0,0.25,2,0.0
23,23,52.0,3.0,0.5,2,0.0
24,24,55.0,3.0,0.5,2,0.0
25,25,74.0,3.25,0.25,2,0.0
26,26,76.0,3.5,0.25,2,0.0
27,27,72.0,3.75,0.25,2,0.0
28,28,69.0,4.0,0.25,2,1.0
29,29,53.0,4.0,1.5,2,1.0
30,30,71.0,4.25,0.25,2,0.0
31,31,72.0,4.5,0.25,2,0.0
32,32,73.0,4.75,0.25,2,0.0
33,33,74.0,5.0,0.25,2,0.0
34,34,76.0,5.25,0.25,2,0.0
35,35,77.0,5.5,0.25,2,0.0
36,36,50.0,5.5,0.5,2,0.0
37,37,74.0,5.75,0.25,2,0.0
38,38,72.0,6.0,0.25,2,1.0
39,39,55.0,6.0,1.0,2,1.0
40,40,71.0,6.25,0.25,2,0.0
41,41,69.0,6.5,0.25,2,0.0
42,42,67.0,6.75,0.25,2,0.0
43,43,76.0,7.0,0.5,2,0.0
44,44,79.0,7.0,0.5,2,0.0
45,45,76.0,7.5,0.5,2,0.0
46,46,79.0,7.5,0.5,2,0.0
47,47,72.0,8.0,0.5,2,1.0
48,48,76.0,8.0,0.5,2,1.0
49,49,57.0,8.0,0.5,2,1.0
50,50,60.0,8.0,0.5,2,1.0
51,51,57.0,8.5,0.5,2,0.0
52,52,60.0,8.5,0.5,2,0.0
53,53,77.0,9.0,0.5,2,0.0
54,54,81.0,9.0,0.5,2,0.0
55,55,50.0,9.0,0.5,2,0.0
56,56,53.0,9.0,0.5,2,0.0
57,57,77.0,9.5,0.5,2,0.0
58,58,81.0,9.5,0.5,2,0.0
59,59,71.0,10.0,0.5,2,1.0
60,60,74.0,10.0,0.5,2,1.0
61,61,55.0,10.0,0.5,2,1.0
62,62,59.0,10.0,0.5,2,1.0
63,63,55.0,10.5,0.5,2,0.0
64,64,59.0,10.5,0.5,2,0.0
65,65,81.0,11.0,0.25,2,0.0
66,66,48.0,11.0,0.5,2,0.0
67,67,52.0,11.0,0.5,2,0.0
68,68,79.0,11.25,0.25,2,0.0
69,69,77.0,11.5,0.25,2,0.0
70,70,76.0,11.75,0.25,2,0.0
71,71,73.0,12.0,0.25,2,1.0
72,72,53.0,12.0,1.5,2,1.0
