,src,des
0,1,303
1,2,520
2,3,529
3,4,550
4,4,551
5,4,552
6,5,571
7,7,592
8,7,593
9,7,594
10,9,595
11,10,675
12,10,676
13,11,691
14,11,692
15,12,695
16,12,696
17,12,697
18,12,698
19,12,699
20,14,706
21,14,707
22,14,708
23,15,973
24,15,974
25,16,989
26,16,990
27,17,993
28,17,994
29,17,995
30,17,996
31,17,997
32,18,1003
33,18,1004
34,19,1007
35,19,1008
36,19,1009
37,19,1010
38,19,1011
39,20,1018
40,20,1019
41,21,1022
42,21,1023
43,21,1024
44,21,1025
45,21,1026
46,22,1033
47,25,1151
48,25,1152
49,25,1153
50,27,1454
51,28,1671
52,29,1680
53,30,1701
54,30,1702
55,30,1703
56,31,1722
57,33,1743
58,33,1744
59,33,1745
60,35,1746
61,36,1852
62,36,1853
63,37,1868
64,37,1869
65,38,1872
66,38,1873
67,38,1874
68,38,1875
69,38,1876
70,38,1877
71,40,1883
72,40,1884
73,40,1885
74,40,1886
75,40,1887
76,40,1888
77,40,1889
78,40,1890
79,43,1891
80,43,1892
81,43,1893
82,43,1894
83,43,1895
84,43,1896
85,43,1897
86,43,1898
