,src,des
0,0,1
1,0,2
2,1,0
3,1,2
4,2,0
5,2,1
6,4,5
7,4,6
8,5,4
9,5,6
10,6,4
11,6,5
12,7,8
13,8,7
14,10,11
15,10,12
16,11,10
17,11,12
18,12,10
19,12,11
20,13,14
21,14,13
22,15,16
23,15,17
24,15,18
25,16,15
26,16,17
27,16,18
28,17,15
29,17,16
30,17,18
31,18,15
32,18,16
33,18,17
34,21,22
35,21,23
36,22,21
37,22,23
38,23,21
39,23,22
40,24,25
41,25,24
42,28,29
43,29,28
44,32,33
45,33,32
46,36,37
47,37,36
48,40,41
49,41,40
50,42,43
51,43,42
52,45,46
53,46,45
54,50,51
55,51,50
56,57,58
57,57,59
58,57,60
59,58,57
60,58,59
61,58,60
62,59,57
63,59,58
64,59,60
65,60,57
66,60,58
67,60,59
68,62,63
69,63,62
70,65,66
71,66,65
72,68,69
73,69,68
74,72,73
75,73,72
76,75,76
77,76,75
78,82,83
79,82,84
80,82,85
81,83,82
82,83,84
83,83,85
84,84,82
85,84,83
86,84,85
87,85,82
88,85,83
89,85,84
90,87,88
91,88,87
92,90,91
93,91,90
94,93,94
95,94,93
96,97,98
97,98,97
98,100,101
99,101,100
100,107,108
101,107,109
102,107,111
103,108,107
104,108,109
105,108,110
106,108,111
107,109,107
108,109,108
109,109,110
110,109,111
111,110,108
112,110,109
113,110,111
114,111,107
115,111,108
116,111,109
117,111,110
118,113,114
119,114,113
120,116,117
121,117,116
122,119,120
123,120,119
124,122,123
125,123,122
126,127,128
127,128,127
128,130,131
129,131,130
130,133,134
131,134,133
132,138,139
133,139,138
134,141,142
135,141,143
136,142,141
137,142,143
138,143,141
139,143,142
140,144,145
141,145,144
142,146,147
143,147,146
144,148,149
145,149,148
146,150,151
147,151,150
148,152,153
149,152,154
150,153,152
151,153,154
152,154,152
153,154,153
154,155,156
155,155,157
156,156,155
157,156,157
158,157,155
159,157,156
160,158,159
161,158,160
162,159,158
163,159,160
164,160,158
165,160,159
166,161,162
167,161,163
168,162,161
169,162,163
170,163,161
171,163,162
172,164,165
173,164,166
174,165,164
175,165,166
176,166,164
177,166,165
178,168,169
179,169,168
180,170,171
181,171,170
182,172,173
183,173,172
184,175,176
185,175,177
186,176,175
187,176,177
188,177,175
189,177,176
190,178,179
191,178,180
192,179,178
193,179,180
194,180,178
195,180,179
196,181,182
197,181,183
198,182,181
199,182,183
200,183,181
201,183,182
202,184,185
203,185,184
204,186,187
205,186,188
206,187,186
207,187,188
208,188,186
209,188,187
210,189,190
211,189,191
212,190,189
213,190,191
214,191,189
215,191,190
216,192,193
217,192,194
218,193,192
219,193,194
220,194,192
221,194,193
222,196,197
223,196,198
224,197,196
225,197,198
226,198,196
227,198,197
228,199,200
229,199,201
230,200,199
231,200,201
232,201,199
233,201,200
234,202,203
235,202,204
236,203,202
237,203,204
238,204,202
239,204,203
240,205,206
241,206,205
242,207,208
243,207,209
244,208,207
245,208,209
246,209,207
247,209,208
248,210,211
249,210,212
250,211,210
