,nid,pitch,onset,duration,ts,label
0,0,51.0,0.0,2.0,3,1.0
1,1,58.0,0.0,2.0,3,1.0
2,2,67.0,0.0,2.0,3,1.0
3,3,70.0,0.0,2.0,3,1.0
4,4,46.0,2.0,1.0,3,0.0
5,5,62.0,2.0,1.0,3,0.0
6,6,65.0,2.0,1.0,3,0.0
7,7,68.0,2.0,1.0,3,0.0
8,8,48.0,3.0,1.0,3,1.0
9,9,63.0,3.0,1.0,3,1.0
10,10,63.0,3.0,1.0,3,1.0
11,11,67.0,3.0,1.0,3,1.0
12,12,44.0,6.0,2.0,3,1.0
13,13,60.0,6.0,2.0,3,1.0
14,14,65.0,6.0,2.0,3,1.0
15,15,68.0,6.0,2.0,3,1.0
16,16,46.0,8.0,1.0,3,0.0
17,17,56.0,8.0,1.0,3,0.0
18,18,62.0,8.0,1.0,3,0.0
19,19,65.0,8.0,1.0,3,0.0
20,20,39.0,9.0,1.0,3,1.0
21,21,55.0,9.0,1.0,3,1.0
22,22,63.0,9.0,1.0,3,1.0
23,23,63.0,9.0,1.0,3,1.0
24,24,46.0,12.0,1.0,3,1.0
25,25,58.0,12.0,1.0,3,1.0
26,26,70.0,12.0,1.0,3,1.0
27,27,74.0,12.0,1.0,3,1.0
28,28,77.0,12.0,1.0,3,1.0
29,29,80.0,12.0,1.0,3,1.0
30,30,51.0,15.0,1.0,3,1.0
31,31,58.0,15.0,1.0,3,1.0
32,32,67.0,15.0,1.0,3,1.0
33,33,70.0,15.0,1.0,3,1.0
34,34,75.0,15.0,1.0,3,1.0
35,35,79.0,15.0,1.0,3,1.0
36,36,44.0,18.0,2.0,3,1.0
37,37,60.0,18.0,2.0,3,1.0
38,38,65.0,18.0,2.0,3,1.0
39,39,68.0,18.0,2.0,3,1.0
40,40,46.0,20.0,1.0,3,0.0
41,41,56.0,20.0,1.0,3,0.0
42,42,62.0,20.0,1.0,3,0.0
43,43,65.0,20.0,1.0,3,0.0
44,44,39.0,21.0,1.0,3,1.0
45,45,55.0,21.0,1.0,3,1.0
46,46,63.0,21.0,1.0,3,1.0
47,47,63.0,21.0,1.0,3,1.0
48,48,51.0,24.0,2.0,3,1.0
49,49,63.0,24.0,0.5,3,1.0
50,50,63.0,24.0,0.5,3,1.0
51,51,67.0,24.0,2.0,3,1.0
52,52,62.0,24.5,0.5,3,0.0
53,53,62.0,24.5,0.5,3,0.0
54,54,63.0,25.0,0.5,3,0.0
55,55,63.0,25.0,0.5,3,0.0
56,56,65.0,25.5,0.5,3,0.0
57,57,65.0,25.5,0.5,3,0.0
58,58,67.0,26.0,0.5,3,0.0
59,59,67.0,26.0,0.5,3,0.0
60,60,69.0,26.5,0.5,3,0.0
61,61,69.0,26.5,0.5,3,0.0
62,62,50.0,27.0,2.0,3,1.0
63,63,65.0,27.0,2.0,3,1.0
64,64,70.0,27.0,0.5,3,1.0
65,65,70.0,27.0,0.5,3,1.0
66,66,69.0,27.5,0.5,3,0.0
67,67,69.0,27.5,0.5,3,0.0
68,68,70.0,28.0,0.5,3,0.0
69,69,70.0,28.0,0.5,3,0.0
70,70,72.0,28.5,0.5,3,0.0
71,71,72.0,28.5,0.5,3,0.0
72,72,74.0,29.0,0.5,3,0.0
73,73,74.0,29.0,0.5,3,0.0
74,74,70.0,29.5,0.5,3,0.0
75,75,70.0,29.5,0.5,3,0.0
76,76,51.0,30.0,0.5,3,1.0
77,77,63.0,30.0,0.5,3,1.0
78,78,75.0,30.0,0.5,3,1.0
79,79,75.0,30.0,0.5,3,1.0
80,80,50.0,30.5,0.5,3,0.0
81,81,62.0,30.5,0.5,3,0.0
82,82,74.0,30.5,0.5,3,0.0
83,83,74.0,30.5,0.5,3,0.0
84,84,51.0,31.0,0.5,3,0.0
85,85,63.0,31.0,0.5,3,0.0
86,86,75.0,31.0,0.5,3,0.0
87,87,75.0,31.0,0.5,3,0.0
88,88,53.0,31.5,0.5,3,0.0
89,89,65.0,31.5,0.5,3,0.0
90,90,77.0,31.5,0.5,3,0.0
91,91,77.0,31.5,0.5,3,0.0
92,92,55.0,32.0,0.5,3,0.0
93,93,67.0,32.0,0.5,3,0.0
94,94,79.0,32.0,0.5,3,0.0
95,95,79.0,32.0,0.5,3,0.0
96,96,57.0,32.5,0.5,3,0.0
97,97,69.0,32.5,0.5,3,0.0
98,98,81.0,32.5,0.5,3,0.0
99,99,81.0,32.5,0.5,3,0.0
100,100,58.0,33.0,2.0,3,1.0
101,101,70.0,33.0,2.0,3,1.0
102,102,82.0,33.0,2.0,3,1.0
103,103,82.0,33.0,2.0,3,1.0
104,104,46.0,36.0,1.0,3,1.0
105,105,58.0,36.0,1.0,3,1.0
106,106,70.0,36.0,4.0,3,1.0
107,107,46.0,37.0,1.0,3,0.0
108,108,58.0,37.0,1.0,3,0.0
109,109,46.0,38.0,1.0,3,0.0
110,110,58.0,38.0,1.0,3,0.0
111,111,46.0,39.0,1.0,3,1.0
112,112,58.0,39.0,1.0,3,1.0
113,113,46.0,40.0,1.0,3,0.0
114,114,58.0,40.0,1.0,3,0.0
115,115,75.0,40.0,1.0,3,0.0
116,116,46.0,41.0,1.0,3,0.0
117,117,58.0,41.0,1.0,3,0.0
118,118,74.0,41.0,1.0,3,0.0
119,119,46.0,42.0,1.0,3,1.0
120,120,58.0,42.0,1.0,3,1.0
121,121,74.0,42.0,1.0,3,1.0
122,122,46.0,43.0,1.0,3,0.0
123,123,58.0,43.0,1.0,3,0.0
124,124,72.0,43.0,1.0,3,0.0
125,125,46.0,44.0,1.0,3,0.0
126,126,58.0,44.0,1.0,3,0.0
127,127,70.0,44.0,1.0,3,0.0
128,128,46.0,45.0,1.0,3,1.0
129,129,58.0,45.0,1.0,3,1.0
130,130,74.0,45.0,1.0,3,1.0
131,131,46.0,46.0,1.0,3,0.0
132,132,58.0,46.0,1.0,3,0.0
133,133,72.0,46.0,1.0,3,0.0
134,134,46.0,47.0,1.0,3,0.0
135,135,58.0,47.0,1.0,3,0.0
136,136,70.0,47.0,1.0,3,0.0
137,137,46.0,48.0,1.0,3,1.0
138,138,58.0,48.0,4.0,3,1.0
