,src,des
0,5,1
1,6,1
2,7,1
3,9,3
4,10,3
5,11,3
6,13,5
7,14,5
8,15,5
9,41,7
10,42,7
11,44,8
12,50,9
13,51,9
14,52,9
15,54,10
16,55,10
17,56,10
18,58,11
19,59,11
20,60,11
21,77,12
22,85,13
23,86,13
24,88,13
25,153,14
26,154,15
27,155,15
28,157,16
29,158,17
30,159,17
31,160,18
32,161,18
33,163,19
34,164,20
35,165,20
36,166,21
37,167,21
38,169,22
39,170,23
40,171,23
41,172,24
42,173,24
43,175,25
44,176,26
45,177,26
46,178,27
47,181,27
48,190,28
49,194,29
50,195,29
51,196,29
52,198,31
53,202,32
54,203,32
55,204,32
56,206,34
57,210,35
58,211,35
59,212,35
60,214,37
61,231,39
62,233,39
63,247,40
64,249,40
65,263,41
66,265,41
67,286,42
68,389,43
69,392,43
70,427,44
71,431,45
72,432,45
73,436,46
74,440,47
75,441,47
76,445,48
77,449,49
78,450,49
79,457,50
80,464,51
81,471,52
82,490,53
83,491,53
84,492,53
85,533,55
86,534,55
87,535,55
88,536,55
89,609,56
90,610,56
91,616,56
92,617,57
93,618,57
94,622,58
95,623,58
96,624,58
97,625,59
98,626,59
99,627,59
100,631,60
101,632,60
102,633,60
103,634,61
104,635,61
105,636,61
106,640,62
107,641,62
108,642,62
109,643,63
110,644,63
111,645,63
112,649,64
113,650,64
114,651,64
115,659,65
116,667,66
117,675,67
118,684,68
119,690,72
120,691,72
121,692,72
122,694,73
123,695,73
124,696,73
125,698,74
126,699,74
127,700,74
128,726,75
129,727,75
130,729,76
131,735,77
132,736,77
133,737,77
134,739,78
135,740,78
136,741,78
137,743,79
138,744,79
139,745,79
140,762,80
141,770,81
142,771,81
143,773,81
144,838,82
145,839,83
146,840,83
147,842,84
148,843,85
149,844,85
150,845,86
151,846,86
152,848,87
153,849,88
154,850,88
155,851,89
156,852,89
157,854,90
158,855,91
159,856,91
160,857,92
161,858,92
162,860,93
163,861,94
164,862,94
165,863,95
166,864,95
167,866,96
168,867,97
169,868,97
170,869,98
171,870,98
172,872,99
173,873,100
174,874,100
175,875,101
176,876,101
177,878,102
178,879,103
179,880,103
180,881,104
181,882,104
182,884,105
183,885,106
184,886,106
185,887,107
186,890,107
187,899,108
188,903,109
189,904,109
190,905,109
191,907,111
192,911,112
193,912,112
194,913,112
195,915,114
196,919,115
197,920,115
198,921,115
199,923,117
200,940,119
201,942,119
202,956,120
203,958,120
204,972,121
205,974,121
206,995,122
207,1136,123
208,1140,124
209,1141,124
210,1145,125
211,1149,126
212,1150,126
213,1154,127
214,1158,128
215,1159,128
216,1166,129
217,1174,130
218,1181,131
219,1190,132
220,1194,132
221,1197,133
222,1198,133
223,1199,133
224,1203,133
225,1218,134
226,1219,134
227,1220,134
228,1221,134
