,src,des
0,0,1
1,1,0
2,17,2
3,18,2
4,19,2
5,20,2
6,22,2
7,47,3
8,48,3
9,51,4
10,60,5
11,61,5
12,64,6
13,74,7
14,75,7
15,76,7
16,78,8
17,82,9
18,83,9
19,84,9
20,86,10
21,89,11
22,90,11
23,91,11
24,92,11
25,93,11
26,94,14
27,95,13
28,111,15
29,112,15
30,113,15
31,114,15
32,115,16
33,116,15
34,141,17
35,142,17
36,145,18
37,154,19
38,155,19
39,158,20
40,161,21
41,162,21
42,163,21
43,164,21
44,167,22
45,170,23
46,171,23
47,172,23
48,173,23
49,176,24
50,179,25
51,180,25
52,181,25
53,182,25
54,185,26
55,188,27
56,189,27
57,190,27
58,195,28
59,196,28
60,201,29
61,202,29
62,207,30
63,208,30
64,213,31
65,214,31
66,218,35
67,224,35
68,225,35
69,226,35
70,227,36
71,228,37
72,230,38
73,235,39
74,245,39
75,246,39
76,247,39
77,248,40
78,249,41
79,251,42
80,266,43
81,267,43
82,268,43
83,281,45
84,282,45
85,283,45
86,284,45
87,309,48
88,310,48
89,311,48
90,313,49
91,359,50
92,360,50
93,361,50
94,363,51
95,454,52
96,457,52
97,461,53
98,462,53
99,465,53
100,469,54
101,470,54
102,473,54
103,498,55
104,499,55
105,500,55
106,501,55
107,548,57
108,549,57
109,550,57
110,551,57
111,552,58
112,601,59
113,602,59
114,604,59
115,628,60
116,629,60
117,630,60
118,631,61
119,632,61
120,635,62
121,636,62
122,637,62
123,638,63
124,639,63
125,691,64
126,693,64
127,731,65
128,733,65
129,735,66
130,736,67
131,737,68
132,738,69
133,739,70
134,740,70
135,741,71
136,742,72
137,743,73
138,744,73
139,745,74
140,746,75
141,747,76
142,748,76
143,749,77
144,750,78
145,751,79
146,752,79
147,753,80
148,754,81
149,755,82
150,756,82
151,757,83
152,808,84
153,810,84
154,848,85
155,850,85
156,852,86
157,853,87
158,854,88
159,855,89
160,856,90
161,857,90
162,858,91
163,859,92
164,860,93
165,861,93
166,862,94
167,863,95
168,864,96
169,865,96
170,866,97
171,867,98
172,868,99
173,869,99
174,870,100
175,871,101
176,872,102
177,873,102
178,874,103
179,875,104
180,876,105
181,877,105
182,878,106
183,879,106
184,880,107
185,881,107
186,882,108
187,883,108
188,884,109
189,885,109
190,886,110
191,887,110
192,888,111
193,889,111
194,890,112
195,891,112
196,892,113
197,893,113
198,894,114
199,895,114
200,896,115
201,897,115
202,898,116
203,899,116
204,900,117
205,901,117
206,902,118
207,903,118
208,904,119
209,905,119
210,906,120
211,907,120
212,908,121
213,909,121
214,912,122
215,913,122
216,915,122
217,917,123
218,947,124
219,949,124
220,951,125
221,985,126
222,986,126
223,987,127
224,988,128
225,995,129
226,996,129
227,997,129
228,998,130
229,999,131
230,1006,132
231,1007,132
232,1008,132
233,1009,133
234,1010,134
235,1017,135
236,1018,135
237,1019,135
238,1020,135
239,1021,136
240,1022,137
241,1025,138
242,1026,138
243,1027,138
244,1028,138
245,1029,139
246,1030,140
247,1031,141
248,1032,142
249,1033,142
250,1034,143
251,1035,144
252,1036,145
253,1037,145
254,1038,146
255,1039,147
256,1040,148
257,1041,148
258,1042,149
259,1043,150
260,1044,151
261,1045,151
262,1046,152
263,1047,153
264,1065,158
265,1066,158
266,1067,158
267,1068,158
268,1069,159
269,1070,158
270,1095,160
271,1096,160
272,1099,161
273,1108,162
274,1109,162
275,1112,163
276,1122,164
277,1123,164
278,1124,164
279,1126,165
280,1130,166
281,1131,166
282,1132,166
283,1134,167
284,1137,168
285,1137,169
286,1138,168
287,1138,169
288,1139,168
289,1139,169
290,1140,168
291,1140,169
292,1141,168
293,1141,169
294,1142,172
295,1143,171
296,1158,173
297,1159,173
298,1160,173
299,1161,173
300,1162,174
301,1163,173
302,1188,175
303,1189,175
304,1192,176
305,1201,177
306,1202,177
307,1205,178
308,1208,179
309,1209,179
310,1210,179
311,1211,179
312,1214,180
313,1217,181
314,1218,181
315,1219,181
316,1220,181
317,1226,182
318,1227,182
319,1228,182
320,1229,182
321,1235,183
322,1236,183
323,1237,183
324,1242,184
325,1243,184
326,1248,185
327,1249,185
328,1254,186
329,1255,186
330,1260,187
331,1261,187
332,1265,191
333,1271,191
334,1272,191
335,1273,191
336,1274,192
337,1275,193
338,1277,194
339,1282,195
340,1292,195
341,1293,195
342,1294,195
343,1295,196
344,1296,197
345,1298,198
346,1313,199
347,1314,199
348,1315,199
349,1328,201
350,1329,201
351,1330,201
352,1331,201
353,1347,203
354,1348,203
355,1349,203
356,1350,203
357,1363,205
358,1364,205
359,1365,205
360,1366,205
361,1381,207
362,1382,207
363,1383,207
364,1384,207
365,1385,207
366,1386,208
367,1387,209
368,1389,210
369,1390,211
370,1391,212
371,1392,213
372,1509,214
373,1510,214
374,1512,215
375,1515,216
376,1517,216
377,1519,217
