,nid,pitch,onset,duration,ts,label,rid
0,0.0,70.0,0.0,1.0,3,1.0,
1,1.0,58.0,0.0,1.0,3,1.0,
2,2.0,62.0,0.0,1.0,3,1.0,
3,3.0,69.0,1.0,1.0,3,0.0,
4,4.0,60.0,1.0,1.0,3,0.0,
5,5.0,63.0,1.0,1.0,3,0.0,
6,6.0,70.0,2.0,1.0,3,0.0,
7,7.0,62.0,2.0,1.0,3,0.0,
8,8.0,65.0,2.0,1.0,3,0.0,
9,9.0,64.0,3.0,2.0,3,1.0,
10,10.0,61.0,3.0,1.0,3,1.0,
11,11.0,55.0,3.0,3.0,3,1.0,
12,12.0,60.0,4.0,1.0,3,0.0,
13,13.0,72.0,5.0,1.0,3,0.0,
14,14.0,58.0,5.0,2.0,3,0.0,
15,15.0,72.0,6.0,1.5,3,1.0,
16,16.0,53.0,6.0,2.5,3,1.0,
17,17.0,71.0,6.0,0.0,3,1.0,
18,18.0,72.0,6.0,0.0,3,1.0,
19,19.0,74.0,6.0,0.0,3,1.0,
20,20.0,57.0,7.0,1.5,3,0.0,
21,21.0,70.0,7.5,0.25,3,0.0,
22,22.0,69.0,7.75,0.25,3,0.0,
23,23.0,67.0,8.0,0.25,3,0.0,
24,24.0,65.0,8.25,0.25,3,0.0,
25,25.0,63.0,8.5,0.25,3,0.0,
26,26.0,58.0,8.5,0.5,3,0.0,
27,27.0,55.0,8.5,0.5,3,0.0,
28,28.0,67.0,8.75,0.25,3,0.0,
29,29.0,65.0,9.0,0.5,3,1.0,
30,30.0,57.0,9.0,1.0,3,1.0,
31,31.0,60.0,9.0,1.0,3,1.0,
32,32.0,63.0,9.5,0.5,3,0.0,
33,33.0,62.0,10.0,1.0,3,0.0,
34,34.0,58.0,10.0,1.0,3,0.0,
35,35.0,65.0,11.0,1.5,3,0.0,
36,36.0,74.0,11.0,1.5,3,0.0,
37,37.0,36.0,12.0,3.0,3,1.0,
38,38.0,48.0,12.0,3.0,3,1.0,
39,39.0,62.0,12.5,0.5,3,0.0,
40,40.0,71.0,12.5,0.5,3,0.0,
41,41.0,63.0,13.0,0.5,3,0.0,
42,42.0,72.0,13.0,0.5,3,0.0,
43,43.0,65.0,13.5,0.5,3,0.0,
44,44.0,74.0,13.5,0.5,3,0.0,
45,45.0,67.0,14.0,0.5,3,0.0,
46,46.0,75.0,14.0,0.5,3,0.0,
47,47.0,72.0,14.5,0.5,3,0.0,
48,48.0,70.0,15.0,0.5,3,1.0,
49,49.0,60.0,15.0,1.0,3,1.0,
50,50.0,63.0,15.0,1.0,3,1.0,
51,51.0,69.0,15.5,0.5,3,0.0,
52,52.0,72.0,16.0,0.5,3,0.0,
53,53.0,62.0,16.0,1.0,3,0.0,
54,54.0,65.0,16.0,1.0,3,0.0,
55,55.0,70.0,16.5,0.5,3,0.0,
56,56.0,74.0,17.0,1.5,3,0.0,
57,57.0,77.0,17.0,1.5,3,0.0,
58,58.0,39.0,18.0,3.0,3,1.0,
59,59.0,51.0,18.0,3.0,3,1.0,
60,60.0,71.0,18.5,0.5,3,0.0,
61,61.0,74.0,18.5,0.5,3,0.0,
62,62.0,72.0,19.0,0.5,3,0.0,
63,63.0,75.0,19.0,0.5,3,0.0,
64,64.0,74.0,19.5,0.5,3,0.0,
65,65.0,77.0,19.5,0.5,3,0.0,
66,66.0,75.0,20.0,0.5,3,0.0,
67,67.0,79.0,20.0,0.5,3,0.0,
68,68.0,72.0,20.5,0.5,3,0.0,
69,69.0,75.0,20.5,0.5,3,0.0,
70,70.0,74.0,21.0,0.5,3,1.0,
71,71.0,69.0,21.0,1.0,3,1.0,
72,72.0,53.0,21.0,1.0,3,1.0,
73,73.0,63.0,21.0,1.0,3,1.0,
74,74.0,72.0,21.5,0.5,3,0.0,
75,75.0,75.0,22.0,0.5,3,0.0,
76,76.0,70.0,22.0,1.0,3,0.0,
77,77.0,58.0,22.0,1.0,3,0.0,
78,78.0,62.0,22.0,1.0,3,0.0,
79,79.0,74.0,22.5,0.5,3,0.0,
80,80.0,79.0,23.0,0.5,3,0.0,
81,81.0,72.0,23.0,1.0,3,0.0,
82,82.0,45.0,23.0,1.0,3,0.0,
83,83.0,57.0,23.0,1.0,3,0.0,
84,84.0,77.0,23.5,0.5,3,0.0,
85,85.0,84.0,24.0,0.5,3,1.0,
86,86.0,74.0,24.0,1.0,3,1.0,
87,87.0,43.0,24.0,2.0,3,1.0,
88,88.0,55.0,24.0,2.0,3,1.0,
89,89.0,82.0,24.5,0.5,3,0.0,
90,90.0,81.0,25.0,0.5,3,0.0,
91,91.0,70.0,25.0,2.0,3,0.0,
92,92.0,79.0,25.5,0.5,3,0.0,
93,93.0,77.0,26.0,0.5,3,0.0,
94,94.0,60.0,26.0,1.0,3,0.0,
95,95.0,55.0,26.0,1.0,3,0.0,
96,96.0,76.0,26.5,0.5,3,0.0,
97,97.0,70.0,27.0,1.0,3,1.0,
98,98.0,79.0,27.0,1.0,3,1.0,
99,99.0,64.0,27.0,1.0,3,1.0,
100,100.0,53.0,27.0,2.0,3,1.0,
101,101.0,69.0,28.0,1.0,3,0.0,
102,102.0,77.0,28.0,1.25,3,0.0,
103,103.0,65.0,28.0,1.0,3,0.0,
104,104.0,79.0,29.25,0.25,3,0.0,
105,105.0,75.0,29.5,0.25,3,0.0,
106,106.0,72.0,29.75,0.25,3,0.0,
107,107.0,70.0,30.0,1.0,3,1.0,
108,108.0,58.0,30.0,1.0,3,1.0,
109,109.0,62.0,30.0,1.0,3,1.0,
110,110.0,69.0,31.0,1.0,3,0.0,
111,111.0,60.0,31.0,1.0,3,0.0,
112,112.0,63.0,31.0,1.0,3,0.0,
113,113.0,70.0,32.0,1.0,3,0.0,
114,114.0,62.0,32.0,1.0,3,0.0,
115,115.0,65.0,32.0,1.0,3,0.0,
116,116.0,64.0,33.0,2.0,3,1.0,
117,117.0,61.0,33.0,1.0,3,1.0,
118,118.0,55.0,33.0,3.0,3,1.0,
119,119.0,60.0,34.0,1.0,3,0.0,
120,120.0,72.0,35.0,1.0,3,0.0,
121,121.0,58.0,35.0,2.0,3,0.0,
122,122.0,72.0,36.0,1.5,3,1.0,
123,123.0,53.0,36.0,2.5,3,1.0,
124,124.0,71.0,36.0,0.0,3,1.0,
125,125.0,72.0,36.0,0.0,3,1.0,
126,126.0,74.0,36.0,0.0,3,1.0,
127,127.0,57.0,37.0,1.5,3,0.0,
128,128.0,70.0,37.5,0.25,3,0.0,
129,129.0,69.0,37.75,0.25,3,0.0,
130,130.0,67.0,38.0,0.25,3,0.0,
131,131.0,65.0,38.25,0.25,3,0.0,
132,132.0,63.0,38.5,0.25,3,0.0,
133,133.0,58.0,38.5,0.5,3,0.0,
134,134.0,55.0,38.5,0.5,3,0.0,
135,135.0,67.0,38.75,0.25,3,0.0,
136,136.0,65.0,39.0,0.5,3,1.0,
137,137.0,57.0,39.0,1.0,3,1.0,
138,138.0,60.0,39.0,1.0,3,1.0,
139,139.0,63.0,39.5,0.5,3,0.0,
140,140.0,62.0,40.0,1.0,3,0.0,
141,141.0,58.0,40.0,1.0,3,0.0,
