,src,des
0,0,0
1,1,1
2,2,8
3,3,37
4,4,44
5,5,90
6,6,173
7,8,224
8,9,229
9,10,240
10,11,251
11,12,258
12,13,260
13,14,265
14,15,268
15,15,269
16,16,271
17,17,274
18,17,275
19,18,276
20,18,277
21,19,290
22,19,291
23,20,325
24,21,342
25,22,348
26,23,354
27,24,360
28,25,387
29,26,414
30,30,551
31,31,556
32,32,568
33,33,584
34,33,585
35,34,595
36,35,607
37,36,619
38,37,627
39,37,628
40,38,631
41,39,635
42,39,636
43,40,639
44,41,643
45,41,644
46,42,647
47,43,671
48,43,672
49,45,701
50,46,702
51,47,709
52,48,743
53,49,777
54,50,785
55,50,786
56,51,793
57,52,822
58,52,823
59,53,830
60,53,831
61,54,877
62,55,958
63,56,984
64,58,1009
65,59,1014
66,60,1025
67,61,1036
68,62,1043
69,63,1045
70,64,1050
71,65,1053
72,65,1054
73,66,1056
74,67,1059
75,67,1060
76,68,1061
77,68,1062
78,69,1067
79,69,1068
80,70,1069
81,70,1070
82,71,1071
83,71,1072
84,72,1073
85,72,1074
86,73,1075
87,73,1076
88,74,1110
89,75,1127
90,76,1133
91,77,1139
92,78,1145
93,79,1172
94,80,1199
95,81,1220
96,82,1222
97,83,1225
98,83,1226
99,84,1228
100,85,1231
101,85,1232
102,87,1235
103,89,1240
104,90,1245
105,91,1250
106,92,1265
107,92,1266
108,93,1282
109,93,1283
110,94,1299
111,94,1300
112,95,1308
113,95,1309
