,nid,pitch,onset,duration,ts,label
0,0,45.0,-1.0,1.0,6,0.0
1,1,57.0,-1.0,1.0,6,0.0
2,2,50.0,0.0,1.0,6,1.0
3,3,62.0,0.0,1.0,6,1.0
4,4,45.0,1.0,1.0,6,0.0
5,5,57.0,1.0,1.0,6,0.0
6,6,50.0,2.0,1.0,6,0.0
7,7,62.0,2.0,1.0,6,0.0
8,8,54.0,3.0,1.0,6,0.0
9,9,66.0,3.0,1.0,6,0.0
10,10,50.0,4.0,1.0,6,0.0
11,11,62.0,4.0,1.0,6,0.0
12,12,54.0,5.0,1.0,6,0.0
13,13,66.0,5.0,1.0,6,0.0
14,14,57.0,6.0,2.0,6,1.0
15,15,69.0,6.0,2.0,6,1.0
16,16,57.0,8.0,1.0,6,0.0
17,17,69.0,8.0,1.0,6,0.0
18,18,57.0,9.0,2.0,6,0.0
19,19,69.0,9.0,2.0,6,0.0
20,20,67.0,11.0,1.0,6,0.0
21,21,69.0,11.0,2.0,6,0.0
22,22,73.0,11.0,0.5,6,0.0
23,23,71.0,11.5,0.25,6,0.0
24,24,73.0,11.75,0.25,6,0.0
25,25,66.0,12.0,1.0,6,1.0
26,26,74.0,12.0,1.0,6,1.0
27,27,61.0,14.0,1.0,6,0.0
28,28,69.0,14.0,2.0,6,0.0
29,29,76.0,14.0,0.5,6,0.0
30,30,74.0,14.5,0.25,6,0.0
31,31,76.0,14.75,0.25,6,0.0
32,32,62.0,15.0,1.0,6,0.0
33,33,78.0,15.0,1.0,6,0.0
34,34,55.0,17.0,1.0,6,0.0
35,35,64.0,17.0,1.0,6,0.0
36,36,81.0,17.0,0.5,6,0.0
37,37,79.0,17.5,0.5,6,0.0
38,38,57.0,18.0,4.0,6,1.0
39,39,62.0,18.0,3.0,6,1.0
40,40,78.0,18.0,3.0,6,1.0
41,41,61.0,21.0,1.0,6,0.0
42,42,76.0,21.0,1.0,6,0.0
43,43,47.0,23.0,1.0,6,0.0
44,44,59.0,23.0,1.0,6,0.0
45,45,52.0,24.0,1.0,6,1.0
46,46,64.0,24.0,1.0,6,1.0
47,47,47.0,25.0,1.0,6,0.0
48,48,59.0,25.0,1.0,6,0.0
49,49,52.0,26.0,1.0,6,0.0
50,50,64.0,26.0,1.0,6,0.0
51,51,55.0,27.0,1.0,6,0.0
52,52,67.0,27.0,1.0,6,0.0
53,53,52.0,28.0,1.0,6,0.0
54,54,64.0,28.0,1.0,6,0.0
55,55,55.0,29.0,1.0,6,0.0
56,56,67.0,29.0,1.0,6,0.0
57,57,59.0,30.0,2.0,6,1.0
58,58,71.0,30.0,2.0,6,1.0
59,59,59.0,32.0,1.0,6,0.0
60,60,71.0,32.0,1.0,6,0.0
61,61,59.0,33.0,2.0,6,0.0
62,62,71.0,33.0,2.0,6,0.0
63,63,66.0,35.0,1.0,6,0.0
64,64,69.0,35.0,1.0,6,0.0
65,65,75.0,35.0,1.0,6,0.0
66,66,67.0,36.0,2.0,6,1.0
67,67,71.0,36.0,2.0,6,1.0
68,68,78.0,36.0,0.5,6,1.0
69,69,76.0,36.5,0.5,6,0.0
70,70,79.0,37.0,0.5,6,0.0
71,71,78.0,37.5,0.5,6,0.0
72,72,81.0,38.0,0.5,6,0.0
73,73,79.0,38.5,0.5,6,0.0
74,74,83.0,39.0,2.0,6,0.0
75,75,57.0,41.0,1.0,6,0.0
76,76,64.0,41.0,1.0,6,0.0
77,77,73.0,41.0,1.0,6,0.0
78,78,62.0,42.0,4.0,6,1.0
79,79,67.0,42.0,3.0,6,1.0
80,80,76.0,42.0,3.0,6,1.0
81,81,66.0,45.0,1.0,6,0.0
82,82,74.0,45.0,1.0,6,0.0
83,83,45.0,47.0,1.0,6,0.0
84,84,50.0,48.0,1.0,6,1.0
85,85,45.0,49.0,1.0,6,0.0
86,86,74.0,49.0,1.0,6,0.0
87,87,50.0,50.0,1.0,6,0.0
88,88,78.0,50.0,1.0,6,0.0
89,89,54.0,51.0,1.0,6,0.0
90,90,81.0,51.0,1.0,6,0.0
91,91,50.0,52.0,1.0,6,0.0
92,92,78.0,52.0,1.0,6,0.0
93,93,54.0,53.0,1.0,6,0.0
94,94,86.0,53.0,1.5,6,0.0
95,95,57.0,54.0,2.0,6,1.0
96,96,85.0,54.5,0.5,6,0.0
97,97,88.0,55.0,0.5,6,0.0
98,98,86.0,55.5,0.5,6,0.0
99,99,57.0,56.0,1.0,6,0.0
100,100,85.0,56.0,0.5,6,0.0
101,101,83.0,56.5,0.5,6,0.0
102,102,57.0,57.0,2.0,6,0.0
103,103,81.0,57.0,0.5,6,0.0
104,104,83.0,57.5,0.5,6,0.0
105,105,81.0,58.0,0.5,6,0.0
106,106,79.0,58.5,0.5,6,0.0
107,107,61.0,59.0,1.0,6,0.0
108,108,78.0,59.0,0.5,6,0.0
109,109,76.0,59.5,0.5,6,0.0
110,110,62.0,60.0,1.0,6,1.0
111,111,78.0,60.0,0.5,6,1.0
112,112,81.0,60.5,0.5,6,0.0
113,113,78.0,61.0,0.5,6,0.0
114,114,74.0,61.5,0.5,6,0.0
115,115,64.0,62.0,1.0,6,0.0
116,116,73.0,62.0,0.5,6,0.0
117,117,69.0,62.5,0.5,6,0.0
118,118,66.0,63.0,1.0,6,0.0
119,119,74.0,63.0,0.5,6,0.0
120,120,73.0,63.5,0.5,6,0.0
121,121,74.0,64.0,0.5,6,0.0
122,122,78.0,64.5,0.5,6,0.0
123,123,67.0,65.0,1.0,6,0.0
124,124,76.0,65.0,0.5,6,0.0
125,125,79.0,65.5,0.5,6,0.0
126,126,57.0,66.0,4.0,6,1.0
127,127,66.0,66.0,3.0,6,1.0
128,128,74.0,66.0,3.0,6,1.0
129,129,64.0,69.0,1.0,6,0.0
130,130,73.0,69.0,1.0,6,0.0
131,131,47.0,71.0,1.0,6,0.0
132,132,52.0,72.0,1.0,6,1.0
133,133,47.0,73.0,1.0,6,0.0
134,134,76.0,73.0,1.0,6,0.0
135,135,52.0,74.0,1.0,6,0.0
136,136,79.0,74.0,1.0,6,0.0
137,137,55.0,75.0,1.0,6,0.0
138,138,83.0,75.0,1.0,6,0.0
139,139,52.0,76.0,1.0,6,0.0
140,140,79.0,76.0,1.0,6,0.0
141,141,55.0,77.0,1.0,6,0.0
142,142,88.0,77.0,1.5,6,0.0
143,143,59.0,78.0,2.0,6,1.0
144,144,87.0,78.5,0.5,6,0.0
145,145,84.0,79.0,0.5,6,0.0
146,146,83.0,79.5,0.5,6,0.0
147,147,59.0,80.0,1.0,6,0.0
