,src,des
0,12,0
1,13,0
2,14,0
3,34,1
4,35,1
5,36,1
6,37,1
7,50,2
8,51,2
9,52,2
10,74,3
11,75,3
12,76,3
13,210,4
14,211,4
15,511,5
16,512,5
17,513,5
18,514,5
19,532,6
20,533,6
21,534,6
22,555,7
23,556,7
24,557,7
25,558,7
26,839,8
27,840,8
28,841,8
29,843,8
30,856,9
31,857,9
32,858,9
33,1130,10
34,1131,10
35,1132,10
36,1145,11
37,1146,11
38,1148,11
39,1149,11
40,1150,11
41,1163,13
42,1164,13
43,1165,13
44,1185,14
45,1186,14
46,1187,14
47,1188,14
48,1201,15
49,1202,15
50,1203,15
51,1225,16
52,1226,16
53,1227,16
54,1597,17
55,1598,17
56,1599,17
57,1600,17
58,1601,17
59,1664,18
60,1665,18
61,1666,18
62,1667,18
63,1668,18
64,2145,19
65,2146,19
66,2147,20
67,2148,20
68,2149,20
69,2150,20
70,2151,21
71,2152,21
72,2153,21
73,2154,21
