,src,des
0,85,0
1,86,0
2,87,0
3,165,2
4,166,2
5,168,4
6,169,4
7,171,6
8,172,6
9,338,8
10,339,8
11,340,8
12,371,11
13,372,11
14,373,11
15,375,11
16,377,13
17,378,13
18,379,13
19,381,13
20,431,15
21,431,16
22,432,15
23,432,16
24,433,15
25,433,16
26,434,15
27,434,16
28,1053,18
29,1054,18
30,1055,19
31,1056,19
32,1057,19
33,1058,19
34,1059,19
35,1060,19
36,1061,19
37,1062,19
38,1063,20
39,1064,20
40,1065,20
41,1066,20
42,1067,20
43,1068,20
44,1069,20
45,1070,20
46,1851,23
47,1852,23
48,1853,23
49,1931,25
50,1931,26
51,1932,25
52,1932,26
53,1934,28
54,1934,29
55,1935,28
56,1935,29
57,1937,31
58,1937,32
59,1938,31
60,1938,32
61,2058,34
62,2059,34
63,2060,34
64,2061,34
65,2755,36
66,2756,36
67,2757,37
68,2758,37
69,2759,37
70,2760,37
71,2761,37
72,2762,38
73,2763,38
74,2764,38
75,2765,38
76,2766,38
77,2767,41
78,2768,41
79,2769,41
80,2770,41
81,2771,41
82,2772,44
83,2773,44
84,2774,44
85,2775,44
86,2776,44
87,2777,44
88,2788,48
89,2789,48
90,2790,48
91,2834,49
92,2835,49
93,2836,49
94,2867,52
95,2867,53
96,2868,52
97,2868,53
98,2869,52
99,2869,53
100,2871,52
101,2871,53
102,2873,55
103,2873,56
104,2874,55
105,2874,56
106,2875,55
107,2875,56
108,2877,55
109,2877,56
110,2928,58
111,2929,58
112,2930,58
113,2931,58
