,src,des
0,33,1
1,34,1
2,35,1
3,64,2
4,65,2
5,66,2
6,73,3
7,74,3
8,75,3
9,77,4
10,132,5
11,136,5
12,137,5
13,143,6
14,144,6
15,150,7
16,151,7
17,152,8
18,153,8
19,154,9
20,155,9
21,156,9
22,160,10
23,161,10
24,162,10
25,163,10
26,164,10
27,188,13
28,189,13
29,191,14
30,246,15
31,250,15
32,251,15
33,252,16
34,253,16
35,254,16
36,255,17
37,256,17
38,257,18
39,258,18
40,259,19
41,260,19
42,261,19
43,262,20
44,263,20
45,264,21
46,265,21
47,266,22
48,267,22
49,268,23
50,269,23
51,270,23
52,274,24
53,275,24
54,276,24
55,277,24
56,278,24
57,302,27
58,303,27
59,315,28
60,346,29
61,348,29
62,386,30
63,388,30
64,417,31
65,418,31
66,419,31
67,420,32
68,421,32
69,423,33
70,425,34
71,432,35
72,433,35
73,434,35
74,435,36
75,436,36
76,438,37
77,440,38
78,447,39
79,448,39
80,449,39
81,450,40
82,451,40
83,453,41
84,454,42
85,455,43
86,456,43
87,458,44
88,459,45
89,460,46
90,461,46
91,463,47
92,464,48
93,465,49
94,466,49
95,492,50
96,493,50
97,496,50
98,497,50
99,507,51
100,509,51
101,519,52
102,520,52
103,530,53
104,531,53
105,541,54
106,542,54
107,551,55
108,552,55
109,554,56
110,556,57
111,557,58
112,558,58
113,559,58
114,561,59
115,563,60
116,564,61
117,565,61
118,566,61
119,568,62
120,570,63
121,571,64
122,572,64
123,573,64
124,575,65
125,578,66
126,579,66
127,580,66
128,582,66
129,592,67
130,593,67
131,603,68
132,604,68
133,614,69
134,615,69
135,624,70
136,625,70
137,627,71
138,629,72
139,630,73
140,631,73
141,632,73
142,634,74
143,636,75
144,637,76
145,638,76
146,639,76
147,641,77
148,643,78
149,644,79
150,645,79
151,646,79
152,648,80
153,652,81
154,653,81
155,655,82
156,668,83
157,669,83
158,671,84
159,684,85
160,685,85
161,687,86
162,701,87
163,747,88
164,748,88
165,749,88
166,750,88
167,784,93
168,785,93
169,786,93
170,815,94
171,816,94
172,817,94
173,824,95
174,825,95
175,826,95
176,828,96
177,883,97
178,887,97
179,888,97
180,894,98
181,895,98
182,901,99
183,902,99
184,903,100
185,904,100
186,905,101
187,906,101
188,907,101
189,911,102
190,912,102
191,913,102
192,914,102
193,915,102
194,939,105
195,940,105
196,942,106
197,997,107
198,1001,107
199,1002,107
200,1003,108
201,1004,108
202,1005,108
203,1006,109
204,1007,109
205,1008,110
206,1009,110
207,1010,111
208,1011,111
209,1012,111
210,1013,112
211,1014,112
212,1015,113
213,1016,113
214,1017,114
215,1018,114
216,1019,115
217,1020,115
218,1021,115
219,1025,116
220,1026,116
221,1027,116
222,1028,116
223,1029,116
224,1042,120
225,1043,120
226,1044,120
227,1045,120
228,1046,120
229,1053,123
230,1054,123
231,1055,124
232,1057,125
233,1058,125
234,1059,126
235,1065,127
236,1066,127
237,1067,128
238,1068,129
239,1091,130
240,1092,130
241,1093,130
242,1094,130
243,1095,130
244,1102,133
245,1103,133
246,1104,134
247,1106,135
248,1107,135
249,1108,136
250,1114,137
251,1115,137
252,1116,138
