,nid,pitch,onset,duration,label
0,0,69,-1.0,0.5,0
1,1,69,-0.5,0.5,0
2,2,74,0.0,1.0,1
3,3,62,0.0,0.25,1
4,4,69,0.25,0.25,0
5,5,66,0.5,0.25,0
6,6,69,0.75,0.25,0
7,7,73,1.0,0.25,0
8,8,59,1.0,0.25,0
9,9,74,1.25,0.25,0
10,10,66,1.25,0.25,0
11,11,76,1.5,0.25,0
12,12,62,1.5,0.25,0
13,13,78,1.75,0.25,0
14,14,66,1.75,0.25,0
15,15,79,2.0,0.25,1
16,16,55,2.0,0.25,1
17,17,76,2.25,0.25,0
18,18,64,2.25,0.25,0
19,19,79,2.5,0.25,0
20,20,59,2.5,0.25,0
21,21,76,2.75,0.25,0
22,22,64,2.75,0.25,0
23,23,74,3.0,0.25,0
24,24,57,3.0,0.25,0
25,25,73,3.25,0.25,0
26,26,67,3.25,0.25,0
27,27,71,3.5,0.25,0
28,28,64,3.5,0.25,0
29,29,69,3.75,0.25,0
30,30,67,3.75,0.25,0
31,31,81,4.0,0.25,1
32,32,62,4.0,0.25,1
33,33,78,4.25,0.25,0
34,34,69,4.25,0.25,0
35,35,81,4.5,0.25,0
36,36,66,4.5,0.25,0
37,37,78,4.75,0.25,0
38,38,69,4.75,0.25,0
39,39,83,5.0,0.25,0
40,40,55,5.0,0.25,0
41,41,79,5.25,0.25,0
42,42,64,5.25,0.25,0
43,43,83,5.5,0.25,0
44,44,59,5.5,0.25,0
45,45,79,5.75,0.25,0
46,46,64,5.75,0.25,0
47,47,78,6.0,0.5,1
48,48,62,6.0,0.5,1
49,49,57,6.0,1.0,1
50,50,76,6.5,0.5,0
51,51,61,6.5,0.5,0
52,52,69,7.0,0.5,0
53,53,69,7.5,0.5,0
54,54,74,8.0,1.0,1
55,55,54,8.0,0.25,1
56,56,62,8.25,0.25,0
57,57,57,8.5,0.25,0
58,58,62,8.75,0.25,0
59,59,78,9.0,0.25,0
60,60,50,9.0,0.25,0
61,61,76,9.25,0.25,0
62,62,59,9.25,0.25,0
63,63,74,9.5,0.25,0
64,64,54,9.5,0.25,0
65,65,73,9.75,0.25,0
66,66,59,9.75,0.25,0
67,67,71,10.0,0.25,1
68,68,52,10.0,0.25,1
69,69,74,10.25,0.25,0
70,70,59,10.25,0.25,0
71,71,71,10.5,0.25,0
72,72,56,10.5,0.25,0
73,73,74,10.75,0.25,0
74,74,59,10.75,0.25,0
75,75,83,11.0,0.25,0
76,76,56,11.0,0.25,0
77,77,81,11.25,0.25,0
78,78,62,11.25,0.25,0
79,79,80,11.5,0.25,0
80,80,59,11.5,0.25,0
81,81,78,11.75,0.25,0
82,82,62,11.75,0.25,0
83,83,76,12.0,0.25,1
84,84,57,12.0,0.5,1
85,85,61,12.0,0.5,1
86,86,81,12.25,0.25,0
87,87,78,12.5,0.25,0
88,88,50,12.5,0.5,0
89,89,59,12.5,0.5,0
90,90,74,12.75,0.25,0
91,91,73,13.0,0.25,0
92,92,52,13.0,0.5,0
93,93,57,13.0,0.5,0
94,94,76,13.25,0.25,0
95,95,74,13.5,0.25,0
96,96,52,13.5,0.5,0
97,97,56,13.5,0.5,0
98,98,62,13.75,0.25,0
99,99,71,13.75,0.25,0
100,100,62,14.0,0.5,1
101,101,71,14.0,0.5,1
102,102,45,14.0,1.0,1
103,103,52,14.0,1.0,1
104,104,57,14.0,1.0,1
105,105,61,14.5,0.5,0
106,106,69,14.5,0.5,0
107,107,81,15.0,0.25,0
108,108,80,15.25,0.25,0
109,109,81,15.5,0.25,0
110,110,80,15.75,0.25,0
111,111,81,16.0,0.25,1
112,112,59,16.0,0.5,1
113,113,63,16.0,0.5,1
114,114,83,16.25,0.25,0
115,115,80,16.5,0.25,0
116,116,52,16.5,0.5,0
117,117,64,16.5,0.5,0
118,118,76,16.75,0.25,0
119,119,79,17.0,0.25,0
120,120,57,17.0,0.5,0
121,121,61,17.0,0.5,0
122,122,81,17.25,0.25,0
123,123,78,17.5,0.25,0
124,124,50,17.5,0.5,0
125,125,62,17.5,0.5,0
126,126,74,17.75,0.25,0
127,127,86,18.0,0.25,1
128,128,71,18.0,0.25,1
129,129,85,18.25,0.25,0
130,130,69,18.25,0.25,0
131,131,83,18.5,0.25,0
132,132,67,18.5,0.25,0
133,133,82,18.75,0.25,0
134,134,66,18.75,0.25,0
135,135,83,19.0,0.25,0
136,136,67,19.0,0.25,0
137,137,81,19.25,0.25,0
138,138,66,19.25,0.25,0
139,139,79,19.5,0.25,0
140,140,64,19.5,0.25,0
141,141,78,19.75,0.25,0
142,142,62,19.75,0.25,0
143,143,76,20.0,0.5,1
144,144,79,20.0,0.5,1
145,145,69,20.0,1.5,1
146,146,61,20.0,0.5,1
147,147,74,20.5,0.5,0
148,148,78,20.5,0.5,0
149,149,62,20.5,0.5,0
150,150,76,21.0,0.5,0
151,151,61,21.0,0.5,0
152,152,68,21.5,0.5,0
153,153,74,21.5,0.5,0
154,154,59,21.5,0.5,0
155,155,78,22.0,1.0,1
156,156,69,22.0,1.25,1
157,157,62,22.0,1.0,1
158,158,57,22.0,1.0,1
159,159,76,23.0,0.25,0
160,160,61,23.0,0.25,0
161,161,57,23.0,0.25,0
162,162,69,25.0,0.5,0
163,163,69,25.5,0.5,0
164,164,74,26.0,1.0,1
165,165,62,26.0,0.25,1
166,166,69,26.25,0.25,0
167,167,66,26.5,0.25,0
168,168,69,26.75,0.25,0
169,169,73,27.0,0.25,0
170,170,59,27.0,0.25,0
171,171,74,27.25,0.25,0
172,172,66,27.25,0.25,0
173,173,76,27.5,0.25,0
174,174,62,27.5,0.25,0
175,175,78,27.75,0.25,0
176,176,66,27.75,0.25,0
177,177,79,28.0,0.25,1
178,178,55,28.0,0.25,1
179,179,76,28.25,0.25,0
180,180,64,28.25,0.25,0
181,181,79,28.5,0.25,0
182,182,59,28.5,0.25,0
183,183,76,28.75,0.25,0
184,184,64,28.75,0.25,0
185,185,74,29.0,0.25,0
186,186,57,29.0,0.25,0
187,187,73,29.25,0.25,0
188,188,67,29.25,0.25,0
189,189,71,29.5,0.25,0
190,190,64,29.5,0.25,0
191,191,69,29.75,0.25,0
192,192,67,29.75,0.25,0
193,193,81,30.0,0.25,1
194,194,62,30.0,0.5,1
195,195,66,30.0,0.5,1
196,196,86,30.25,0.25,0
197,197,83,30.5,0.25,0
198,198,55,30.5,0.5,0
199,199,64,30.5,0.5,0
200,200,79,30.75,0.25,0
201,201,78,31.0,0.25,0
202,202,57,31.0,0.5,0
203,203,62,31.0,0.5,0
204,204,81,31.25,0.25,0
205,205,79,31.5,0.25,0
206,206,57,31.5,0.5,0
207,207,61,31.5,0.5,0
208,208,67,31.75,0.25,0
209,209,76,31.75,0.25,0
210,210,67,32.0,0.5,1
211,211,76,32.0,0.5,1
212,212,50,32.0,1.0,1
213,213,57,32.0,1.0,1
214,214,62,32.0,1.0,1
215,215,66,32.5,0.5,0
216,216,74,32.5,0.5,0
217,217,69,33.0,0.16666667,0
218,218,71,33.166668,0.16666667,0
219,219,68,33.333332,0.16666667,0
220,220,69,33.5,0.16666667,0
221,221,71,33.666668,0.16666667,0
222,222,73,33.833332,0.16666667,0
223,223,74,34.0,0.16666667,1
224,224,50,34.0,0.5,1
225,225,54,34.0,0.5,1
226,226,76,34.166668,0.16666667,0
227,227,73,34.333332,0.16666667,0
228,228,74,34.5,0.16666667,0
229,229,76,34.666668,0.16666667,0
230,230,73,34.833332,0.16666667,0
231,231,74,35.0,0.16666667,0
232,232,54,35.0,0.5,0
233,233,57,35.0,0.5,0
234,234,78,35.166668,0.16666667,0
235,235,76,35.333332,0.16666667,0
236,236,74,35.5,0.16666667,0
237,237,76,35.666668,0.16666667,0
238,238,78,35.833332,0.16666667,0
239,239,79,36.0,0.16666667,1
240,240,52,36.0,0.5,1
241,241,59,36.0,0.5,1
242,242,81,36.166668,0.16666667,0
243,243,78,36.333332,0.16666667,0
244,244,79,36.5,0.16666667,0
245,245,76,36.666668,0.16666667,0
246,246,74,36.833332,0.16666667,0
247,247,73,37.0,0.16666667,0
248,248,57,37.0,0.5,0
249,249,76,37.166668,0.16666667,0
