,src,des
0,0,1
1,0,2
2,0,3
3,1,0
4,1,2
5,1,3
6,2,0
7,2,1
8,2,3
9,3,0
10,3,1
11,3,2
12,4,5
13,5,4
14,6,7
15,6,8
16,7,6
17,7,8
18,8,6
19,8,7
20,9,10
21,9,11
22,10,9
23,10,11
24,11,9
25,11,10
26,14,15
27,14,16
28,15,14
29,15,16
30,16,14
31,16,15
32,17,18
33,17,19
34,18,17
35,18,19
36,19,17
37,19,18
38,20,21
39,21,20
40,22,23
41,23,22
42,24,25
43,25,24
44,26,27
45,26,28
46,27,26
47,27,28
48,28,26
49,28,27
50,30,31
51,31,30
52,35,36
53,35,37
54,36,35
55,36,37
56,37,35
57,37,36
58,38,39
59,39,38
60,40,41
61,41,40
62,42,43
63,42,44
64,43,42
65,43,44
66,44,42
67,44,43
68,45,46
69,45,47
70,46,45
71,46,47
72,47,45
73,47,46
74,48,49
75,48,50
76,49,48
77,49,50
78,50,48
79,50,49
80,51,52
81,52,51
82,53,54
83,53,55
84,54,53
85,54,55
86,55,53
87,55,54
88,56,57
89,56,58
90,57,56
91,57,58
92,58,56
93,58,57
94,62,63
95,62,64
96,63,62
97,63,64
98,64,62
99,64,63
100,65,66
101,66,65
102,70,71
103,70,72
104,70,73
105,71,70
106,71,72
107,71,73
108,72,70
109,72,71
110,72,73
111,73,70
112,73,71
113,73,72
114,74,75
115,75,74
116,76,77
117,77,76
118,79,80
119,80,79
120,81,82
121,82,81
122,83,84
123,83,85
124,84,83
125,84,85
126,85,83
127,85,84
128,91,92
129,92,91
130,93,94
131,94,93
132,95,96
133,95,97
134,96,95
135,96,97
136,97,95
137,97,96
138,98,99
139,98,100
140,99,98
141,99,100
142,100,98
143,100,99
144,101,102
145,101,103
146,102,101
147,102,103
148,103,101
149,103,102
150,112,113
151,113,112
152,115,116
153,116,115
154,118,119
155,119,118
156,121,122
157,122,121
158,123,124
159,123,125
160,124,123
161,124,125
162,125,123
163,125,124
164,127,128
165,127,129
166,128,127
167,128,129
168,129,127
169,129,128
170,130,131
171,131,130
172,132,133
173,132,134
174,133,132
175,133,134
176,134,132
177,134,133
178,137,138
179,138,137
180,139,140
181,139,141
182,139,142
183,140,139
184,140,141
185,140,142
186,141,139
187,141,140
188,141,142
189,142,139
190,142,140
191,142,141
192,143,144
193,144,143
194,145,146
195,145,147
196,146,145
197,146,147
198,147,145
199,147,146
200,148,149
201,148,150
202,149,148
203,149,150
204,150,148
205,150,149
206,153,154
207,153,155
208,154,153
209,154,155
210,155,153
211,155,154
212,156,157
213,156,158
214,157,156
215,157,158
216,158,156
217,158,157
218,159,160
219,160,159
220,161,162
221,162,161
222,163,164
223,164,163
224,165,166
225,165,167
226,166,165
227,166,167
228,167,165
229,167,166
230,169,170
231,170,169
232,174,175
233,174,176
234,175,174
235,175,176
236,176,174
237,176,175
238,177,178
239,178,177
240,179,180
241,180,179
242,181,182
243,181,183
244,182,181
245,182,183
246,183,181
247,183,182
248,184,185
249,184,186
250,185,184
