,src,des
0,0,1
1,1,0
2,5,6
3,6,5
4,9,10
5,9,11
6,9,12
7,9,13
8,9,14
9,10,9
10,10,11
11,10,12
12,10,13
13,10,14
14,11,9
15,11,10
16,11,13
17,11,14
18,12,9
19,12,10
20,12,13
21,12,14
22,13,9
23,13,10
24,13,11
25,13,12
26,14,9
27,14,10
28,14,11
29,14,12
30,15,16
31,16,15
32,19,20
33,20,19
34,21,22
35,22,21
36,26,27
37,27,26
38,30,31
39,30,32
40,30,33
41,30,34
42,30,35
43,31,30
44,31,32
45,31,33
46,31,34
47,31,35
48,32,30
49,32,31
50,32,34
51,32,35
52,33,30
53,33,31
54,33,34
55,33,35
56,34,30
57,34,31
58,34,32
59,34,33
60,35,30
61,35,31
62,35,32
63,35,33
64,36,37
65,37,36
66,40,41
67,40,42
68,40,43
69,40,44
70,40,45
71,41,40
72,41,42
73,41,43
74,41,44
75,41,45
76,42,40
77,42,41
78,42,44
79,42,45
80,43,40
81,43,41
82,43,44
83,43,45
84,44,40
85,44,41
86,44,42
87,44,43
88,45,40
89,45,41
90,45,42
91,45,43
92,46,47
93,47,46
94,50,51
95,51,50
96,52,53
97,53,52
98,57,58
99,58,57
100,61,62
101,62,61
102,64,65
103,65,64
104,66,67
105,67,66
106,68,69
107,69,68
108,70,71
109,71,70
110,72,73
111,73,72
112,74,75
113,75,74
114,77,78
115,78,77
116,80,81
117,81,80
118,82,83
119,83,82
120,84,85
121,85,84
122,86,87
123,87,86
124,88,89
125,89,88
126,90,91
127,91,90
128,93,94
129,94,93
130,95,96
131,96,95
132,97,98
133,98,97
134,100,101
135,101,100
136,102,103
137,103,102
138,106,107
139,107,106
140,109,110
141,109,111
142,109,112
143,110,109
144,110,111
145,110,112
146,111,109
147,111,110
148,111,112
149,112,109
150,112,110
151,112,111
152,116,117
153,117,116
154,120,121
155,120,122
156,120,123
157,120,124
158,120,125
159,121,120
160,121,122
161,121,123
162,121,124
163,121,125
164,122,120
165,122,121
166,122,124
167,122,125
168,123,120
169,123,121
170,123,124
171,123,125
172,124,120
173,124,121
174,124,122
175,124,123
176,125,120
177,125,121
178,125,122
179,125,123
180,126,127
181,127,126
182,130,131
183,130,132
184,130,133
185,130,134
186,130,135
187,131,130
188,131,132
189,131,133
190,131,134
191,131,135
192,132,130
193,132,131
194,132,134
195,132,135
196,133,130
197,133,131
198,133,134
199,133,135
200,134,130
201,134,131
202,134,132
203,134,133
204,135,130
205,135,131
206,135,132
207,135,133
208,136,137
209,137,136
210,140,141
211,141,140
212,142,143
213,143,142
214,147,148
215,148,147
216,151,152
217,151,153
218,151,154
219,151,155
220,151,156
221,152,151
222,152,153
223,152,154
224,152,155
225,152,156
226,153,151
227,153,152
228,153,155
229,153,156
230,154,151
231,154,152
232,154,155
233,154,156
234,155,151
235,155,152
236,155,153
237,155,154
238,156,151
239,156,152
240,156,153
241,156,154
242,157,158
243,158,157
244,161,162
245,161,163
246,161,164
247,161,165
248,161,166
249,162,161
250,162,163
251,162,164
252,162,165
253,162,166
254,163,161
255,163,162
256,163,165
257,163,166
258,164,161
259,164,162
260,164,165
261,164,166
262,165,161
263,165,162
264,165,163
265,165,164
266,166,161
267,166,162
268,166,163
269,166,164
270,167,168
271,168,167
272,171,172
273,172,171
274,173,174
275,174,173
276,178,179
277,178,180
278,179,178
279,179,180
280,180,178
281,180,179
282,185,186
283,185,187
284,186,185
285,186,187
286,187,185
287,187,186
288,188,189
289,188,190
290,189,188
291,189,190
292,190,188
293,190,189
294,191,192
295,191,193
296,192,191
297,192,193
298,193,191
299,193,192
300,194,195
301,195,194
302,197,198
303,198,197
304,201,202
305,202,201
306,204,205
307,205,204
308,206,207
309,207,206
310,210,211
311,210,212
312,210,213
313,210,214
314,210,215
315,211,210
316,211,212
317,211,213
318,211,214
319,211,215
320,212,210
321,212,211
322,212,214
323,212,215
324,213,210
325,213,211
326,213,214
327,213,215
328,214,210
329,214,211
330,214,212
331,214,213
332,215,210
333,215,211
334,215,212
335,215,213
336,216,217
337,217,216
338,219,220
339,219,221
340,220,219
341,220,221
342,221,219
343,221,220
344,222,223
345,223,222
346,224,225
347,224,226
348,225,224
349,225,226
350,226,224
351,226,225
352,230,231
353,231,230
354,233,234
355,234,233
356,236,237
357,236,238
358,237,236
359,237,238
360,238,236
361,238,237
362,242,243
363,242,244
364,243,242
365,243,244
366,244,242
367,244,243
368,246,247
369,246,248
370,247,246
371,247,248
372,248,246
373,248,247
374,250,251
375,250,252
376,251,250
377,251,252
378,252,250
379,252,251
380,255,256
381,256,255
382,258,259
383,259,258
384,261,262
385,262,261
386,264,265
387,264,266
388,265,264
389,265,266
390,266,264
391,266,265
392,270,271
393,270,272
394,271,270
395,271,272
396,272,270
397,272,271
398,274,275
399,274,276
400,275,274
401,275,276
