,nid,pitch,onset,duration,ts,label,rid
0,0.0,53.0,0.0,0.5,3,1.0,
1,1.0,65.0,0.0,2.0,3,1.0,
2,2.0,57.0,0.5,0.5,3,0.0,
3,3.0,60.0,1.0,0.5,3,0.0,
4,4.0,57.0,1.5,0.5,3,0.0,
5,5.0,60.0,2.0,0.5,3,0.0,
6,6.0,69.0,2.0,1.0,3,0.0,
7,7.0,57.0,2.5,0.5,3,0.0,
8,8.0,53.0,3.0,0.5,3,1.0,
9,9.0,72.0,3.0,2.0,3,1.0,
10,10.0,60.0,3.5,0.5,3,0.0,
11,11.0,63.0,4.0,0.5,3,0.0,
12,12.0,60.0,4.5,0.5,3,0.0,
13,13.0,63.0,5.0,0.5,3,0.0,
14,14.0,69.0,5.0,1.0,3,0.0,
15,15.0,60.0,5.5,0.5,3,0.0,
16,16.0,53.0,6.0,0.5,3,1.0,
17,17.0,70.0,6.0,2.0,3,1.0,
18,18.0,58.0,6.5,0.5,3,0.0,
19,19.0,62.0,7.0,0.5,3,0.0,
20,20.0,58.0,7.5,0.5,3,0.0,
21,21.0,62.0,8.0,0.5,3,0.0,
22,22.0,79.0,8.0,1.0,3,0.0,
23,23.0,58.0,8.5,0.5,3,0.0,
24,24.0,53.0,9.0,0.5,3,1.0,
25,25.0,77.0,9.0,0.5,3,1.0,
26,26.0,55.0,9.5,0.5,3,0.0,
27,27.0,76.0,9.5,0.5,3,0.0,
28,28.0,58.0,10.0,0.5,3,0.0,
29,29.0,76.0,10.0,1.0,3,0.0,
30,30.0,55.0,10.5,0.5,3,0.0,
31,31.0,58.0,11.0,0.5,3,0.0,
32,32.0,55.0,11.5,0.5,3,0.0,
33,33.0,53.0,12.0,1.0,3,1.0,
34,34.0,57.0,12.0,1.0,3,1.0,
35,35.0,77.0,12.0,1.0,3,1.0,
36,36.0,69.0,13.0,1.0,3,0.0,
37,37.0,74.0,14.0,1.0,3,0.0,
38,38.0,67.0,15.0,1.0,3,1.0,
39,39.0,72.0,16.0,1.5,3,0.0,
40,40.0,69.0,17.5,0.5,3,0.0,
41,41.0,53.0,18.0,1.0,3,1.0,
42,42.0,65.0,18.0,4.0,3,1.0,
43,43.0,45.0,19.0,1.0,3,0.0,
44,44.0,50.0,20.0,1.0,3,0.0,
45,45.0,43.0,21.0,1.0,3,1.0,
46,46.0,67.0,21.0,3.0,3,1.0,
47,47.0,48.0,22.0,1.5,3,0.0,
48,48.0,64.0,22.0,0.5,3,0.0,
49,49.0,62.0,22.5,0.5,3,0.0,
50,50.0,64.0,23.0,1.0,3,0.0,
51,51.0,45.0,23.5,0.5,3,0.0,
52,52.0,41.0,24.0,1.0,3,1.0,
53,53.0,65.0,24.0,4.0,3,1.0,
54,54.0,69.0,24.0,1.0,3,1.0,
55,55.0,50.0,25.0,1.0,3,0.0,
56,56.0,70.0,25.0,1.0,3,0.0,
57,57.0,46.0,26.0,1.0,3,0.0,
58,58.0,74.0,26.0,1.0,3,0.0,
59,59.0,45.0,27.0,1.0,3,1.0,
60,60.0,74.0,27.0,0.5,3,1.0,
61,61.0,72.0,27.5,0.5,3,0.0,
62,62.0,70.0,28.0,0.5,3,0.0,
63,63.0,69.0,28.5,0.5,3,0.0,
64,64.0,50.0,29.0,1.0,3,0.0,
65,65.0,67.0,29.0,0.5,3,0.0,
66,66.0,65.0,29.5,0.5,3,0.0,
67,67.0,46.0,30.0,1.0,3,1.0,
68,68.0,67.0,30.0,1.0,3,1.0,
69,69.0,70.0,31.0,1.0,3,0.0,
70,70.0,48.0,32.0,1.0,3,0.0,
71,71.0,58.0,32.0,1.0,3,0.0,
72,72.0,64.0,32.0,1.0,3,0.0,
73,73.0,41.0,33.0,1.0,3,1.0,
74,74.0,57.0,33.0,1.0,3,1.0,
75,75.0,65.0,33.0,1.0,3,1.0,
76,76.0,69.0,35.0,0.75,3,0.0,
77,77.0,72.0,35.0,0.75,3,0.0,
78,78.0,84.0,35.0,0.75,3,0.0,
79,79.0,67.0,35.75,0.25,3,0.0,
80,80.0,70.0,35.75,0.25,3,0.0,
81,81.0,82.0,35.75,0.25,3,0.0,
