,nid,pitch,onset,duration,label
0,0,71,0.0,0.5,1
1,1,62,0.0,2.0,1
2,2,55,0.0,1.0,1
3,3,72,0.5,0.375,0
4,4,74,0.5,0.0,0
5,5,71,0.875,0.125,0
6,6,69,1.0,0.5,0
7,7,54,1.0,0.5,0
8,8,71,1.5,0.5,0
9,9,55,1.5,0.5,0
10,10,72,2.0,0.5,1
11,11,62,2.0,2.0,1
12,12,57,2.0,0.5,1
13,13,74,2.5,0.5,0
14,14,54,2.5,0.5,0
15,15,72,3.0,0.25,0
16,16,55,3.0,1.0,0
17,17,71,3.25,0.25,0
18,18,69,3.5,0.25,0
19,19,67,3.75,0.25,0
20,20,67,4.0,0.5,1
21,21,72,4.0,0.5,1
22,22,52,4.0,0.5,1
23,23,64,4.0,0.5,1
24,24,67,4.5,0.5,0
25,25,71,4.5,0.5,0
26,26,50,4.5,0.5,0
27,27,62,4.5,0.5,0
28,28,67,5.0,0.5,0
29,29,76,5.0,0.5,0
30,30,48,5.0,0.5,0
31,31,60,5.0,0.5,0
32,32,67,5.75,0.25,0
33,33,74,5.75,0.25,0
34,34,59,5.75,0.25,0
35,35,72,6.0,0.25,1
36,36,54,6.0,0.5,1
37,37,69,6.25,0.25,0
38,38,71,6.5,0.25,0
39,39,55,6.5,0.5,0
40,40,67,6.75,0.25,0
41,41,67,7.0,0.5,0
42,42,71,7.0,0.5,0
43,43,50,7.0,1.0,0
44,44,66,7.5,0.5,0
45,45,69,7.5,0.5,0
46,46,71,8.0,0.5,1
47,47,62,8.0,2.0,1
48,48,55,8.0,1.0,1
49,49,72,8.5,0.375,0
50,50,74,8.5,0.0,0
51,51,71,8.875,0.125,0
52,52,69,9.0,0.5,0
53,53,54,9.0,0.5,0
54,54,71,9.5,0.5,0
55,55,55,9.5,0.5,0
56,56,72,10.0,0.5,1
57,57,62,10.0,2.0,1
58,58,57,10.0,0.5,1
59,59,76,10.5,0.25,0
60,60,54,10.5,0.5,0
61,61,74,10.75,0.25,0
62,62,72,11.0,0.25,0
63,63,55,11.0,1.0,0
64,64,71,11.25,0.25,0
65,65,69,11.5,0.25,0
66,66,67,11.75,0.25,0
67,67,67,12.0,0.5,1
68,68,72,12.0,0.5,1
69,69,52,12.0,0.5,1
70,70,64,12.0,0.5,1
71,71,67,12.5,0.5,0
72,72,71,12.5,0.5,0
73,73,50,12.5,0.5,0
74,74,62,12.5,0.5,0
75,75,76,13.0,0.25,0
76,76,67,13.0,0.5,0
77,77,48,13.0,0.5,0
78,78,60,13.0,0.5,0
79,79,78,13.25,0.25,0
80,80,79,13.5,0.25,0
81,81,72,13.75,0.25,0
82,82,64,13.75,0.25,0
83,83,67,13.75,0.25,0
84,84,71,14.0,0.5,1
85,85,67,14.0,0.5,1
86,86,62,14.0,1.0,1
87,87,69,14.5,0.5,0
88,88,66,14.5,0.5,0
89,89,67,15.0,1.0,0
90,90,55,15.0,0.25,0
91,91,55,15.0,1.0,0
92,92,59,15.25,0.25,0
93,93,62,15.5,0.25,0
94,94,59,15.75,0.25,0
95,95,69,16.0,1.0,1
96,96,48,16.0,0.25,1
97,97,48,16.0,1.0,1
98,98,52,16.25,0.25,0
99,99,57,16.5,0.25,0
100,100,52,16.75,0.25,0
101,101,66,17.0,0.5,0
102,102,50,17.0,0.25,0
103,103,50,17.0,1.0,0
104,104,67,17.0,0.0,0
105,105,60,17.25,0.25,0
106,106,66,17.5,0.25,0
