,src,des
0,4,5
1,4,6
2,5,4
3,5,6
4,6,4
5,6,5
6,7,8
7,7,9
8,8,7
9,8,9
10,9,7
11,9,8
12,10,11
13,10,12
14,11,10
15,11,12
16,12,10
17,12,11
18,17,18
19,17,19
20,18,17
21,18,19
22,19,17
23,19,18
24,20,21
25,20,22
26,21,20
27,21,22
28,22,20
29,22,21
30,23,24
31,23,25
32,24,23
33,24,25
34,25,23
35,25,24
36,26,27
37,27,26
38,28,29
39,29,28
40,30,31
41,30,32
42,31,30
43,31,32
44,32,30
45,32,31
46,33,34
47,34,33
48,35,36
49,36,35
50,37,38
51,38,37
52,39,40
53,40,39
54,41,42
55,42,41
56,43,44
57,44,43
58,45,46
59,46,45
60,47,48
61,48,47
62,49,50
63,50,49
64,51,52
65,52,51
66,53,54
67,54,53
68,55,56
69,56,55
70,70,71
71,70,72
72,70,73
73,71,70
74,71,72
75,71,73
76,72,70
77,72,71
78,72,73
79,73,70
80,73,71
81,73,72
82,74,75
83,74,76
84,74,77
85,75,74
86,75,76
87,75,77
88,76,74
89,76,75
90,76,77
91,77,74
92,77,75
93,77,76
94,78,79
95,78,80
96,79,78
97,79,80
98,80,78
99,80,79
100,82,83
101,83,82
102,84,85
103,85,84
104,86,87
105,87,86
106,89,90
107,90,89
108,91,92
109,92,91
110,93,94
111,94,93
112,96,97
113,96,98
114,96,99
115,96,100
116,97,96
117,97,98
118,97,99
119,97,100
120,98,96
121,98,97
122,98,99
123,98,100
124,99,96
125,99,97
126,99,98
127,99,100
128,100,96
129,100,97
130,100,98
131,100,99
132,101,102
133,101,103
134,101,104
135,101,105
136,102,101
137,102,103
138,102,104
139,102,105
140,103,101
141,103,102
142,103,104
143,103,105
144,104,101
145,104,102
146,104,103
147,104,105
148,105,101
149,105,102
150,105,103
151,105,104
152,106,107
153,106,108
154,106,109
155,106,110
156,107,106
157,107,108
158,107,109
159,107,110
160,108,106
161,108,107
162,108,109
163,108,110
164,109,106
165,109,107
166,109,108
167,109,110
