,src,des
0,0,76
1,0,77
2,0,78
3,1,165
4,1,166
5,1,167
6,1,168
7,2,172
8,2,173
9,2,174
10,2,175
11,3,179
12,3,180
13,3,181
14,4,411
15,4,412
16,4,413
17,4,414
18,4,415
19,5,417
20,6,418
21,6,419
22,6,420
23,6,421
24,6,422
25,7,1013
26,7,1014
27,9,1337
28,9,1338
29,9,1339
30,11,1358
31,11,1359
32,11,1360
33,11,1361
34,13,1374
35,13,1375
36,13,1376
37,13,1377
38,15,1390
39,15,1391
40,16,1466
41,16,1467
42,16,1468
43,17,1555
44,17,1556
45,17,1557
46,17,1558
47,18,1562
48,18,1563
49,18,1564
50,18,1565
51,19,1569
52,19,1570
53,19,1571
54,20,1853
55,20,1854
56,20,1855
57,20,1856
58,20,1857
59,21,1859
60,22,1860
61,22,1861
62,22,1862
63,22,1863
64,22,1864
