,nid,pitch,onset,duration,label
0,0,60,0.0,2.0,1
1,1,36,0.0,2.0,1
2,2,48,0.0,2.0,1
3,3,63,2.0,1.0,0
4,4,39,2.0,1.0,0
5,5,51,2.0,1.0,0
6,6,67,3.0,1.0,0
7,7,43,3.0,1.0,0
8,8,55,3.0,1.0,0
9,9,72,4.0,1.0,1
10,10,48,4.0,1.0,1
11,11,60,4.0,1.0,1
12,12,75,5.0,1.0,0
13,13,51,5.0,1.0,0
14,14,63,5.0,1.0,0
15,15,75,6.75,0.25,0
16,16,75,7.0,0.5,0
17,17,74,7.5,0.25,0
18,18,75,7.75,0.25,0
19,19,79,8.0,1.0,1
20,20,72,9.0,1.0,0
21,21,63,9.0,1.0,0
22,22,67,9.0,1.0,0
23,23,72,10.0,1.0,0
24,24,63,10.0,1.0,0
25,25,67,10.0,1.0,0
26,26,72,11.0,1.0,0
27,27,63,11.0,1.0,0
28,28,67,11.0,1.0,0
29,29,80,12.0,1.0,1
30,30,71,13.0,1.0,0
31,31,62,13.0,1.0,0
32,32,65,13.0,1.0,0
33,33,68,13.0,1.0,0
34,34,71,14.0,1.0,0
35,35,62,14.0,1.0,0
36,36,65,14.0,1.0,0
37,37,68,14.0,1.0,0
38,38,55,16.0,2.0,1
39,39,31,16.0,2.0,1
40,40,43,16.0,2.0,1
41,41,59,18.0,1.0,0
42,42,35,18.0,1.0,0
43,43,47,18.0,1.0,0
44,44,62,19.0,1.0,0
45,45,38,19.0,1.0,0
46,46,50,19.0,1.0,0
47,47,67,20.0,1.0,1
48,48,43,20.0,1.0,1
49,49,55,20.0,1.0,1
50,50,71,21.0,1.0,0
51,51,47,21.0,1.0,0
52,52,59,21.0,1.0,0
53,53,74,22.75,0.25,0
54,54,74,23.0,0.5,0
55,55,72,23.5,0.25,0
56,56,74,23.75,0.25,0
57,57,77,24.0,1.0,1
58,58,71,25.0,1.0,0
59,59,62,25.0,1.0,0
60,60,65,25.0,1.0,0
61,61,68,25.0,1.0,0
62,62,71,26.0,1.0,0
63,63,62,26.0,1.0,0
64,64,65,26.0,1.0,0
65,65,68,26.0,1.0,0
66,66,71,27.0,1.0,0
67,67,62,27.0,1.0,0
68,68,65,27.0,1.0,0
69,69,68,27.0,1.0,0
70,70,79,28.0,1.0,1
71,71,72,29.0,1.0,0
72,72,63,29.0,1.0,0
73,73,67,29.0,1.0,0
74,74,72,30.0,1.0,0
75,75,63,30.0,1.0,0
76,76,67,30.0,1.0,0
77,77,67,32.0,3.0,1
78,78,43,32.0,0.5,1
79,79,55,32.5,0.5,0
80,80,43,33.0,0.5,0
81,81,55,33.5,0.5,0
82,82,43,34.0,0.5,0
83,83,55,34.5,0.5,0
84,84,75,35.0,2.0,0
85,85,67,35.0,1.0,0
86,86,43,35.0,0.5,0
87,87,55,35.5,0.5,0
88,88,66,36.0,1.0,1
89,89,43,36.0,0.5,1
90,90,55,36.5,0.5,0
91,91,74,37.0,2.0,0
92,92,65,37.0,1.0,0
93,93,43,37.0,0.5,0
94,94,55,37.5,0.5,0
95,95,64,38.0,1.0,0
96,96,43,38.0,0.5,0
97,97,55,38.5,0.5,0
98,98,72,39.0,2.0,0
99,99,63,39.0,1.0,0
100,100,43,39.0,0.5,0
101,101,55,39.5,0.5,0
102,102,62,40.0,3.0,1
103,103,43,40.0,0.5,1
104,104,55,40.5,0.5,0
105,105,71,41.0,1.0,0
106,106,43,41.0,0.5,0
107,107,55,41.5,0.5,0
108,108,43,42.0,0.5,0
109,109,55,42.5,0.5,0
110,110,79,43.0,1.0,0
111,111,75,43.0,2.0,0
112,112,43,43.0,0.5,0
113,113,55,43.5,0.5,0
114,114,78,44.0,1.0,1
115,115,43,44.0,0.5,1
116,116,55,44.5,0.5,0
117,117,77,45.0,1.0,0
118,118,74,45.0,2.0,0
119,119,43,45.0,0.5,0
120,120,55,45.5,0.5,0
121,121,76,46.0,1.0,0
122,122,43,46.0,0.5,0
123,123,55,46.5,0.5,0
124,124,75,47.0,1.0,0
125,125,72,47.0,2.0,0
126,126,43,47.0,0.5,0
127,127,55,47.5,0.5,0
128,128,74,48.0,2.0,1
129,129,43,48.0,0.5,1
130,130,55,48.5,0.5,0
131,131,71,49.0,1.0,0
132,132,55,49.0,0.5,0
133,133,55,49.5,0.5,0
134,134,41,50.0,0.5,0
135,135,53,50.5,0.5,0
136,136,71,51.0,2.0,0
137,137,74,51.0,2.0,0
138,138,80,51.0,2.0,0
139,139,53,51.0,0.5,0
140,140,53,51.5,0.5,0
141,141,39,52.0,0.5,1
142,142,51,52.5,0.5,0
143,143,72,53.0,1.0,0
144,144,75,53.0,1.0,0
145,145,79,53.0,1.0,0
146,146,51,53.0,0.5,0
147,147,51,53.5,0.5,0
148,148,35,54.0,0.5,0
149,149,47,54.5,0.5,0
150,150,67,54.75,0.25,0
151,151,74,55.0,0.75,0
152,152,47,55.0,0.5,0
153,153,47,55.5,0.5,0
154,154,77,55.75,0.25,0
155,155,75,56.0,0.25,1
156,156,36,56.0,0.5,1
157,157,74,56.25,0.25,0
158,158,75,56.5,0.25,0
159,159,48,56.5,0.5,0
160,160,77,56.75,0.25,0
161,161,79,57.0,1.0,0
162,162,48,57.0,0.5,0
163,163,48,57.5,0.5,0
164,164,41,58.0,0.5,0
165,165,53,58.5,0.5,0
166,166,71,59.0,2.0,0
167,167,74,59.0,2.0,0
168,168,80,59.0,2.0,0
169,169,53,59.0,0.5,0
170,170,53,59.5,0.5,0
171,171,39,60.0,0.5,1
172,172,51,60.5,0.5,0
173,173,72,61.0,1.0,0
174,174,75,61.0,1.0,0
175,175,79,61.0,1.0,0
176,176,51,61.0,0.5,0
177,177,51,61.5,0.5,0
178,178,38,62.0,0.5,0
179,179,50,62.5,0.5,0
180,180,77,62.75,0.25,0
181,181,83,63.0,0.75,0
182,182,50,63.0,0.5,0
183,183,50,63.5,0.5,0
184,184,89,63.75,0.25,0
185,185,87,64.0,0.5,1
186,186,48,64.0,1.0,1
187,187,79,64.5,0.5,0
