,src,des
0,3,4
1,3,5
2,3,6
3,4,3
4,4,5
5,4,6
6,5,3
7,5,4
8,5,6
9,6,3
10,6,4
11,6,5
12,7,8
13,7,9
14,7,10
15,7,11
16,8,7
17,8,9
18,8,10
19,8,11
20,9,7
21,9,8
22,9,10
23,10,7
24,10,8
25,10,9
26,10,11
27,11,7
28,11,8
29,11,10
30,14,15
31,14,16
32,14,17
33,15,14
34,15,16
35,15,17
36,16,14
37,16,15
38,16,17
39,17,14
40,17,15
41,17,16
42,19,20
43,19,21
44,20,19
45,20,21
46,21,19
47,21,20
48,22,23
49,23,22
50,24,25
51,24,26
52,24,27
53,25,24
54,25,26
55,25,27
56,26,24
57,26,25
58,26,27
59,27,24
60,27,25
61,27,26
62,28,29
63,28,30
64,28,31
65,29,28
66,29,30
67,29,31
68,30,28
69,30,29
70,30,31
71,31,28
72,31,29
73,31,30
74,32,33
75,32,34
76,32,35
77,32,36
78,33,32
79,33,34
80,33,35
81,33,36
82,34,32
83,34,33
84,34,35
85,34,36
86,35,32
87,35,33
88,35,34
89,35,36
90,36,32
91,36,33
92,36,34
93,36,35
94,37,38
95,37,39
96,37,40
97,38,37
98,38,39
99,38,40
100,39,37
101,39,38
102,39,40
103,40,37
104,40,38
105,40,39
106,41,42
107,42,41
108,45,46
109,45,47
110,46,45
111,46,47
112,47,45
113,47,46
114,49,50
115,49,51
116,50,49
117,50,51
118,51,49
119,51,50
120,53,54
121,53,55
122,53,56
123,54,53
124,54,55
125,54,56
126,55,53
127,55,54
128,55,56
129,56,53
130,56,54
131,56,55
132,57,58
133,58,57
134,60,61
135,60,62
136,61,60
137,61,62
138,62,60
139,62,61
140,64,65
141,64,66
142,64,67
143,64,68
144,65,64
145,65,66
146,65,67
147,65,68
148,66,64
149,66,65
150,66,67
151,66,68
152,67,64
153,67,65
154,67,66
155,67,68
156,68,64
157,68,65
158,68,66
159,68,67
160,73,74
161,73,75
162,74,73
163,74,75
164,75,73
165,75,74
166,77,78
167,77,79
168,77,80
169,77,81
170,78,77
171,78,79
172,78,80
173,78,81
174,79,77
175,79,78
176,79,80
177,79,81
178,80,77
179,80,78
180,80,79
181,80,81
182,81,77
183,81,78
184,81,79
185,81,80
186,82,83
187,82,84
188,83,82
189,83,84
190,84,82
191,84,83
192,95,96
193,95,97
194,95,98
195,96,95
196,96,97
197,96,98
198,97,95
199,97,96
200,97,98
201,98,95
202,98,96
203,98,97
204,100,101
205,100,102
206,100,103
207,101,100
208,101,102
209,101,103
210,102,100
211,102,101
212,102,103
213,103,100
214,103,101
215,103,102
216,104,105
217,105,104
218,106,107
219,107,106
220,109,110
221,109,111
222,110,109
223,110,111
224,111,109
225,111,110
226,114,115
227,115,114
228,116,117
229,117,116
230,118,119
231,118,120
232,119,118
233,119,120
234,120,118
235,120,119
236,122,123
237,122,124
238,123,122
239,123,124
240,124,122
241,124,123
242,125,126
243,125,127
244,126,125
245,126,127
246,127,125
247,127,126
248,128,129
249,128,130
250,128,131
251,128,132
252,129,128
253,129,130
254,129,131
255,129,132
256,130,128
257,130,129
258,130,131
259,130,132
260,131,128
261,131,129
262,131,130
263,131,132
264,132,128
265,132,129
266,132,130
267,132,131
268,133,134
269,133,135
270,133,136
271,133,137
272,134,133
273,134,135
274,134,136
275,134,137
276,135,133
277,135,134
278,135,136
279,135,137
280,136,133
281,136,134
282,136,135
283,136,137
284,137,133
285,137,134
286,137,135
287,137,136
288,138,139
289,138,140
290,139,138
291,139,140
292,140,138
293,140,139
294,141,142
295,141,143
296,142,141
297,142,143
298,143,141
299,143,142
300,144,145
301,144,146
302,145,144
303,145,146
304,146,144
305,146,145
306,147,148
307,147,149
308,147,150
309,147,151
310,148,147
311,148,149
312,148,150
313,148,151
314,149,147
315,149,148
316,149,150
317,149,151
318,150,147
319,150,148
320,150,149
321,150,151
322,151,147
323,151,148
324,151,149
325,151,150
326,152,153
327,152,154
328,152,155
329,152,156
330,153,152
331,153,154
332,153,155
333,153,156
334,154,152
335,154,153
336,154,155
337,154,156
338,155,152
339,155,153
340,155,154
341,155,156
342,156,152
343,156,153
344,156,154
345,156,155
346,157,158
347,158,157
348,159,160
349,160,159
350,162,163
351,162,164
352,162,165
353,163,162
354,163,164
355,163,165
356,164,162
357,164,163
358,164,165
359,165,162
360,165,163
361,165,164
362,166,167
363,166,168
364,166,169
365,167,166
366,167,168
367,167,169
368,168,166
369,168,167
370,168,169
371,169,166
372,169,167
373,169,168
374,170,171
375,170,172
376,171,170
377,171,172
378,172,170
379,172,171
380,173,174
381,174,173
382,178,179
383,178,180
384,178,181
385,179,178
386,179,180
387,179,181
388,180,178
389,180,179
390,180,181
391,181,178
392,181,179
393,181,180
394,182,183
395,183,182
396,184,185
397,185,184
398,186,187
399,186,188
400,187,186
401,187,188
402,188,186
403,188,187
404,189,190
405,189,191
406,190,189
407,190,191
408,191,189
409,191,190
410,192,193
411,192,194
412,192,195
413,193,192
414,193,194
415,193,195
416,194,192
417,194,193
418,194,195
419,195,192
420,195,193
421,195,194
422,196,197
423,196,198
424,196,199
425,197,196
426,197,198
427,197,199
428,198,196
429,198,197
430,198,199
431,199,196
432,199,197
433,199,198
434,204,205
435,204,206
436,204,207
437,205,204
438,205,206
439,205,207
440,206,204
441,206,205
442,206,207
443,207,204
444,207,205
445,207,206
446,209,210
447,209,211
448,209,212
449,210,209
450,210,211
451,210,212
452,211,209
453,211,210
454,211,212
455,212,209
456,212,210
457,212,211
458,215,216
459,215,217
460,215,218
461,216,215
462,216,217
463,216,218
464,217,215
465,217,216
466,217,218
467,218,215
468,218,216
469,218,217
470,222,223
471,222,224
472,222,225
473,223,222
474,223,224
475,223,225
476,224,222
477,224,223
478,224,225
479,225,222
480,225,223
481,225,224
482,233,234
483,233,235
484,233,236
485,234,233
486,234,235
487,234,236
488,235,233
489,235,234
490,235,236
491,236,233
492,236,234
493,236,235
494,237,238
495,237,239
496,238,237
497,238,239
498,239,237
499,239,238
500,246,247
501,246,248
502,246,249
503,247,246
504,247,248
505,247,249
506,248,246
507,248,247
508,248,249
509,249,246
510,249,247
511,249,248
512,252,253
513,252,254
514,252,255
515,253,252
516,253,254
517,253,255
518,254,252
519,254,253
520,254,255
521,255,252
522,255,253
523,255,254
524,257,258
525,257,259
526,257,260
527,258,257
528,258,259
529,258,260
530,259,257
531,259,258
532,259,260
533,260,257
534,260,258
535,260,259
536,262,263
537,262,264
538,262,265
539,263,262
540,263,264
541,263,265
542,264,262
543,264,263
544,264,265
545,265,262
546,265,263
547,265,264
548,267,268
549,267,269
550,267,270
551,268,267
552,268,269
553,268,270
554,269,267
555,269,268
556,269,270
557,270,267
558,270,268
559,270,269
560,274,275
561,274,276
562,274,277
563,275,274
564,275,276
565,275,277
566,276,274
567,276,275
568,276,277
569,277,274
570,277,275
571,277,276
572,279,280
573,280,279
574,282,283
575,282,284
576,283,282
577,283,284
578,284,282
579,284,283
580,286,287
581,287,286
582,288,289
583,289,288
584,290,291
585,291,290
586,292,293
587,292,294
588,293,292
589,293,294
590,294,292
591,294,293
592,300,301
593,300,302
594,301,300
595,301,302
596,302,300
597,302,301
598,304,305
599,304,306
600,305,304
601,305,306
602,306,304
603,306,305
604,308,309
605,308,310
606,309,308
607,309,310
608,310,308
609,310,309
610,312,313
611,312,314
612,313,312
613,313,314
614,314,312
615,314,313
616,320,321
617,320,322
618,321,320
619,321,322
620,322,320
621,322,321
622,324,325
623,324,326
624,325,324
625,325,326
626,326,324
627,326,325
628,328,329
629,328,330
630,329,328
631,329,330
632,330,328
633,330,329
634,332,333
635,332,334
636,333,332
637,333,334
638,334,332
639,334,333
640,340,341
641,341,340
642,343,344
643,344,343
644,346,347
645,347,346
646,349,350
647,349,351
648,349,352
649,350,349
650,350,351
651,350,352
652,351,349
653,351,350
654,351,352
655,352,349
656,352,350
657,352,351
658,354,355
659,354,356
660,355,354
661,355,356
662,356,354
663,356,355
664,363,364
665,363,365
666,363,366
667,364,363
668,364,365
669,364,366
670,365,363
671,365,364
672,365,366
673,366,363
674,366,364
675,366,365
676,367,368
677,367,369
678,368,367
679,368,369
680,369,367
681,369,368
682,370,371
683,370,372
684,370,373
685,370,374
686,371,370
687,371,372
688,371,373
689,371,374
690,372,370
691,372,371
692,372,373
693,372,374
694,373,370
695,373,371
696,373,372
697,373,374
698,374,370
699,374,371
700,374,372
701,374,373
702,375,376
703,375,377
704,375,378
705,375,379
706,376,375
707,376,377
708,376,378
709,376,379
710,377,375
711,377,376
712,377,378
713,377,379
714,378,375
715,378,376
716,378,377
717,378,379
718,379,375
719,379,376
720,379,377
721,379,378
722,380,381
723,380,382
724,380,383
725,380,384
726,381,380
727,381,382
728,381,383
729,381,384
730,382,380
731,382,381
732,382,383
733,382,384
734,383,380
735,383,381
736,383,382
737,383,384
738,384,380
739,384,381
740,384,382
741,384,383
742,385,386
743,385,387
744,385,388
745,385,389
746,386,385
747,386,387
748,386,388
749,386,389
750,387,385
751,387,386
752,387,388
753,387,389
754,388,385
755,388,386
756,388,387
757,388,389
758,389,385
759,389,386
760,389,387
761,389,388
762,390,392
763,390,393
764,390,394
765,391,392
766,391,393
767,391,394
768,392,390
769,392,391
770,392,393
771,393,390
772,393,391
773,393,392
774,393,394
775,394,390
776,394,391
777,394,393
778,398,399
779,399,398
780,401,402
781,401,403
782,402,401
783,402,403
784,403,401
785,403,402
786,405,406
787,405,407
788,406,405
789,406,407
790,407,405
791,407,406
792,409,410
793,410,409
794,412,413
795,412,414
796,413,412
797,413,414
798,414,412
799,414,413
800,422,423
801,423,422
802,425,426
803,426,425
804,427,428
805,428,427
806,431,432
807,432,431
808,433,434
809,433,435
810,434,433
811,434,435
812,435,433
813,435,434
814,436,437
815,436,438
816,437,436
817,437,438
818,438,436
819,438,437
820,444,445
821,445,444
822,447,448
823,448,447
824,449,450
825,450,449
826,451,452
827,451,453
828,451,454
829,452,451
830,452,453
831,452,454
832,453,451
833,453,452
834,453,454
835,454,451
836,454,452
837,454,453
838,455,456
839,456,455
840,459,460
841,460,459
842,461,462
843,462,461
844,463,464
845,464,463
846,466,467
847,467,466
848,469,470
849,470,469
850,471,472
851,472,471
852,473,474
853,474,473
854,476,477
855,476,478
856,476,479
857,476,480
858,476,481
859,477,476
860,477,478
861,477,479
862,477,480
863,477,481
864,478,476
865,478,477
866,478,479
867,478,480
868,478,481
869,479,476
870,479,477
871,479,478
872,479,480
873,479,481
874,480,476
875,480,477
876,480,478
877,480,479
878,480,481
879,481,476
880,481,477
881,481,478
882,481,479
883,481,480
884,482,483
885,482,484
886,482,485
887,482,486
888,482,487
889,483,482
890,483,484
891,483,485
892,483,486
893,483,487
894,484,482
895,484,483
896,484,485
897,484,486
898,484,487
899,485,482
900,485,483
901,485,484
902,485,486
903,485,487
904,486,482
905,486,483
906,486,484
907,486,485
908,486,487
909,487,482
910,487,483
911,487,484
912,487,485
913,487,486
914,488,489
915,488,490
916,488,491
917,488,492
918,488,493
919,489,488
920,489,490
921,489,491
922,489,492
923,489,493
924,490,488
925,490,489
926,490,491
927,490,492
928,490,493
929,491,488
930,491,489
931,491,490
932,491,492
933,491,493
934,492,488
935,492,489
936,492,490
937,492,491
938,492,493
939,493,488
940,493,489
941,493,490
942,493,491
943,493,492
944,494,495
945,494,496
946,494,497
947,495,494
948,495,496
949,495,497
950,496,494
951,496,495
952,496,497
953,497,494
954,497,495
