,src,des
0,1,0
1,2,41
2,2,42
3,3,87
4,4,89
5,5,109
6,5,110
7,5,111
8,7,113
9,8,175
10,9,201
11,10,227
12,11,240
13,12,262
14,12,263
15,12,264
16,12,265
17,13,282
18,13,283
19,13,284
20,15,286
21,15,287
22,16,349
23,16,350
24,16,351
25,16,352
26,17,359
27,18,360
28,19,362
29,21,412
30,21,413
31,21,414
32,23,416
33,24,417
34,25,425
35,25,426
36,26,427
37,26,428
38,27,429
39,28,436
40,28,437
41,28,438
42,30,455
43,30,456
44,31,461
45,31,462
46,32,465
47,33,471
48,33,472
49,34,515
50,34,516
51,36,518
52,36,519
53,37,586
54,37,587
55,37,588
56,37,589
57,39,590
58,40,631
59,40,632
60,41,677
61,42,679
62,43,699
63,43,700
64,43,701
65,45,703
66,46,764
67,47,790
68,48,816
69,49,829
70,50,851
71,50,852
72,50,853
73,50,854
74,51,871
75,51,872
76,51,873
77,53,875
78,53,876
79,54,942
80,54,943
81,54,944
