,src,des
0,1,1
1,38,2
2,45,2
3,46,2
4,47,2
5,82,3
6,83,3
7,84,3
8,88,3
9,92,4
10,109,5
11,110,5
12,111,5
13,112,6
14,113,7
15,115,7
16,172,8
17,175,8
18,179,9
19,197,9
20,198,9
21,199,9
22,201,9
23,223,10
24,224,10
25,225,10
26,228,10
27,236,11
28,238,11
29,239,11
30,241,11
31,268,12
32,269,12
33,270,12
34,271,12
35,282,13
36,283,13
37,284,13
38,285,14
39,286,15
40,287,15
41,354,16
42,355,16
43,357,16
44,358,17
45,359,17
46,361,18
47,363,19
48,364,19
49,365,19
50,366,19
51,397,20
52,412,21
53,413,21
54,414,21
55,415,22
56,416,23
57,418,24
58,427,25
59,427,26
60,428,25
61,428,26
62,429,27
63,430,27
64,437,28
65,438,28
66,439,28
67,453,29
68,454,29
69,455,29
70,456,29
71,457,30
72,463,31
73,464,31
74,466,32
75,467,32
76,473,33
77,474,33
78,515,34
79,516,34
80,517,35
81,518,36
82,519,36
83,586,37
84,587,37
85,588,37
86,589,37
87,591,39
88,628,40
89,635,40
90,636,40
91,637,40
92,672,41
93,673,41
94,674,41
95,678,41
96,682,42
97,699,43
98,700,43
99,701,43
100,702,44
101,703,45
102,705,45
103,761,46
104,764,46
105,768,47
106,786,47
107,787,47
108,788,47
109,790,47
110,812,48
111,813,48
112,814,48
113,817,48
114,825,49
115,827,49
116,828,49
117,830,49
118,857,50
119,858,50
120,859,50
121,860,50
122,871,51
123,872,51
124,873,51
125,874,52
126,875,53
127,876,53
128,942,54
129,943,54
130,944,54
