,src,des
0,0,1
1,1,0
2,5,6
3,6,5
4,8,9
5,9,8
6,11,12
7,12,11
8,15,16
9,16,15
10,18,19
11,19,18
12,23,24
13,24,23
14,28,29
15,29,28
16,31,32
17,32,31
18,34,35
19,35,34
20,37,38
21,38,37
22,39,40
23,40,39
24,42,43
25,43,42
26,47,48
27,48,47
28,59,60
29,59,61
30,60,59
31,60,61
32,61,59
33,61,60
34,65,66
35,65,67
36,66,65
37,66,67
38,67,65
39,67,66
40,78,79
41,78,80
42,79,78
43,79,80
44,80,78
45,80,79
46,84,85
47,84,86
48,85,84
49,85,86
50,86,84
51,86,85
52,97,98
53,97,99
54,98,97
55,98,99
56,99,97
57,99,98
58,103,104
59,103,105
60,104,103
61,104,105
62,105,103
63,105,104
64,116,117
65,116,118
66,117,116
67,117,118
68,118,116
69,118,117
70,122,123
71,122,124
72,123,122
73,123,124
74,124,122
75,124,123
76,139,140
77,140,139
78,146,147
79,147,146
80,149,150
81,150,149
82,156,157
83,157,156
84,159,160
85,160,159
86,162,163
87,163,162
88,165,166
89,166,165
90,168,169
91,169,168
92,171,172
93,172,171
94,174,175
95,175,174
96,177,178
97,178,177
98,180,181
99,181,180
100,183,184
101,184,183
102,185,186
103,185,187
104,185,188
105,186,185
106,186,187
107,186,188
108,187,185
109,187,186
110,187,188
111,188,185
112,188,186
113,188,187
114,189,190
115,190,189
116,207,208
117,208,207
118,210,211
119,211,210
120,213,214
121,214,213
122,220,221
123,221,220
124,222,223
125,223,222
126,224,225
127,225,224
128,227,228
129,228,227
130,230,231
131,231,230
132,234,235
133,235,234
134,236,237
135,237,236
136,249,250
137,250,249
138,252,253
139,253,252
140,255,256
141,256,255
142,262,263
143,263,262
144,264,265
145,265,264
146,266,267
147,267,266
148,269,270
149,270,269
150,272,273
151,273,272
152,276,277
153,277,276
154,278,279
155,279,278
156,355,356
157,355,357
158,356,355
159,356,357
160,357,355
161,357,356
162,358,359
163,359,358
164,360,361
165,361,360
166,362,363
167,363,362
168,364,365
169,364,366
170,364,367
171,365,364
172,365,366
173,365,367
174,366,364
175,366,365
176,366,367
177,367,364
178,367,365
179,367,366
180,368,369
181,369,368
182,370,371
183,370,372
184,370,373
185,371,370
186,371,372
187,371,373
188,372,370
189,372,371
190,372,373
191,373,370
192,373,371
193,373,372
194,374,375
195,375,374
196,376,377
197,376,378
198,376,379
199,377,376
200,377,378
201,377,379
202,378,376
203,378,377
204,378,379
205,379,376
206,379,377
207,379,378
208,380,381
209,381,380
210,382,383
211,383,382
212,384,385
213,384,386
214,385,384
215,385,386
216,386,384
217,386,385
218,390,391
219,390,392
220,391,390
221,391,392
222,392,390
223,392,391
224,393,394
225,393,395
226,394,393
227,394,395
228,395,393
229,395,394
230,396,397
231,396,398
232,397,396
233,397,398
234,398,396
235,398,397
236,399,400
237,399,401
238,400,399
239,400,401
240,401,399
241,401,400
242,402,403
243,403,402
244,405,406
245,406,405
246,408,409
247,409,408
248,417,418
249,418,417
250,419,420
251,420,419
252,421,422
253,422,421
254,423,424
255,424,423
256,425,426
257,426,425
258,442,443
259,442,444
260,442,446
261,443,442
262,443,444
263,443,445
264,443,446
265,444,442
266,444,443
267,444,445
268,444,446
269,445,443
270,445,444
271,445,446
272,446,442
273,446,443
274,446,444
275,446,445
276,455,456
277,455,457
278,455,458
279,456,455
280,456,457
281,456,458
282,457,455
283,457,456
284,457,458
285,458,455
286,458,456
287,458,457
288,462,463
289,462,464
290,463,462
291,463,464
292,464,462
293,464,463
294,473,474
295,473,475
296,473,476
297,474,473
298,474,475
299,474,476
300,475,473
301,475,474
302,475,476
303,476,473
304,476,474
305,476,475
306,480,481
307,480,482
308,481,480
309,481,482
310,482,480
311,482,481
312,483,484
313,483,485
314,483,486
315,484,483
316,484,485
317,484,486
318,485,483
319,485,484
320,485,486
321,486,483
322,486,484
323,486,485
324,487,488
325,487,489
326,487,490
327,488,487
328,488,489
329,488,490
330,489,487
331,489,488
332,489,490
333,490,487
334,490,488
335,490,489
336,491,492
337,491,493
338,492,491
339,492,493
340,493,491
341,493,492
342,502,503
343,502,504
344,502,505
345,503,502
346,503,504
347,503,505
348,504,502
349,504,503
350,504,505
351,505,502
352,505,503
353,505,504
354,509,510
355,509,511
356,510,509
357,510,511
358,511,509
359,511,510
360,520,521
361,520,522
362,520,523
363,521,520
364,521,522
365,521,523
366,522,520
367,522,521
368,522,523
369,523,520
370,523,521
371,523,522
372,559,560
373,559,561
374,560,559
375,560,561
376,561,559
377,561,560
378,570,571
379,570,572
380,570,573
381,571,570
382,571,572
383,571,573
384,572,570
385,572,571
386,572,573
387,573,570
388,573,571
389,573,572
390,577,578
391,577,579
392,578,577
393,578,579
394,579,577
395,579,578
396,588,589
397,588,590
398,588,591
399,589,588
400,589,590
401,589,591
