,nid,pitch,onset,duration,ts,label
0,0,43.0,0.0,1.0,3,0.0
1,1,55.0,0.0,0.5,3,1.0
2,2,70.0,0.0,0.5,3,1.0
3,3,79.0,0.0,1.0,3,0.0
4,4,58.0,0.5,0.5,3,1.0
5,5,67.0,0.5,0.5,3,1.0
6,6,62.0,1.0,0.5,3,1.0
7,7,70.0,1.0,0.5,3,1.0
8,8,74.0,1.0,1.0,3,0.0
9,9,58.0,1.5,0.5,3,1.0
10,10,67.0,1.5,0.5,3,1.0
11,11,62.0,2.0,0.5,3,1.0
12,12,70.0,2.0,0.5,3,1.0
13,13,74.0,2.0,1.0,3,0.0
14,14,58.0,2.5,0.5,3,1.0
15,15,67.0,2.5,0.5,3,1.0
16,16,43.0,0.0,1.0,3,0.0
17,17,62.0,0.0,0.5,3,1.0
18,18,70.0,0.0,0.5,3,1.0
19,19,74.0,0.0,0.75,3,0.0
20,20,58.0,0.5,0.5,3,1.0
21,21,67.0,0.5,0.5,3,1.0
22,22,73.0,0.75,0.125,3,1.0
23,23,74.0,0.875,0.125,3,0.0
24,24,46.0,1.0,1.0,3,0.0
25,25,55.0,1.0,0.5,3,1.0
26,26,62.0,1.0,0.5,3,1.0
27,27,58.0,1.5,0.5,3,1.0
28,28,67.0,1.5,0.5,3,1.0
29,29,43.0,2.0,1.0,3,0.0
30,30,62.0,2.0,0.5,3,1.0
31,31,70.0,2.0,0.5,3,1.0
32,32,58.0,2.5,0.5,3,1.0
33,33,67.0,2.5,0.5,3,1.0
34,34,50.0,0.0,1.0,3,0.0
35,35,57.0,0.0,0.5,3,1.0
36,36,72.0,0.0,0.5,3,1.0
37,37,81.0,0.0,1.0,3,0.0
38,38,66.0,0.5,0.5,3,1.0
39,39,69.0,0.5,0.5,3,1.0
40,40,69.0,1.0,0.5,3,1.0
41,41,72.0,1.0,0.5,3,1.0
42,42,74.0,1.0,1.0,3,0.0
43,43,66.0,1.5,0.5,3,1.0
44,44,69.0,1.5,0.5,3,1.0
45,45,69.0,2.0,0.5,3,1.0
46,46,72.0,2.0,0.5,3,1.0
47,47,74.0,2.0,1.0,3,0.0
48,48,66.0,2.5,0.5,3,1.0
49,49,69.0,2.5,0.5,3,1.0
50,50,50.0,0.0,1.0,3,0.0
51,51,69.0,0.0,0.5,3,1.0
52,52,72.0,0.0,0.5,3,1.0
53,53,74.0,0.0,0.75,3,0.0
54,54,66.0,0.5,0.5,3,1.0
55,55,69.0,0.5,0.5,3,1.0
56,56,73.0,0.75,0.125,3,1.0
57,57,74.0,0.875,0.125,3,0.0
58,58,54.0,1.0,1.0,3,0.0
59,59,57.0,1.0,0.5,3,1.0
60,60,62.0,1.0,0.5,3,1.0
61,61,62.0,1.5,0.5,3,1.0
62,62,69.0,1.5,0.5,3,1.0
63,63,50.0,2.0,1.0,3,0.0
64,64,69.0,2.0,0.5,3,1.0
65,65,72.0,2.0,0.5,3,1.0
66,66,66.0,2.5,0.5,3,0.0
67,67,69.0,2.5,0.5,3,0.0
68,68,55.0,0.0,1.0,3,0.0
69,69,62.0,0.0,2.0,3,0.0
70,70,70.0,0.0,1.0,3,0.0
71,71,82.0,0.0,1.0,3,0.0
72,72,53.0,1.0,1.0,3,0.0
73,73,69.0,1.0,1.0,3,0.0
74,74,81.0,1.0,1.0,3,0.0
75,75,62.0,2.0,1.0,3,0.0
