,nid,pitch,onset,duration,ts,label
0,0,69,0.0,2.0,3,0
1,1,57,0.0,2.0,3,0
2,2,61,0.0,2.0,3,0
3,3,71,2.0,0.75,3,0
4,4,52,2.0,1.0,3,0
5,5,62,2.0,1.0,3,0
6,6,68,2.75,0.25,3,0
7,7,69,3.0,0.5,3,0
8,8,57,3.0,0.5,3,0
9,9,61,3.0,0.5,3,0
10,10,64,3.5,0.5,3,0
11,11,61,3.5,0.5,3,0
12,12,63,4.0,0.5,3,0
13,13,60,4.0,0.5,3,0
14,14,64,4.5,0.5,3,0
15,15,61,4.5,0.5,3,0
16,16,62,5.0,0.5,3,0
17,17,59,5.0,0.5,3,0
18,18,61,5.5,0.5,3,0
19,19,57,5.5,0.5,3,0
20,20,71,6.0,2.0,3,0
21,21,52,6.0,2.0,3,0
22,22,56,6.0,2.0,3,0
23,23,73,8.0,0.75,3,0
24,24,57,8.0,1.0,3,0
25,25,64,8.0,1.0,3,0
26,26,69,8.75,0.25,3,0
27,27,74,9.0,0.5,3,0
28,28,56,9.0,0.5,3,0
29,29,64,9.0,0.5,3,0
30,30,62,9.5,0.5,3,0
31,31,59,9.5,0.5,3,0
32,32,61,10.0,0.5,3,0
33,33,58,10.0,0.5,3,0
34,34,62,10.5,0.5,3,0
35,35,59,10.5,0.5,3,0
36,36,61,11.0,0.5,3,0
37,37,57,11.0,0.5,3,0
38,38,59,11.5,0.5,3,0
39,39,56,11.5,0.5,3,0
40,40,76,12.0,1.5,3,0
41,41,61,13.0,1.0,3,0
42,42,64,13.0,1.0,3,0
43,43,69,13.0,1.0,3,0
44,44,78,13.5,0.125,3,0
45,45,76,13.625,0.125,3,0
46,46,74,13.75,0.125,3,0
47,47,73,13.875,0.125,3,0
48,48,74,14.0,0.5,3,0
49,49,59,14.0,1.0,3,0
50,50,64,14.0,1.0,3,0
51,51,68,14.0,1.0,3,0
52,52,74,14.5,0.5,3,0
53,53,73,15.0,1.5,3,0
54,54,57,16.0,1.0,3,0
