,src,des
0,4,7
1,4,8
2,4,9
3,4,10
4,4,11
5,4,12
6,4,13
7,5,7
8,5,8
9,5,9
10,5,10
11,5,11
12,5,12
13,5,13
14,6,7
15,6,8
16,6,9
17,6,10
18,6,11
19,6,12
20,6,13
21,15,18
22,16,18
23,17,18
24,21,22
25,21,23
26,21,24
27,21,25
28,21,26
29,21,27
30,25,28
31,25,29
32,25,30
33,25,31
34,37,41
35,37,42
36,38,41
37,38,42
38,38,43
39,38,44
40,38,45
41,38,46
42,38,47
43,41,43
44,41,44
45,42,43
46,42,44
47,50,52
48,51,52
49,55,57
50,55,58
51,55,59
52,56,57
53,56,58
54,56,59
55,61,63
56,62,63
57,65,69
58,65,70
59,65,71
60,65,72
61,66,69
62,66,70
63,66,71
64,66,72
65,67,69
66,67,70
67,67,71
68,67,72
69,74,76
70,75,76
71,77,82
72,77,83
73,77,84
74,82,85
75,82,86
76,82,87
77,82,88
78,83,85
79,83,86
80,83,87
81,83,88
82,84,85
83,84,86
84,84,87
85,84,88
86,96,99
87,97,99
88,98,99
89,100,104
90,100,105
91,103,104
92,103,105
93,103,106
94,103,107
95,103,108
96,104,106
97,104,107
98,104,108
99,105,106
100,105,107
101,105,108
102,107,108
103,119,121
104,120,121
105,136,138
106,136,139
107,136,140
108,137,138
109,137,139
110,137,140
111,153,157
112,153,158
113,153,159
114,153,160
115,153,161
116,160,161
117,172,173
118,172,174
119,172,175
120,178,182
121,178,183
122,178,184
123,178,185
124,179,182
125,179,183
126,179,184
127,179,185
128,179,186
129,179,187
130,179,188
131,179,189
132,179,190
133,179,191
134,179,192
135,179,193
136,179,194
137,179,195
138,179,196
139,179,197
140,179,198
141,179,199
142,179,200
143,179,201
144,197,200
145,197,201
146,198,200
147,198,201
148,199,200
149,199,201
150,205,208
151,206,208
152,207,208
153,210,213
154,210,214
155,211,213
156,211,214
157,212,213
158,212,214
159,216,219
160,216,220
161,216,221
162,217,219
163,217,220
164,217,221
165,218,219
166,218,220
167,218,221
168,223,226
169,223,227
170,223,228
171,224,226
172,224,227
173,224,228
174,225,226
175,225,227
176,225,228
177,236,237
178,236,238
179,236,239
180,236,240
181,236,241
182,238,240
183,238,241
184,239,240
185,239,241
186,247,250
187,247,251
188,248,250
189,248,251
190,249,250
191,249,251
192,252,256
193,254,256
194,255,256
195,257,261
196,259,261
197,260,261
198,262,266
199,264,266
200,265,266
201,268,271
202,269,271
203,270,271
204,274,278
205,275,278
206,277,278
207,277,279
208,277,280
209,277,281
210,278,279
211,278,280
212,278,281
213,279,281
214,292,295
215,292,296
216,292,297
217,292,298
218,292,299
219,293,295
220,293,296
221,293,297
222,293,298
223,293,299
224,300,303
225,301,303
226,304,307
227,305,307
228,308,311
229,309,311
230,312,315
231,312,316
232,312,317
233,312,318
234,312,319
235,313,315
236,313,316
237,313,317
238,313,318
239,313,319
240,320,323
241,321,323
242,324,327
243,325,327
244,328,331
245,329,331
246,332,335
247,332,336
248,332,337
249,332,338
250,332,339
251,333,335
252,333,336
253,333,337
254,333,338
255,333,339
256,333,340
257,333,341
258,333,342
259,333,343
260,333,344
261,333,345
262,333,346
263,333,347
264,333,348
265,340,342
266,343,345
267,346,348
268,349,353
269,350,353
270,354,357
271,355,357
272,358,359
273,386,390
274,386,391
275,386,392
276,386,393
277,386,394
278,386,395
279,387,390
280,387,391
281,387,392
282,387,393
283,387,394
284,387,395
285,388,390
286,388,391
287,388,392
288,388,393
289,388,394
290,388,395
291,389,390
292,389,391
293,389,392
294,389,393
295,389,394
296,389,395
297,399,400
298,402,404
299,403,404
300,405,408
301,407,408
302,407,409
303,407,410
304,407,411
305,408,409
306,408,410
307,408,411
308,410,411
309,419,420
310,419,421
311,423,424
312,429,430
313,437,439
314,438,439
315,440,441
316,440,442
317,440,443
318,442,443
319,442,444
320,442,445
321,442,446
322,442,447
323,442,448
324,442,449
325,442,450
326,445,446
327,453,455
328,453,456
329,454,455
330,454,456
331,496,498
332,496,499
333,496,500
334,496,501
335,496,502
336,496,503
337,497,498
338,497,499
339,497,500
340,497,501
341,497,502
342,497,503
343,509,513
344,509,514
345,510,513
346,510,514
347,511,513
348,511,514
349,524,527
350,524,528
351,524,529
352,524,530
353,524,531
354,525,527
355,525,528
356,525,529
357,525,530
358,525,531
359,532,535
360,533,535
361,536,539
362,537,539
363,540,543
364,541,543
365,544,547
366,544,548
367,544,549
368,544,550
369,544,551
370,545,547
371,545,548
372,545,549
373,545,550
374,545,551
375,552,555
376,553,555
377,556,559
378,557,559
379,560,563
380,561,563
381,564,568
382,564,569
383,564,570
384,564,571
385,564,572
386,565,568
387,565,569
388,565,570
389,565,571
390,565,572
391,566,568
392,566,569
393,566,570
394,566,571
395,566,572
396,566,573
397,566,574
398,566,575
399,566,576
400,566,577
401,566,578
402,566,579
403,566,580
404,573,576
405,574,576
406,577,580
407,578,580
408,581,585
409,582,585
410,583,585
411,594,597
412,594,598
413,594,599
414,594,600
415,594,601
416,594,602
417,594,603
418,595,597
419,595,598
420,595,599
421,595,600
422,595,601
423,595,602
424,595,603
425,596,597
426,596,598
427,596,599
428,596,600
429,596,601
430,596,602
431,596,603
432,605,608
433,606,608
434,607,608
435,611,612
436,611,613
437,615,618
438,615,619
439,615,620
440,615,621
441,627,631
442,627,632
443,628,631
444,628,632
445,628,633
446,628,634
447,628,635
448,628,636
449,628,637
450,631,633
451,631,634
452,632,633
453,632,634
454,639,642
455,641,642
456,645,647
457,645,648
458,645,649
459,646,647
460,646,648
461,646,649
462,651,653
463,652,653
464,655,659
465,655,660
466,655,661
467,655,662
468,656,659
469,656,660
470,656,661
471,656,662
472,657,659
473,657,660
474,657,661
475,657,662
476,664,666
477,665,666
478,667,672
479,667,673
480,667,674
481,672,675
482,672,676
483,672,677
484,672,678
485,673,675
486,673,676
487,673,677
488,673,678
489,674,675
490,674,676
491,674,677
492,674,678
493,686,689
494,687,689
495,688,689
496,690,694
497,690,695
498,693,694
499,693,695
500,693,696
501,693,697
502,693,698
503,694,696
504,694,697
505,694,698
506,695,696
507,695,697
508,695,698
509,697,698
510,709,711
511,710,711
512,726,728
513,726,729
514,726,730
515,727,728
516,727,729
517,727,730
518,743,747
519,743,748
520,743,749
521,743,750
522,743,751
523,743,752
524,743,753
525,743,754
526,750,751
527,761,762
528,761,763
529,761,764
530,767,771
531,767,772
532,767,773
533,767,774
534,768,771
535,768,772
536,768,773
537,768,774
538,768,775
539,768,776
540,768,777
541,768,778
542,768,779
543,768,780
544,768,781
545,768,782
546,768,783
547,768,784
548,768,785
549,768,786
550,768,787
551,768,788
552,768,789
553,768,790
554,786,789
555,786,790
556,787,789
557,787,790
558,788,789
559,788,790
560,794,797
561,795,797
562,796,797
563,799,802
564,799,803
565,800,802
566,800,803
567,801,802
568,801,803
569,805,808
570,805,809
571,805,810
572,806,808
573,806,809
574,806,810
575,807,808
576,807,809
577,807,810
578,812,815
579,812,816
580,812,817
581,813,815
582,813,816
583,813,817
584,814,815
585,814,816
586,814,817
587,825,826
588,825,827
589,825,828
590,825,829
591,825,830
592,827,829
593,827,830
594,828,829
595,828,830
596,836,839
597,836,840
598,837,839
599,837,840
600,838,839
601,838,840
602,841,845
603,843,845
604,844,845
605,846,850
606,848,850
607,849,850
608,851,855
609,853,855
610,854,855
611,857,860
612,858,860
613,859,860
614,863,867
615,864,867
616,866,867
617,866,868
618,866,869
619,866,870
620,867,868
621,867,869
622,867,870
623,869,870
624,881,884
625,881,885
626,881,886
627,881,887
628,881,888
629,882,884
630,882,885
631,882,886
632,882,887
633,882,888
634,889,892
635,890,892
636,893,896
637,894,896
638,897,900
639,898,900
640,901,904
641,901,905
642,901,906
643,901,907
644,901,908
645,902,904
646,902,905
647,902,906
648,902,907
649,902,908
650,909,912
651,910,912
652,913,916
653,914,916
654,917,920
655,918,920
656,921,924
657,921,925
658,921,926
