,nid,pitch,onset,duration,ts,label
0,0,74,-1.0,0.75,3,0
1,1,71,-0.25,0.25,3,0
2,2,74,0.0,1.0,3,1
3,3,55,0.0,0.5,3,1
4,4,59,0.5,0.5,3,0
5,5,62,1.0,0.5,3,0
6,6,59,1.5,0.5,3,0
7,7,67,2.0,1.0,3,0
8,8,62,2.0,0.5,3,0
9,9,59,2.5,0.5,3,0
10,10,66,3.0,1.0,3,1
11,11,57,3.0,0.5,3,1
12,12,60,3.5,0.5,3,0
13,13,62,4.0,0.5,3,0
14,14,60,4.5,0.5,3,0
15,15,81,5.0,0.75,3,0
16,16,62,5.0,0.5,3,0
17,17,60,5.5,0.5,3,0
18,18,78,5.75,0.25,3,0
19,19,81,6.0,1.0,3,1
20,20,54,6.0,0.5,3,1
21,21,57,6.5,0.5,3,0
22,22,62,7.0,0.5,3,0
23,23,57,7.5,0.5,3,0
24,24,72,8.0,1.0,3,0
25,25,62,8.0,0.5,3,0
26,26,57,8.5,0.5,3,0
27,27,71,9.0,1.0,3,1
28,28,55,9.0,0.5,3,1
29,29,59,9.5,0.5,3,0
30,30,62,10.0,0.5,3,0
31,31,59,10.5,0.5,3,0
32,32,79,11.0,0.75,3,0
33,33,55,11.0,1.0,3,0
34,34,78,11.75,0.25,3,0
35,35,78,12.0,0.5,3,1
36,36,60,12.0,2.0,3,1
37,37,67,12.0,2.0,3,1
38,38,76,12.5,0.5,3,0
39,39,76,13.0,1.0,3,0
40,40,79,14.0,0.75,3,0
41,41,76,14.75,0.25,3,0
42,42,76,15.0,0.5,3,1
43,43,59,15.0,2.0,3,1
44,44,67,15.0,2.0,3,1
45,45,74,15.5,0.5,3,0
46,46,74,16.0,1.0,3,0
47,47,79,17.0,0.75,3,0
48,48,74,17.75,0.25,3,0
49,49,74,18.0,1.0,3,1
50,50,57,18.0,1.0,3,1
51,51,60,18.0,1.0,3,1
52,52,74,19.0,1.0,3,0
53,53,55,19.0,1.0,3,0
54,54,59,19.0,1.0,3,0
55,55,74,20.0,1.0,3,0
56,56,54,20.0,1.0,3,0
57,57,57,20.0,1.0,3,0
58,58,74,21.0,0.25,3,1
59,59,55,21.0,1.0,3,1
60,60,59,21.0,1.0,3,1
61,61,76,21.25,0.25,3,0
62,62,78,21.5,0.25,3,0
63,63,79,21.75,0.25,3,0
64,64,81,22.0,0.25,3,0
65,65,83,22.25,0.25,3,0
66,66,84,22.5,0.25,3,0
67,67,86,22.75,0.25,3,0
68,68,84,23.0,0.25,3,0
69,69,52,23.0,1.0,3,0
70,70,55,23.0,1.0,3,0
71,71,83,23.25,0.25,3,0
72,72,81,23.5,0.25,3,0
73,73,79,23.75,0.25,3,0
74,74,78,24.0,0.25,3,1
75,75,76,24.25,0.25,3,0
76,76,74,24.5,0.25,3,0
77,77,72,24.75,0.25,3,0
78,78,71,25.0,0.25,3,0
79,79,55,25.0,1.0,3,0
80,80,50,25.0,2.0,3,0
81,81,74,25.25,0.25,3,0
82,82,71,25.5,0.25,3,0
83,83,67,25.75,0.25,3,0
