,nid,pitch,onset,duration,ts,label
0,0,79.0,2.0,2.0,3,0.0
1,1,60.0,0.0,3.0,3,0.0
2,2,63.0,0.0,3.0,3,0.0
3,3,75.0,1.0,1.0,3,0.0
4,4,72.0,2.0,2.0,3,0.0
5,5,62.0,0.0,3.0,3,0.0
6,6,65.0,0.0,3.0,3,0.0
7,7,71.0,1.0,1.0,3,0.0
8,8,80.0,2.0,2.0,3,0.0
9,9,59.0,0.0,3.0,3,0.0
10,10,62.0,0.0,3.0,3,0.0
11,11,79.0,1.0,1.0,3,0.0
12,12,77.0,2.0,2.0,3,0.0
13,13,60.0,0.0,3.0,3,0.0
14,14,67.0,0.0,3.0,3,0.0
15,15,75.0,1.0,1.0,3,0.0
16,16,79.0,2.0,2.0,3,0.0
17,17,67.0,0.0,3.0,3,0.0
18,18,63.0,0.0,2.0,3,0.0
19,19,84.0,1.0,1.0,3,0.0
20,20,82.0,2.0,2.0,3,0.0
21,21,64.0,2.0,1.0,3,0.0
22,22,68.0,0.0,2.0,3,0.0
23,23,65.0,0.0,2.0,3,0.0
24,24,80.0,1.0,1.0,3,0.0
25,25,79.0,2.0,2.0,3,0.0
26,26,70.0,2.0,1.0,3,0.0
27,27,67.0,2.0,1.0,3,0.0
28,28,72.0,0.0,4.0,3,0.0
29,29,68.0,0.0,2.0,3,0.0
30,30,77.0,1.0,1.0,3,0.0
31,31,78.0,2.0,2.0,3,0.0
32,32,69.0,2.0,1.0,3,0.0
33,33,67.0,0.0,2.0,3,0.0
34,34,79.0,1.0,1.0,3,0.0
35,35,71.0,1.0,1.0,3,0.0
36,36,67.0,2.0,2.0,3,0.0
37,37,48.0,0.0,3.0,3,0.0
38,38,51.0,0.0,3.0,3,0.0
39,39,63.0,1.0,1.0,3,0.0
40,40,60.0,2.0,2.0,3,0.0
41,41,50.0,0.0,3.0,3,0.0
42,42,53.0,0.0,3.0,3,0.0
43,43,59.0,1.0,1.0,3,0.0
44,44,68.0,2.0,2.0,3,0.0
45,45,47.0,0.0,3.0,3,0.0
46,46,50.0,0.0,3.0,3,0.0
47,47,67.0,1.0,1.0,3,0.0
48,48,65.0,2.0,2.0,3,0.0
49,49,46.0,0.0,3.0,3,0.0
50,50,49.0,0.0,3.0,3,0.0
51,51,64.0,1.0,1.0,3,0.0
52,52,73.0,2.0,2.0,3,0.0
53,53,55.0,0.0,2.0,3,0.0
54,54,52.0,0.0,3.0,3,0.0
55,55,72.0,1.0,1.0,3,0.0
56,56,70.0,2.0,1.0,3,0.0
57,57,60.0,2.0,4.0,3,0.0
58,58,68.0,0.0,1.0,3,0.0
59,59,53.0,0.0,1.0,3,0.0
60,60,67.0,1.0,1.0,3,0.0
61,61,55.0,1.0,1.0,3,0.0
62,62,66.0,2.0,1.0,3,0.0
63,63,56.0,2.0,1.0,3,0.0
64,64,63.0,0.0,1.0,3,0.0
65,65,67.0,0.0,1.0,3,0.0
66,66,55.0,0.0,1.0,3,0.0
67,67,60.0,1.0,1.0,3,0.0
68,68,63.0,1.0,1.0,3,0.0
69,69,59.0,2.0,1.0,3,0.0
70,70,62.0,2.0,1.0,3,0.0
71,71,43.0,2.0,1.0,3,0.0
72,72,53.0,2.0,1.0,3,0.0
