,nid,pitch,onset,duration,label
0,0,58,0.0,0.25,1
1,1,70,0.0,1.0,1
2,2,65,0.25,0.25,0
3,3,62,0.5,0.25,0
4,4,65,0.75,0.25,0
5,5,58,1.0,0.25,0
6,6,74,1.0,0.75,0
7,7,65,1.25,0.25,0
8,8,62,1.5,0.25,0
9,9,65,1.75,0.25,0
10,10,72,1.75,0.0,0
11,11,74,1.75,0.0,0
12,12,74,1.75,0.0,0
13,13,75,1.75,0.25,0
14,14,75,1.75,0.0,0
15,15,57,2.0,0.25,0
16,16,76,2.0,0.75,0
17,17,65,2.25,0.25,0
18,18,60,2.5,0.25,0
19,19,65,2.75,0.25,0
20,20,77,2.75,0.25,0
21,21,57,3.0,0.25,0
22,22,72,3.0,0.5,0
23,23,65,3.25,0.25,0
24,24,60,3.5,0.25,0
25,25,65,3.75,0.25,0
26,26,55,4.0,0.25,1
27,27,75,4.0,0.75,1
28,28,63,4.25,0.25,0
29,29,58,4.5,0.25,0
30,30,63,4.75,0.25,0
31,31,74,4.75,0.0,0
32,32,75,4.75,0.0,0
33,33,75,4.75,0.0,0
34,34,77,4.75,0.25,0
35,35,77,4.75,0.0,0
36,36,51,5.0,0.25,0
37,37,79,5.0,0.75,0
38,38,58,5.25,0.25,0
39,39,55,5.5,0.25,0
40,40,58,5.75,0.25,0
41,41,77,5.75,0.0,0
42,42,79,5.75,0.0,0
43,43,79,5.75,0.0,0
44,44,81,5.75,0.0,0
45,45,81,5.75,0.25,0
46,46,50,6.0,0.25,0
47,47,81,6.0,0.75,0
48,48,58,6.25,0.25,0
49,49,53,6.5,0.25,0
50,50,58,6.75,0.25,0
51,51,82,6.75,0.25,0
52,52,50,7.0,0.25,0
53,53,77,7.0,0.5,0
54,54,58,7.25,0.25,0
55,55,53,7.5,0.25,0
56,56,58,7.75,0.25,0
57,57,51,8.0,0.25,1
58,58,79,8.0,0.75,1
59,59,55,8.25,0.25,0
60,60,51,8.5,0.25,0
61,61,59,8.75,0.25,0
62,62,80,8.75,0.125,0
63,63,79,8.875,0.125,0
64,64,51,9.0,0.25,0
65,65,77,9.0,0.25,0
66,66,60,9.25,0.25,0
67,67,75,9.25,0.25,0
68,68,51,9.5,0.25,0
69,69,74,9.5,0.25,0
70,70,63,9.75,0.25,0
71,71,72,9.75,0.25,0
72,72,50,10.0,0.25,0
73,73,76,10.0,0.25,0
74,74,53,10.25,0.25,0
75,75,77,10.25,0.5,0
76,76,50,10.5,0.25,0
77,77,57,10.75,0.25,0
78,78,79,10.75,0.125,0
79,79,77,10.875,0.125,0
80,80,50,11.0,0.25,0
81,81,75,11.0,0.25,0
82,82,58,11.25,0.25,0
83,83,74,11.25,0.25,0
84,84,50,11.5,0.25,0
85,85,72,11.5,0.25,0
86,86,62,11.75,0.25,0
87,87,70,11.75,0.25,0
88,88,57,12.0,0.25,1
89,89,77,12.0,0.25,1
90,90,65,12.25,0.25,0
91,91,75,12.25,0.5,0
92,92,60,12.5,0.25,0
93,93,65,12.75,0.25,0
94,94,72,12.75,0.25,0
95,95,58,13.0,0.25,0
96,96,75,13.0,0.25,0
97,97,65,13.25,0.25,0
98,98,74,13.25,0.5,0
99,99,62,13.5,0.25,0
100,100,65,13.75,0.25,0
101,101,70,13.75,0.25,0
102,102,53,14.0,0.25,0
103,103,74,14.0,0.75,0
104,104,62,14.25,0.25,0
105,105,58,14.5,0.25,0
106,106,62,14.75,0.25,0
107,107,75,14.75,0.125,0
108,108,74,14.875,0.125,0
109,109,53,15.0,0.5,0
110,110,57,15.0,0.5,0
111,111,60,15.0,0.5,0
112,112,72,15.0,0.25,0
