,src,des
0,6,0
1,9,0
2,10,0
3,17,1
4,20,1
5,21,1
6,42,2
7,43,2
8,44,2
9,119,3
10,122,3
11,123,3
12,130,4
13,133,4
14,134,4
15,157,5
16,158,5
17,168,6
18,169,6
19,170,6
20,180,7
21,181,7
22,182,7
23,203,9
24,204,9
25,205,9
26,234,10
27,237,10
28,238,10
29,248,11
30,251,11
31,252,11
32,274,12
33,280,12
34,281,12
35,388,13
36,389,13
37,393,13
38,394,13
39,404,14
40,405,14
41,409,14
42,450,15
43,451,15
44,463,16
45,464,16
46,465,16
47,478,17
48,479,17
49,480,17
50,503,19
51,504,19
52,724,20
53,725,20
54,729,20
55,735,21
56,736,21
57,741,21
58,764,22
59,765,22
60,766,22
61,781,23
62,782,23
63,783,23
64,800,24
65,801,24
66,802,24
67,803,24
68,821,25
69,822,25
70,823,25
71,1144,26
72,1151,26
73,1152,26
74,1163,27
75,1170,27
76,1171,27
77,1212,28
78,1213,28
79,1214,28
80,1271,29
81,1272,29
82,1273,29
83,1274,29
84,1275,30
85,1276,30
86,1277,30
87,1278,30
88,1279,31
89,1280,31
90,1281,31
91,1282,31
92,1283,32
93,1284,32
94,1285,32
95,1286,32
96,1308,33
97,1309,33
98,1310,33
99,1311,33
100,1322,34
101,1328,34
102,1329,34
103,1349,35
104,1350,35
105,1375,36
106,1376,36
107,1377,36
108,1439,37
109,1440,37
110,1441,37
111,1442,37
