,nid,pitch,onset,duration,ts,label,rid
0,0.0,62.0,0.0,1.0,4,1.0,
1,1.0,66.0,0.0,1.0,4,1.0,
2,2.0,69.0,0.0,1.0,4,1.0,
3,3.0,74.0,0.0,1.0,4,1.0,
4,4.0,38.0,0.0,1.0,4,1.0,
5,5.0,50.0,0.0,1.0,4,1.0,
6,6.0,66.0,2.0,0.5,4,0.0,
7,7.0,54.0,2.0,0.5,4,0.0,
8,8.0,67.0,2.0,0.0,4,0.0,
9,9.0,55.0,2.0,0.0,4,0.0,
10,10.0,64.0,2.5,0.25,4,0.0,
11,11.0,52.0,2.5,0.25,4,0.0,
12,12.0,62.0,2.75,0.25,4,0.0,
13,13.0,50.0,2.75,0.25,4,0.0,
14,14.0,66.0,3.0,0.5,4,0.0,
15,15.0,54.0,3.0,0.5,4,0.0,
16,16.0,67.0,3.0,0.0,4,0.0,
17,17.0,55.0,3.0,0.0,4,0.0,
18,18.0,64.0,3.5,0.25,4,0.0,
19,19.0,52.0,3.5,0.25,4,0.0,
20,20.0,62.0,3.75,0.25,4,0.0,
21,21.0,50.0,3.75,0.25,4,0.0,
22,22.0,69.0,4.0,1.0,4,1.0,
23,23.0,57.0,4.0,1.0,4,1.0,
24,24.0,66.0,5.0,1.0,4,0.0,
25,25.0,54.0,5.0,1.0,4,0.0,
26,26.0,71.0,6.0,1.0,4,0.0,
27,27.0,59.0,6.0,1.0,4,0.0,
28,28.0,66.0,7.5,0.5,4,0.0,
29,29.0,54.0,7.5,0.5,4,0.0,
30,30.0,67.0,8.0,0.5,4,1.0,
31,31.0,55.0,8.0,0.5,4,1.0,
32,32.0,64.0,8.5,0.5,4,0.0,
33,33.0,52.0,8.5,0.5,4,0.0,
34,34.0,69.0,9.0,0.5,4,0.0,
35,35.0,57.0,9.0,0.5,4,0.0,
36,36.0,66.0,9.5,0.5,4,0.0,
37,37.0,54.0,9.5,0.5,4,0.0,
38,38.0,62.0,10.0,0.5,4,0.0,
39,39.0,50.0,10.0,0.5,4,0.0,
40,40.0,59.0,10.5,0.5,4,0.0,
41,41.0,47.0,10.5,0.5,4,0.0,
42,42.0,64.0,11.0,0.5,4,0.0,
43,43.0,52.0,11.0,0.5,4,0.0,
44,44.0,61.0,11.5,0.5,4,0.0,
45,45.0,49.0,11.5,0.5,4,0.0,
46,46.0,57.0,12.0,1.0,4,1.0,
47,47.0,45.0,12.0,0.5,4,1.0,
48,48.0,57.0,12.5,0.5,4,0.0,
49,49.0,45.0,13.0,0.5,4,0.0,
50,50.0,57.0,13.5,0.5,4,0.0,
51,51.0,45.0,14.0,0.5,4,0.0,
