,src,des
0,21,0
1,25,0
2,26,0
3,28,1
4,32,1
5,33,1
6,38,2
7,41,2
8,42,2
9,66,3
10,67,3
11,71,3
12,78,4
13,78,5
14,81,4
15,81,5
16,82,4
17,82,5
18,83,6
19,110,7
20,112,7
21,118,8
22,120,8
23,126,9
24,126,10
25,129,9
26,129,10
27,130,9
28,130,10
29,131,11
30,158,12
31,162,12
32,171,13
33,172,13
34,173,14
35,187,15
36,189,15
37,203,16
38,205,16
39,219,17
40,221,17
41,229,18
42,230,18
43,234,18
44,237,19
45,238,19
46,242,19
47,245,20
48,246,20
49,250,20
50,263,21
51,264,21
52,268,21
53,271,22
54,272,22
55,276,22
56,279,23
57,280,23
58,284,23
59,288,24
60,294,24
61,296,24
62,302,25
63,303,25
64,305,25
65,311,26
66,312,26
67,314,26
68,320,27
69,321,27
70,323,27
71,354,28
72,355,28
73,356,28
74,357,28
75,362,29
76,363,29
77,364,29
78,473,31
79,477,31
80,480,32
81,481,32
82,485,32
83,505,33
84,509,33
85,512,34
86,513,34
87,517,34
88,534,35
89,536,35
90,537,36
91,540,36
92,551,37
93,552,37
94,554,37
95,555,38
96,556,38
97,559,38
98,570,39
99,571,39
100,573,39
101,574,40
102,581,40
103,582,40
104,584,40
105,600,41
106,601,41
107,618,43
108,619,43
109,621,43
110,622,44
111,629,45
112,633,45
113,634,45
114,664,47
115,665,47
116,667,47
117,674,48
118,675,48
119,677,48
120,690,49
121,691,49
122,692,49
123,693,49
124,699,51
125,719,52
126,720,52
127,752,53
128,753,53
129,797,54
130,798,54
131,799,54
132,812,57
133,813,57
134,814,57
135,829,60
136,830,60
137,831,60
138,832,60
139,835,63
140,920,64
141,924,64
142,934,65
143,935,65
144,961,66
145,963,66
146,969,67
147,970,67
148,975,68
149,977,68
150,996,69
151,1000,69
152,1006,70
153,1017,71
154,1022,71
155,1023,72
156,1024,72
157,1027,72
158,1033,73
159,1035,74
160,1036,75
161,1037,75
162,1039,76
163,1040,77
164,1041,77
165,1042,78
166,1043,78
167,1044,78
168,1046,79
169,1047,80
170,1048,80
171,1049,80
172,1050,81
173,1057,81
174,1058,81
175,1060,81
176,1061,82
177,1068,82
178,1069,82
179,1071,82
180,1072,83
181,1079,83
182,1080,83
183,1082,83
184,1094,84
185,1095,84
186,1096,84
187,1098,84
188,1101,85
189,1104,86
190,1105,86
191,1108,87
192,1110,88
193,1112,88
194,1115,89
195,1136,90
196,1137,90
197,1140,91
198,1160,92
199,1162,92
200,1165,93
201,1186,94
202,1187,94
203,1190,95
204,1228,96
205,1229,96
206,1233,96
207,1274,97
208,1278,97
209,1279,97
210,1281,98
211,1285,98
212,1286,98
213,1291,99
214,1294,99
215,1295,99
216,1319,100
217,1320,100
218,1324,100
219,1327,101
220,1331,102
221,1334,102
222,1335,102
223,1336,104
224,1355,105
225,1357,105
226,1371,106
227,1372,106
228,1398,107
229,1399,107
230,1405,108
231,1406,108
232,1412,109
233,1413,109
234,1419,110
235,1420,110
236,1426,111
237,1427,111
238,1433,112
239,1434,112
240,1440,113
241,1441,113
242,1447,114
243,1448,114
244,1454,115
245,1455,115
246,1461,116
247,1462,116
248,1468,117
249,1469,117
250,1475,118
251,1476,118
252,1482,119
253,1483,119
254,1489,120
255,1491,120
256,1494,121
257,1495,121
258,1497,121
259,1503,122
260,1504,122
261,1506,122
262,1512,123
263,1513,123
264,1515,123
265,1546,124
266,1547,124
267,1548,124
268,1549,124
269,1550,124
270,1555,125
271,1556,125
272,1557,125
273,1574,127
274,1575,127
275,1577,127
276,1578,128
277,1585,129
278,1590,129
279,1591,129
280,1609,131
281,1610,131
282,1611,131
283,1616,132
284,1617,132
285,1618,132
286,1619,132
287,1624,133
288,1628,133
289,1629,133
290,1665,135
291,1665,136
292,1666,135
293,1666,136
294,1671,135
295,1671,136
296,1672,135
297,1672,136
298,1685,137
299,1686,137
300,1698,137
301,1699,138
302,1702,138
303,1703,138
304,1704,139
305,1707,139
306,1708,139
307,1714,140
308,1715,140
309,1716,140
310,1825,142
311,1829,142
312,1832,143
313,1833,143
314,1837,143
315,1854,144
316,1856,144
317,1857,145
318,1858,145
319,1861,145
320,1864,146
321,1865,146
322,1869,146
323,1886,147
324,1888,147
325,1889,148
326,1892,148
327,1903,149
328,1904,149
329,1906,149
330,1907,150
331,1908,150
332,1911,150
333,1922,151
334,1922,152
335,1923,151
336,1923,152
337,1925,151
338,1925,152
339,1926,153
340,1932,153
341,1933,153
342,1935,153
343,1936,154
344,1943,154
345,1944,154
346,1946,154
347,1947,155
348,1954,155
349,1955,155
350,1957,155
351,1969,156
352,1970,156
353,1971,156
354,1972,156
355,1973,156
356,1999,157
357,2000,157
358,2032,158
359,2033,158
360,2077,159
361,2078,159
362,2079,159
