,nid,pitch,onset,duration,label
0,0,73,0.0,1.5,0
1,1,64,0.0,2.0,0
2,2,57,0.0,1.5,0
3,3,74,1.5,0.5,0
4,4,59,1.5,0.5,0
5,5,73,2.0,1.0,0
6,6,64,2.0,1.0,0
7,7,57,2.0,1.0,0
8,8,76,3.0,2.0,0
9,9,64,3.0,2.0,0
10,10,61,3.0,2.0,0
11,11,76,5.0,1.0,0
12,12,64,5.0,1.0,0
13,13,61,5.0,1.0,0
14,14,71,6.0,1.5,0
15,15,64,6.0,2.0,0
16,16,56,6.0,1.5,0
17,17,73,7.5,0.5,0
18,18,57,7.5,0.5,0
19,19,71,8.0,1.0,0
20,20,64,8.0,1.0,0
21,21,56,8.0,1.0,0
22,22,74,9.0,2.0,0
23,23,64,9.0,2.0,0
24,24,59,9.0,2.0,0
25,25,74,11.0,1.0,0
26,26,64,11.0,1.0,0
27,27,59,11.0,1.0,0
28,28,69,12.0,2.0,0
29,29,64,12.0,2.0,0
30,30,54,12.0,2.0,0
31,31,69,14.0,1.0,0
32,32,64,14.0,1.0,0
33,33,54,14.0,1.0,0
34,34,71,15.0,2.0,0
35,35,64,15.0,2.0,0
36,36,56,15.0,2.0,0
37,37,71,17.0,1.0,0
38,38,64,17.0,1.0,0
39,39,56,17.0,1.0,0
40,40,73,18.0,2.0,0
41,41,64,18.0,2.0,0
42,42,57,18.0,2.0,0
43,43,76,20.0,0.5,0
44,44,71,20.0,1.0,0
45,45,50,20.0,1.0,0
46,46,74,20.5,0.5,0
47,47,69,21.0,2.0,0
48,48,73,21.0,2.0,0
49,49,52,21.0,3.0,0
50,50,68,23.0,1.0,0
51,51,71,23.0,1.0,0
52,52,73,24.0,1.5,0
53,53,64,24.0,2.0,0
54,54,57,24.0,1.5,0
55,55,74,25.5,0.5,0
56,56,59,25.5,0.5,0
57,57,73,26.0,1.0,0
58,58,64,26.0,1.0,0
59,59,57,26.0,1.0,0
60,60,76,27.0,2.0,0
61,61,64,27.0,2.0,0
62,62,61,27.0,2.0,0
63,63,76,29.0,1.0,0
64,64,64,29.0,1.0,0
65,65,61,29.0,1.0,0
66,66,71,30.0,1.5,0
67,67,64,30.0,2.0,0
68,68,56,30.0,1.5,0
69,69,73,31.5,0.5,0
70,70,57,31.5,0.5,0
71,71,71,32.0,1.0,0
72,72,64,32.0,1.0,0
73,73,56,32.0,1.0,0
74,74,74,33.0,2.0,0
75,75,64,33.0,2.0,0
76,76,59,33.0,2.0,0
77,77,74,35.0,1.0,0
78,78,64,35.0,1.0,0
79,79,59,35.0,1.0,0
80,80,69,36.0,2.0,0
81,81,64,36.0,2.0,0
82,82,54,36.0,2.0,0
83,83,71,38.0,1.0,0
84,84,64,38.0,1.0,0
85,85,56,38.0,1.0,0
86,86,73,39.0,2.0,0
87,87,64,39.0,2.0,0
88,88,57,39.0,2.0,0
89,89,66,41.0,1.0,0
90,90,71,41.0,1.0,0
91,91,74,41.0,1.0,0
92,92,50,41.0,1.0,0
93,93,64,42.0,2.0,0
94,94,69,42.0,2.0,0
95,95,73,42.0,2.0,0
96,96,52,42.0,2.0,0
97,97,62,44.0,1.0,0
98,98,68,44.0,1.0,0
99,99,71,44.0,1.0,0
100,100,40,44.0,1.0,0
101,101,61,45.0,2.0,0
102,102,64,45.0,2.0,0
103,103,69,45.0,2.0,0
104,104,45,45.0,2.0,0
105,105,76,48.0,1.5,0
106,106,57,48.0,1.0,0
107,107,61,49.0,1.0,0
108,108,78,49.5,0.5,0
109,109,76,50.0,1.0,0
110,110,64,50.0,1.0,0
111,111,78,51.0,2.0,0
112,112,57,51.0,1.0,0
113,113,62,52.0,1.0,0
114,114,78,53.0,1.0,0
115,115,66,53.0,1.0,0
116,116,81,54.0,1.5,0
117,117,57,54.0,1.0,0
118,118,78,54.0,0.0,0
119,119,80,54.0,0.0,0
120,120,62,55.0,1.0,0
121,121,80,55.5,0.5,0
122,122,78,56.0,1.0,0
123,123,66,56.0,1.0,0
124,124,78,57.0,1.0,0
125,125,57,57.0,1.0,0
126,126,76,58.0,1.0,0
127,127,61,58.0,1.0,0
128,128,76,59.0,1.0,0
129,129,64,59.0,1.0,0
130,130,76,60.0,1.0,0
131,131,57,60.0,2.0,0
132,132,61,60.0,2.0,0
133,133,73,61.0,1.0,0
134,134,69,62.0,1.0,0
135,135,76,63.0,1.0,0
136,136,56,63.0,2.0,0
137,137,62,63.0,2.0,0
138,138,74,64.0,1.0,0
139,139,71,65.0,1.0,0
140,140,76,66.0,1.0,0
141,141,57,66.0,2.0,0
142,142,61,66.0,2.0,0
143,143,73,67.0,1.0,0
144,144,69,68.0,1.0,0
145,145,54,68.0,1.0,0
146,146,63,68.0,1.0,0
147,147,69,69.0,2.0,0
148,148,73,69.0,2.0,0
149,149,52,69.0,3.0,0
150,150,64,69.0,3.0,0
151,151,68,71.0,1.0,0
152,152,71,71.0,1.0,0
153,153,73,72.0,1.5,0
154,154,64,72.0,2.0,0
155,155,57,72.0,1.5,0
156,156,74,73.5,0.5,0
157,157,59,73.5,0.5,0
158,158,73,74.0,1.0,0
159,159,64,74.0,1.0,0
160,160,57,74.0,1.0,0
161,161,76,75.0,2.0,0
162,162,64,75.0,2.0,0
163,163,61,75.0,2.0,0
164,164,76,77.0,1.0,0
165,165,64,77.0,1.0,0
166,166,61,77.0,1.0,0
167,167,71,78.0,1.5,0
168,168,64,78.0,2.0,0
169,169,56,78.0,1.5,0
170,170,73,79.5,0.5,0
171,171,57,79.5,0.5,0
172,172,71,80.0,1.0,0
173,173,64,80.0,1.0,0
174,174,56,80.0,1.0,0
175,175,74,81.0,2.0,0
176,176,64,81.0,2.0,0
177,177,59,81.0,2.0,0
178,178,74,83.0,1.0,0
179,179,64,83.0,1.0,0
180,180,59,83.0,1.0,0
181,181,69,84.0,2.0,0
182,182,64,84.0,2.0,0
183,183,54,84.0,2.0,0
184,184,71,86.0,1.0,0
185,185,64,86.0,1.0,0
186,186,56,86.0,1.0,0
187,187,73,87.0,2.0,0
188,188,64,87.0,2.0,0
189,189,57,87.0,2.0,0
190,190,66,89.0,1.0,0
191,191,71,89.0,1.0,0
192,192,74,89.0,1.0,0
193,193,50,89.0,1.0,0
194,194,64,90.0,2.0,0
195,195,69,90.0,2.0,0
196,196,73,90.0,2.0,0
197,197,52,90.0,2.0,0
198,198,64,92.0,1.0,0
199,199,68,92.0,1.0,0
200,200,71,92.0,1.0,0
201,201,40,92.0,1.0,0
202,202,68,93.0,2.0,0
203,203,71,93.0,2.0,0
204,204,64,93.0,3.0,0
205,205,45,93.0,3.0,0
206,206,69,95.0,1.0,0
207,207,73,95.0,1.0,0
208,208,64,96.0,2.0,0
209,209,69,96.0,2.0,0
210,210,73,96.0,2.0,0
211,211,45,96.0,2.0,0
212,212,57,96.0,2.0,0
213,213,64,98.0,1.0,0
214,214,68,98.0,1.0,0
215,215,74,98.0,1.0,0
216,216,47,98.0,1.0,0
217,217,59,98.0,1.0,0
218,218,64,99.0,2.0,0
219,219,69,99.0,2.0,0
220,220,76,99.0,2.0,0
221,221,49,99.0,2.0,0
222,222,61,99.0,2.0,0
223,223,78,101.0,0.5,0
224,224,50,101.0,1.0,0
225,225,62,101.0,1.0,0
226,226,80,101.5,0.25,0
227,227,81,101.75,0.25,0
228,228,69,102.0,2.0,0
229,229,52,102.0,2.0,0
230,230,61,102.0,2.0,0
231,231,73,104.0,0.5,0
232,232,68,104.0,1.0,0
233,233,52,104.0,1.0,0
234,234,62,104.0,1.0,0
235,235,71,104.5,0.5,0
236,236,69,105.0,2.0,0
237,237,69,105.0,2.0,0
238,238,57,105.0,2.0,0
239,239,61,105.0,2.0,0
240,240,72,108.0,0.5,0
241,241,73,108.5,0.5,0
242,242,57,109.0,1.0,0
243,243,64,109.0,1.0,0
244,244,73,109.5,0.5,0
245,245,72,110.0,0.5,0
246,246,73,110.5,0.5,0
247,247,75,111.0,0.5,0
248,248,76,111.5,0.5,0
249,249,61,112.0,1.0,0
250,250,64,112.0,1.0,0
251,251,76,112.5,0.5,0
252,252,78,113.0,0.5,0
253,253,76,113.5,0.5,0
254,254,76,114.0,0.5,0
255,255,71,114.5,0.5,0
256,256,56,115.0,1.0,0
257,257,64,115.0,1.0,0
258,258,71,115.5,0.5,0
259,259,70,116.0,0.5,0
260,260,71,116.5,0.5,0
261,261,73,117.0,0.5,0
262,262,74,117.5,0.5,0
263,263,59,118.0,1.0,0
264,264,64,118.0,1.0,0
265,265,74,118.5,0.5,0
266,266,76,119.0,0.5,0
267,267,74,119.5,0.5,0
268,268,74,120.0,0.5,0
269,269,69,120.5,0.5,0
270,270,54,121.0,1.0,0
271,271,64,121.0,1.0,0
272,272,69,121.5,0.5,0
273,273,68,122.0,0.5,0
274,274,69,122.5,0.5,0
275,275,70,123.0,0.5,0
276,276,71,123.5,0.5,0
277,277,56,124.0,1.0,0
278,278,64,124.0,1.0,0
279,279,71,124.5,0.5,0
280,280,70,125.0,0.5,0
281,281,71,125.5,0.5,0
282,282,72,126.0,0.5,0
283,283,57,126.0,2.0,0
284,284,64,126.0,2.0,0
285,285,73,126.5,0.5,0
286,286,72,127.0,0.5,0
287,287,73,127.5,0.5,0
288,288,76,128.0,0.5,0
289,289,50,128.0,1.0,0
290,290,54,128.0,1.0,0
291,291,74,128.5,0.5,0
292,292,73,129.0,0.5,0
293,293,52,129.0,2.0,0
294,294,56,129.0,2.0,0
