,src,des
0,1,1
1,2,1
2,4,2
3,5,2
4,60,3
5,61,3
6,63,4
7,64,4
8,109,5
9,109,6
10,110,5
11,110,6
12,111,5
13,111,6
14,114,7
15,115,7
16,117,8
17,118,8
18,139,9
19,140,9
20,142,10
21,143,10
22,150,11
23,151,11
24,162,12
25,178,13
26,198,14
27,199,14
28,201,15
29,202,15
30,257,16
31,258,16
32,260,17
33,261,17
34,306,18
35,307,18
36,308,18
37,516,20
38,517,20
39,525,21
40,526,21
41,527,21
42,668,22
43,669,22
44,670,22
45,672,23
46,673,24
47,674,24
48,675,24
49,676,25
50,677,25
51,679,26
52,680,27
53,681,27
54,682,27
55,683,28
56,684,28
57,713,29
58,714,29
59,715,29
60,718,30
61,745,31
62,833,32
63,834,32
64,835,32
65,838,33
66,867,34
67,880,35
68,881,35
69,907,36
70,908,36
71,919,37
72,935,38
73,955,39
74,956,39
75,958,40
76,959,40
77,1014,41
78,1015,41
79,1017,42
80,1018,42
81,1063,43
82,1063,44
83,1064,43
84,1064,44
85,1065,43
86,1065,44
87,1144,45
88,1145,45
89,1146,45
90,1162,46
91,1163,46
92,1201,47
93,1202,47
94,1203,47
95,1204,48
96,1256,49
97,1257,49
98,1258,49
99,1259,49
100,1260,49
101,1303,50
102,1316,51
103,1329,52
104,1342,53
105,1350,54
106,1351,54
107,1352,54
108,1353,55
109,1354,55
110,1355,55
111,1356,56
112,1357,56
113,1358,56
