,src,des
0,1,0
1,4,1
2,5,1
3,16,2
4,17,2
5,98,3
6,99,3
7,116,4
8,118,4
9,119,4
10,136,5
11,137,5
12,138,5
13,155,6
14,157,6
15,158,6
16,175,7
17,176,7
18,177,7
19,179,7
20,182,8
21,183,8
22,194,9
23,195,9
24,262,10
25,263,10
26,264,10
27,376,11
28,377,11
29,378,11
30,488,12
31,489,12
32,490,12
33,593,13
34,595,13
35,704,14
36,705,14
37,706,14
38,818,15
39,819,15
40,820,15
41,822,15
42,825,16
43,826,16
44,837,17
45,838,17
46,919,18
47,920,18
48,937,19
49,939,19
50,940,19
51,957,20
52,958,20
53,959,20
54,976,21
55,978,21
56,979,21
57,996,22
58,997,22
59,998,22
60,1000,22
61,1003,23
62,1004,23
63,1015,24
64,1016,24
65,1083,25
66,1084,25
67,1085,25
68,1091,26
69,1095,26
70,1152,27
71,1156,27
72,1599,28
73,1600,28
74,1601,28
75,1602,28
76,1603,28
77,1604,28
78,1605,28
79,1606,28
