,nid,pitch,onset,duration,ts,label
0,0,64,0.0,1.0,4,1
1,1,67,0.0,1.0,4,1
2,2,72,0.0,1.0,4,1
3,3,48,0.0,0.25,4,1
4,4,60,0.25,0.25,4,0
5,5,59,0.5,0.25,4,0
6,6,60,0.75,0.25,4,0
7,7,48,1.0,0.5,4,0
8,8,72,1.5,0.25,4,0
9,9,71,1.75,0.25,4,0
10,10,74,2.0,0.25,4,0
11,11,72,2.25,0.25,4,0
12,12,76,2.5,0.25,4,0
13,13,74,2.75,0.25,4,0
14,14,77,3.0,0.25,4,0
15,15,76,3.25,0.25,4,0
16,16,79,3.5,0.25,4,0
17,17,77,3.75,0.25,4,0
18,18,69,4.0,1.0,4,1
19,19,74,4.0,1.0,4,1
20,20,77,4.0,1.0,4,1
21,21,81,4.0,1.0,4,1
22,22,41,4.0,1.0,4,1
23,23,53,4.0,1.0,4,1
24,24,79,5.0,0.25,4,0
25,25,77,5.25,0.25,4,0
26,26,76,5.5,0.25,4,0
27,27,74,5.75,0.25,4,0
28,28,72,6.0,0.25,4,0
29,29,71,6.25,0.25,4,0
30,30,72,6.5,0.25,4,0
31,31,52,6.5,0.5,4,0
32,32,76,6.75,0.25,4,0
33,33,74,7.0,0.25,4,0
34,34,53,7.0,0.5,4,0
35,35,77,7.25,0.25,4,0
36,36,71,7.5,0.25,4,0
37,37,55,7.5,0.5,4,0
38,38,74,7.75,0.25,4,0
39,39,64,8.0,1.0,4,1
40,40,67,8.0,1.0,4,1
41,41,72,8.0,1.0,4,1
42,42,48,8.0,0.25,4,1
43,43,60,8.25,0.25,4,0
44,44,59,8.5,0.25,4,0
45,45,60,8.75,0.25,4,0
46,46,48,9.0,0.5,4,0
47,47,72,9.5,0.25,4,0
48,48,71,9.75,0.25,4,0
49,49,74,10.0,0.25,4,0
50,50,72,10.25,0.25,4,0
51,51,76,10.5,0.25,4,0
52,52,74,10.75,0.25,4,0
53,53,77,11.0,0.25,4,0
54,54,76,11.25,0.25,4,0
55,55,79,11.5,0.25,4,0
56,56,77,11.75,0.25,4,0
57,57,69,12.0,1.0,4,1
58,58,74,12.0,1.0,4,1
59,59,77,12.0,1.0,4,1
60,60,81,12.0,1.0,4,1
61,61,41,12.0,1.0,4,1
62,62,53,12.0,1.0,4,1
63,63,79,13.0,0.25,4,0
64,64,77,13.25,0.25,4,0
65,65,76,13.5,0.25,4,0
66,66,74,13.75,0.25,4,0
67,67,72,14.0,0.25,4,0
68,68,71,14.25,0.25,4,0
69,69,72,14.5,0.25,4,0
70,70,52,14.5,0.5,4,0
71,71,76,14.75,0.25,4,0
72,72,74,15.0,0.25,4,0
73,73,53,15.0,0.5,4,0
74,74,77,15.25,0.25,4,0
75,75,71,15.5,0.25,4,0
76,76,55,15.5,0.5,4,0
77,77,74,15.75,0.25,4,0
78,78,72,16.0,0.5,4,1
79,79,60,16.0,0.25,4,1
80,80,67,16.25,0.25,4,0
81,81,72,16.5,0.25,4,0
82,82,64,16.5,0.25,4,0
83,83,74,16.5,0.0,4,0
84,84,71,16.75,0.25,4,0
85,85,67,16.75,0.25,4,0
86,86,72,17.0,0.5,4,0
87,87,60,17.0,0.25,4,0
88,88,67,17.25,0.25,4,0
