,src,des
0,1,8
1,2,18
2,3,42
3,3,43
4,4,54
5,4,55
6,4,56
7,5,68
8,5,69
9,5,70
10,8,96
11,9,99
12,10,102
13,11,105
14,12,108
15,13,111
16,14,163
17,14,164
18,14,165
19,15,178
20,15,179
21,15,180
22,16,191
23,16,192
24,16,193
25,17,222
26,17,223
27,17,224
28,18,227
29,18,228
30,19,227
31,19,228
32,20,252
33,20,253
34,20,254
35,21,283
36,21,284
37,21,285
38,22,286
39,23,289
40,24,292
41,25,295
42,26,298
43,27,301
44,28,304
45,29,307
46,30,310
47,31,313
48,32,316
49,33,319
50,34,322
51,35,325
52,36,328
53,37,333
54,38,344
55,39,360
56,40,438
57,41,444
58,42,450
59,43,456
60,43,457
61,44,459
62,46,478
63,47,484
64,48,490
65,48,491
66,49,492
67,50,514
68,50,515
69,51,539
70,52,550
71,53,561
72,55,604
73,56,614
74,57,638
75,57,639
76,58,650
77,58,651
78,58,652
79,59,664
80,59,665
81,59,666
82,60,688
83,60,689
84,60,690
85,61,692
86,63,694
87,64,695
88,65,698
89,66,699
90,67,702
91,68,703
92,69,706
93,70,707
94,71,710
95,72,711
96,73,714
97,74,771
98,74,772
99,74,773
100,76,776
101,76,777
102,77,784
103,77,785
104,78,792
105,78,793
106,79,800
107,79,801
108,80,806
109,80,807
110,81,809
111,82,810
112,83,821
113,83,822
114,83,823
115,84,839
116,84,840
117,84,841
118,84,842
119,84,843
120,84,844
121,84,845
122,84,846
123,88,847
124,88,848
125,89,853
126,90,854
127,90,855
128,91,868
129,91,869
130,91,870
131,92,876
132,92,877
133,92,878
134,92,879
135,92,880
136,93,884
137,93,885
138,93,886
139,94,887
140,94,888
141,94,889
142,94,890
143,94,891
144,94,892
145,94,893
146,94,894
147,98,903
148,99,913
149,100,937
150,100,938
151,101,939
152,102,949
153,102,950
154,102,951
155,103,963
156,103,964
157,103,965
158,106,991
159,107,994
160,108,997
161,109,1000
162,110,1003
163,111,1006
164,112,1058
165,112,1059
166,112,1060
167,113,1069
168,113,1070
169,114,1086
170,114,1087
171,114,1088
172,115,1117
173,115,1118
174,115,1119
175,116,1120
176,116,1121
177,117,1128
178,117,1129
179,117,1130
180,117,1131
181,119,1153
182,119,1154
183,119,1155
184,120,1157
185,120,1158
186,121,1181
187,121,1182
188,121,1183
189,122,1185
190,122,1186
191,123,1207
192,123,1208
193,124,1210
194,125,1229
195,125,1230
196,126,1232
197,127,1253
198,127,1254
199,128,1256
200,129,1269
201,129,1270
202,130,1271
203,130,1272
204,131,1299
205,131,1300
206,132,1301
207,132,1302
208,133,1329
209,133,1330
210,135,1374
211,135,1375
212,135,1376
213,136,1378
214,137,1392
215,138,1398
216,138,1399
217,139,1405
218,139,1406
219,140,1412
220,140,1413
221,141,1419
222,141,1420
223,142,1426
224,142,1427
225,143,1433
226,143,1434
227,144,1440
228,144,1441
229,144,1442
230,144,1443
231,145,1451
232,146,1455
233,147,1486
234,147,1487
235,148,1495
236,149,1499
237,150,1530
238,150,1531
239,150,1532
240,150,1533
241,151,1539
242,152,1617
243,153,1623
244,154,1629
245,155,1635
246,155,1636
247,156,1638
248,158,1657
249,159,1663
250,160,1669
251,160,1670
252,161,1671
253,162,1709
254,162,1710
255,163,1735
256,164,1768
257,165,1771
258,165,1772
259,166,1773
260,167,1776
261,167,1777
262,168,1778
263,169,1781
264,169,1782
265,170,1783
266,171,1786
267,171,1787
268,172,1788
269,173,1791
270,173,1792
271,174,1794
272,175,1804
273,176,1814
274,177,1838
275,177,1839
276,178,1840
277,179,1850
278,179,1851
279,179,1852
280,180,1864
281,180,1865
282,180,1866
283,183,1892
284,184,1895
285,185,1898
286,186,1901
287,187,1904
288,188,1907
289,189,1959
290,189,1960
291,189,1961
292,190,1974
293,190,1975
294,190,1976
295,191,1987
296,191,1988
297,191,1989
298,192,2018
299,192,2019
300,192,2020
301,193,2021
302,193,2022
303,194,2030
304,194,2031
305,194,2032
306,195,2033
307,195,2034
308,196,2042
309,196,2043
310,196,2044
311,197,2045
312,197,2046
313,198,2053
314,198,2054
315,198,2055
316,198,2056
