,nid,pitch,onset,duration,ts,label
0,0,74,0.0,0.75,2,0
1,1,66,0.5,0.5,2,0
2,2,69,0.5,0.5,2,0
3,3,76,0.75,0.125,2,0
4,4,74,0.875,0.125,2,0
5,5,66,1.0,0.5,2,0
6,6,69,1.0,0.5,2,0
7,7,73,1.0,0.5,2,0
8,8,66,1.5,0.5,2,0
9,9,69,1.5,0.5,2,0
10,10,74,1.5,0.5,2,0
11,11,75,2.0,0.5,2,0
12,12,67,2.5,0.5,2,0
13,13,71,2.5,0.5,2,0
14,14,76,2.5,0.5,2,0
15,15,67,3.0,0.5,2,0
16,16,71,3.0,0.5,2,0
17,17,76,3.0,0.5,2,0
18,18,67,3.5,0.5,2,0
19,19,71,3.5,0.5,2,0
20,20,76,4.0,0.75,2,0
21,21,61,4.5,0.5,2,0
22,22,69,4.5,0.5,2,0
23,23,78,4.75,0.125,2,0
24,24,76,4.875,0.125,2,0
25,25,61,5.0,0.5,2,0
26,26,69,5.0,0.5,2,0
27,27,74,5.0,0.5,2,0
28,28,61,5.5,0.5,2,0
29,29,69,5.5,0.5,2,0
30,30,76,5.5,0.5,2,0
31,31,77,6.0,0.5,2,0
32,32,62,6.5,0.5,2,0
33,33,69,6.5,0.5,2,0
34,34,78,6.5,0.5,2,0
35,35,62,7.0,0.5,2,0
36,36,69,7.0,0.5,2,0
37,37,78,7.0,0.5,2,0
38,38,62,7.5,0.5,2,0
39,39,69,7.5,0.5,2,0
40,40,66,8.0,0.5,2,0
41,41,69,8.0,1.5,2,0
42,42,81,8.0,0.375,2,0
43,43,83,8.375,0.125,2,0
44,44,64,8.5,0.5,2,0
45,45,79,8.5,0.375,2,0
46,46,81,8.875,0.125,2,0
47,47,62,9.0,0.5,2,0
48,48,78,9.0,0.5,2,0
49,49,74,9.5,0.5,2,0
50,50,64,10.0,0.5,2,0
51,51,69,10.0,1.5,2,0
52,52,79,10.0,0.375,2,0
53,53,81,10.375,0.125,2,0
54,54,66,10.5,0.5,2,0
55,55,78,10.5,0.375,2,0
56,56,79,10.875,0.125,2,0
57,57,67,11.0,0.5,2,0
58,58,76,11.0,0.5,2,0
59,59,73,11.5,0.5,2,0
60,60,66,12.0,0.5,2,0
61,61,69,12.0,0.5,2,0
62,62,74,12.0,0.5,2,0
63,63,74,12.5,0.5,2,0
64,64,64,13.0,0.5,2,0
65,65,69,13.0,0.5,2,0
66,66,73,13.0,0.5,2,0
67,67,73,13.5,0.5,2,0
68,68,52,14.0,1.0,2,0
69,69,62,14.0,1.0,2,0
70,70,71,14.0,0.375,2,0
71,71,69,14.375,0.125,2,0
72,72,71,14.5,0.375,2,1
73,73,73,14.875,0.125,2,0
74,74,57,15.0,0.5,2,0
75,75,61,15.0,0.5,2,0
76,76,69,15.0,0.5,2,0
77,77,62,16.0,0.16666667,2,0
78,78,74,16.0,0.75,2,0
79,79,64,16.166666,0.16666667,2,0
