,nid,pitch,onset,duration,ts,label
0,0,69.0,1.0,0.5,2,1.0
1,1,69.0,1.5,0.5,2,0.0
2,2,74.0,0.0,1.0,2,0.0
3,3,62.0,0.0,0.25,2,1.0
4,4,69.0,0.25,0.25,2,1.0
5,5,66.0,0.5,0.25,2,1.0
6,6,69.0,0.75,0.25,2,1.0
7,7,73.0,1.0,0.25,2,1.0
8,8,59.0,1.0,0.25,2,1.0
9,9,74.0,1.25,0.25,2,1.0
10,10,66.0,1.25,0.25,2,1.0
11,11,76.0,1.5,0.25,2,1.0
12,12,62.0,1.5,0.25,2,1.0
13,13,78.0,1.75,0.25,2,1.0
14,14,66.0,1.75,0.25,2,1.0
15,15,79.0,0.0,0.25,2,1.0
16,16,55.0,0.0,0.25,2,1.0
17,17,76.0,0.25,0.25,2,1.0
18,18,64.0,0.25,0.25,2,1.0
19,19,79.0,0.5,0.25,2,1.0
20,20,59.0,0.5,0.25,2,1.0
21,21,76.0,0.75,0.25,2,1.0
22,22,64.0,0.75,0.25,2,1.0
23,23,74.0,1.0,0.25,2,1.0
24,24,57.0,1.0,0.25,2,1.0
25,25,73.0,1.25,0.25,2,1.0
26,26,67.0,1.25,0.25,2,1.0
27,27,71.0,1.5,0.25,2,1.0
28,28,64.0,1.5,0.25,2,1.0
29,29,69.0,1.75,0.25,2,1.0
30,30,67.0,1.75,0.25,2,1.0
31,31,81.0,0.0,0.25,2,1.0
32,32,62.0,0.0,0.25,2,1.0
33,33,78.0,0.25,0.25,2,1.0
34,34,69.0,0.25,0.25,2,1.0
35,35,81.0,0.5,0.25,2,1.0
36,36,66.0,0.5,0.25,2,1.0
37,37,78.0,0.75,0.25,2,1.0
38,38,69.0,0.75,0.25,2,1.0
39,39,83.0,1.0,0.25,2,1.0
40,40,55.0,1.0,0.25,2,1.0
41,41,79.0,1.25,0.25,2,1.0
42,42,64.0,1.25,0.25,2,1.0
43,43,83.0,1.5,0.25,2,1.0
44,44,59.0,1.5,0.25,2,1.0
45,45,79.0,1.75,0.25,2,0.0
46,46,64.0,1.75,0.25,2,0.0
47,47,78.0,0.0,0.5,2,1.0
