,nid,pitch,onset,duration,ts,label
0,0,52.0,0.0,1.0,4,1.0
1,1,64.0,0.0,1.0,4,1.0
2,2,67.0,0.0,1.0,4,1.0
3,3,71.0,0.0,1.0,4,1.0
4,4,76.0,1.0,0.5,4,0.0
5,5,79.0,1.5,0.5,4,0.0
6,6,57.0,2.0,1.0,4,1.0
7,7,60.0,2.0,1.0,4,1.0
8,8,63.0,2.0,1.0,4,1.0
9,9,79.0,2.0,0.5,4,0.0
10,10,78.0,2.5,0.5,4,0.0
11,11,55.0,3.0,1.0,4,1.0
12,12,59.0,3.0,1.0,4,1.0
13,13,64.0,3.0,1.0,4,1.0
14,14,76.0,3.0,0.25,4,0.0
15,15,71.0,3.25,0.25,4,0.0
16,16,76.0,3.5,0.25,4,0.0
17,17,79.0,3.75,0.25,4,0.0
18,18,57.0,0.0,1.0,4,1.0
19,19,60.0,0.0,1.0,4,1.0
20,20,63.0,0.0,1.0,4,1.0
21,21,79.0,0.0,0.5,4,0.0
22,22,78.0,0.5,0.5,4,0.0
23,23,55.0,1.0,1.0,4,1.0
24,24,59.0,1.0,1.0,4,1.0
25,25,64.0,1.0,1.0,4,1.0
26,26,76.0,1.0,0.25,4,0.0
27,27,64.0,1.25,0.25,4,0.0
28,28,67.0,1.5,0.25,4,0.0
29,29,71.0,1.75,0.25,4,0.0
30,30,51.0,2.0,0.5,4,1.0
31,31,66.0,2.0,0.5,4,1.0
32,32,69.0,2.0,0.5,4,1.0
33,33,72.0,2.0,0.5,4,1.0
34,34,52.0,2.5,0.5,4,1.0
35,35,59.0,2.5,0.5,4,1.0
36,36,67.0,2.5,0.5,4,1.0
37,37,71.0,2.5,0.5,4,1.0
38,38,71.0,3.5,0.25,4,0.0
39,39,67.0,3.75,0.25,4,0.0
40,40,45.0,0.0,1.0,4,1.0
41,41,67.0,0.0,0.25,4,0.0
42,42,66.0,0.25,0.25,4,0.0
43,43,60.0,0.5,0.5,4,1.0
44,44,64.0,0.5,0.5,4,1.0
45,45,66.0,0.5,1.0,4,1.0
46,46,47.0,1.0,1.0,4,1.0
47,47,59.0,1.0,0.5,4,1.0
48,48,63.0,1.0,0.5,4,1.0
49,49,57.0,1.5,0.5,4,1.0
50,50,66.0,1.5,0.5,4,1.0
51,51,75.0,1.5,1.0,4,1.0
52,52,48.0,2.0,1.0,4,1.0
53,53,66.0,2.0,0.5,4,1.0
54,54,69.0,2.0,0.5,4,1.0
55,55,64.0,2.5,1.0,4,1.0
56,56,67.0,2.5,0.5,4,0.0
57,57,76.0,2.5,1.0,4,1.0
58,58,57.0,3.0,1.0,4,1.0
59,59,72.0,3.0,0.5,4,0.0
60,60,64.0,3.5,0.5,4,0.0
61,61,69.0,3.5,1.0,4,1.0
62,62,72.0,3.5,1.0,4,1.0
63,63,59.0,0.0,1.0,4,0.0
64,64,63.0,0.0,2.0,4,1.0
65,65,67.0,0.5,1.0,4,1.0
66,66,71.0,0.5,1.0,4,1.0
67,67,47.0,1.0,1.0,4,1.0
68,68,66.0,1.5,0.5,4,1.0
69,69,69.0,1.5,0.5,4,1.0
70,70,52.0,2.0,1.0,4,1.0
71,71,64.0,2.0,1.0,4,1.0
72,72,64.0,2.0,0.5,4,1.0
73,73,67.0,2.0,0.25,4,0.0
74,74,66.0,2.25,0.25,4,0.0
