,nid,pitch,onset,duration,ts,label
0,0,69.0,0.0,2.0,4,1.0
1,1,65.0,2.0,2.0,4,0.0
2,2,50.0,4.0,2.0,4,1.0
3,3,53.0,4.0,2.0,4,1.0
4,4,57.0,4.0,4.0,4,1.0
5,5,62.0,4.0,5.0,4,1.0
6,6,48.0,6.0,2.0,4,0.0
7,7,54.0,6.0,2.0,4,0.0
8,8,46.0,8.0,2.0,4,1.0
9,9,55.0,8.0,2.0,4,1.0
10,10,58.0,8.0,2.0,4,1.0
11,11,74.0,9.0,2.0,4,0.0
12,12,42.0,10.0,2.0,4,0.0
13,13,57.0,10.0,2.0,4,0.0
14,14,62.0,10.0,5.0,4,0.0
15,15,72.0,11.0,1.0,4,0.0
16,16,43.0,12.0,2.0,4,1.0
17,17,55.0,12.0,2.0,4,1.0
18,18,70.0,12.0,2.0,4,1.0
19,19,38.0,14.0,1.0,4,0.0
20,20,53.0,14.0,1.0,4,0.0
21,21,69.0,14.0,1.0,4,0.0
22,22,67.0,16.0,2.0,4,1.0
23,23,64.0,18.0,2.0,4,0.0
24,24,45.0,20.0,8.0,4,1.0
25,25,61.0,20.0,3.0,4,1.0
26,26,52.0,21.0,1.0,4,0.0
27,27,55.0,21.0,1.0,4,0.0
28,28,52.0,22.0,1.0,4,0.0
29,29,55.0,22.0,1.0,4,0.0
30,30,52.0,23.0,0.5,4,0.0
31,31,61.0,23.0,1.0,4,0.0
32,32,67.0,23.0,0.5,4,0.0
33,33,55.0,23.5,0.5,4,0.0
34,34,64.0,23.5,0.5,4,0.0
35,35,53.0,24.0,1.0,4,1.0
36,36,62.0,24.0,3.0,4,1.0
37,37,62.0,24.0,1.0,4,1.0
38,38,53.0,25.0,2.0,4,0.0
39,39,57.0,25.0,1.0,4,0.0
40,40,57.0,26.0,1.0,4,0.0
41,41,57.0,27.0,1.0,4,0.0
42,42,65.0,27.0,1.0,4,0.0
43,43,74.0,27.0,0.5,4,0.0
44,44,69.0,27.5,0.5,4,0.0
45,45,65.0,28.0,3.0,4,1.0
46,46,69.0,28.0,3.0,4,1.0
47,47,45.0,29.0,1.0,4,0.0
48,48,61.0,29.0,1.0,4,0.0
49,49,47.0,30.0,1.0,4,0.0
50,50,62.0,30.0,1.0,4,0.0
51,51,49.0,31.0,1.0,4,0.0
52,52,57.0,31.0,1.0,4,0.0
53,53,64.0,31.0,1.0,4,0.0
54,54,67.0,31.0,1.0,4,0.0
55,55,50.0,32.0,1.0,4,1.0
56,56,57.0,32.0,1.0,4,1.0
57,57,62.0,32.0,1.0,4,1.0
58,58,65.0,32.0,1.0,4,1.0
59,59,58.0,33.0,1.0,4,0.0
60,60,58.0,33.0,1.0,4,0.0
61,61,70.0,33.0,1.0,4,0.0
62,62,57.0,34.0,1.0,4,0.0
63,63,57.0,34.0,1.0,4,0.0
64,64,69.0,34.0,1.0,4,0.0
65,65,49.0,35.0,1.0,4,0.0
66,66,49.0,35.0,1.0,4,0.0
67,67,61.0,35.0,1.0,4,0.0
68,68,50.0,36.0,0.5,4,1.0
69,69,50.0,36.0,0.5,4,1.0
70,70,62.0,36.0,0.5,4,1.0
71,71,74.0,36.0,2.0,4,1.0
72,72,50.0,36.5,0.5,4,0.0
73,73,57.0,36.5,1.0,4,0.0
74,74,65.0,36.5,1.0,4,0.0
75,75,50.0,37.0,0.5,4,0.0
76,76,50.0,37.5,0.5,4,0.0
77,77,57.0,37.5,0.5,4,0.0
78,78,65.0,37.5,0.5,4,0.0
79,79,50.0,38.0,0.5,4,0.0
80,80,77.0,38.0,1.0,4,0.0
81,81,50.0,38.5,0.5,4,0.0
82,82,65.0,38.5,1.0,4,0.0
83,83,69.0,38.5,1.0,4,0.0
84,84,50.0,39.0,0.5,4,0.0
85,85,81.0,39.0,1.0,4,0.0
86,86,50.0,39.5,0.5,4,0.0
87,87,65.0,39.5,0.5,4,0.0
88,88,69.0,39.5,0.5,4,0.0
89,89,50.0,40.0,0.5,4,1.0
90,90,86.0,40.0,2.0,4,1.0
91,91,50.0,40.5,0.5,4,0.0
92,92,65.0,40.5,1.0,4,0.0
93,93,69.0,40.5,1.0,4,0.0
94,94,50.0,41.0,0.5,4,0.0
95,95,50.0,41.5,0.5,4,0.0
96,96,65.0,41.5,0.5,4,0.0
97,97,69.0,41.5,0.5,4,0.0
98,98,50.0,42.0,0.5,4,0.0
99,99,89.0,42.0,2.0,4,0.0
100,100,50.0,42.5,0.5,4,0.0
101,101,68.0,42.5,1.0,4,0.0
102,102,71.0,42.5,1.0,4,0.0
103,103,50.0,43.0,0.5,4,0.0
104,104,50.0,43.5,0.5,4,0.0
105,105,68.0,43.5,0.5,4,0.0
