,src,des
0,0,65
1,0,66
2,0,67
3,1,68
4,1,69
5,1,70
6,2,71
7,2,72
8,2,73
9,4,74
10,5,105
11,7,138
12,7,139
13,7,140
14,7,141
15,8,144
16,8,145
17,8,146
18,8,147
19,9,150
20,9,151
21,9,152
22,10,352
23,11,786
24,11,787
25,12,792
26,12,793
27,12,794
28,13,1015
29,14,1301
30,14,1302
31,14,1303
32,15,1304
33,15,1305
34,15,1306
35,16,1307
36,16,1308
37,16,1309
38,18,1310
39,19,1341
40,21,1374
41,21,1375
42,21,1376
43,21,1377
44,22,1380
45,22,1381
46,22,1382
47,22,1383
48,23,1386
49,23,1387
50,23,1388
51,24,1567
