,src,des
0,80,1
1,80,2
2,81,1
3,81,2
4,82,1
5,82,2
6,160,3
7,161,3
8,169,4
9,170,4
10,171,4
11,179,5
12,180,5
13,181,5
14,189,6
15,190,6
16,191,6
17,200,7
18,201,7
19,202,7
20,218,9
21,219,9
22,222,9
23,261,10
24,262,10
25,264,10
26,267,11
27,268,11
28,270,11
29,273,12
30,274,12
31,276,12
32,286,13
33,287,13
34,288,13
35,336,15
36,337,15
37,338,15
38,345,16
39,347,16
40,349,17
41,356,18
42,357,18
43,359,19
44,393,20
45,397,20
46,399,21
47,402,21
48,403,21
49,404,21
50,406,22
51,409,22
52,410,22
53,411,22
54,413,23
55,416,23
56,417,23
57,418,23
58,426,24
59,427,24
60,428,24
61,429,24
62,437,26
63,438,26
64,439,26
65,440,26
66,441,27
67,442,27
68,443,27
69,444,27
70,445,28
71,446,28
72,447,28
73,448,28
74,493,29
75,494,29
76,495,29
77,518,30
78,519,30
79,520,30
80,521,31
81,541,32
82,542,32
83,543,33
84,582,34
85,584,34
86,587,35
87,597,36
88,598,36
89,656,37
90,657,37
91,660,38
92,689,39
93,690,39
94,691,39
95,694,40
96,721,41
97,722,41
98,723,41
99,724,41
100,727,42
101,733,43
102,736,43
103,737,43
104,740,44
105,749,45
106,750,45
107,751,45
108,754,46
109,763,47
110,764,47
111,765,47
112,768,48
113,800,49
114,801,49
115,802,49
116,803,49
117,824,50
118,886,51
119,887,51
120,889,52
121,894,53
122,897,53
123,898,53
124,900,54
125,917,55
126,921,55
127,924,55
128,937,56
129,938,56
130,939,56
131,941,56
132,954,57
133,955,57
134,956,57
135,958,57
136,972,58
137,973,58
138,974,58
139,975,58
140,977,58
141,990,59
142,991,59
143,992,59
144,994,59
145,1015,60
146,1016,60
147,1017,60
148,1018,60
149,1021,60
150,1065,61
151,1106,62
152,1253,63
153,1254,63
154,1255,63
155,1269,65
156,1272,65
157,1286,66
158,1287,66
159,1290,66
160,1304,67
161,1305,67
162,1308,67
163,1317,68
164,1322,68
165,1331,69
166,1336,69
167,1344,70
168,1346,70
169,1358,71
170,1360,71
171,1375,72
172,1376,72
173,1378,72
174,1393,73
175,1394,73
176,1396,73
177,1412,74
178,1413,74
179,1472,75
180,1473,76
181,1478,76
182,1500,77
183,1501,78
184,1506,78
185,1615,79
186,1616,79
187,1617,79
188,1669,80
189,1670,80
190,1671,80
191,1672,81
192,1724,82
193,1725,82
194,1726,82
195,1727,83
196,1933,84
197,1933,85
198,1934,84
199,1934,85
200,1935,84
201,1935,85
202,1936,84
203,1936,85
204,2017,86
205,2017,87
206,2018,86
207,2018,87
208,2019,86
209,2019,87
210,2030,88
211,2036,89
212,2037,89
213,2038,89
214,2040,90
215,2047,91
216,2048,91
217,2049,91
218,2050,92
219,2054,93
220,2055,93
221,2057,93
222,2059,94
223,2125,95
224,2126,95
225,2127,95
226,2129,96
227,2132,96
228,2133,96
229,2134,96
230,2136,97
231,2139,97
232,2140,97
233,2141,97
234,2143,98
235,2146,98
236,2147,98
237,2148,98
238,2156,99
239,2157,99
240,2158,99
241,2159,99
242,2167,101
243,2168,101
244,2169,101
245,2170,101
246,2171,102
247,2172,102
248,2173,102
249,2174,102
250,2175,103
251,2176,103
252,2177,103
253,2178,103
254,2223,104
255,2224,104
256,2225,104
257,2248,105
258,2249,105
259,2250,105
260,2251,106
261,2271,107
262,2272,107
263,2273,108
264,2312,109
265,2314,109
266,2317,110
267,2327,111
268,2328,111
269,2386,112
270,2387,112
271,2390,113
272,2419,114
273,2420,114
274,2421,114
275,2424,115
276,2451,116
277,2452,116
278,2453,116
279,2454,116
280,2457,117
281,2463,118
282,2466,118
283,2467,118
284,2470,119
285,2474,120
286,2479,120
287,2480,120
288,2483,121
289,2492,122
290,2493,122
291,2494,122
292,2497,123
293,2529,124
294,2530,124
295,2531,124
296,2532,124
297,2553,125
298,2554,126
299,2592,126
300,2593,126
301,2682,127
302,2683,127
303,2685,128
304,2690,129
305,2693,129
306,2694,129
307,2696,130
308,2752,131
309,2756,131
310,2759,131
311,2772,132
312,2773,132
313,2774,132
314,2776,132
315,2789,133
316,2790,133
317,2791,133
318,2793,133
319,2807,134
320,2808,134
321,2809,134
322,2810,134
323,2812,134
324,2825,135
325,2826,135
326,2827,135
327,2829,135
328,2850,136
329,2851,136
330,2852,136
331,2853,136
332,2856,136
333,2899,137
334,2940,138
335,3087,139
336,3088,139
337,3089,139
