,nid,pitch,onset,duration,ts,label
0,0,77.0,0.0,0.25,3,0.0
1,1,81.0,0.25,0.33333334,3,0.0
2,2,77.0,0.5833333134651184,0.33333334,3,0.0
3,3,72.0,0.9166666865348816,0.33333334,3,0.0
4,4,69.0,0.0,1.0,3,0.0
5,5,54.0,2.0,1.0,3,1.0
6,6,62.0,2.0,1.0,3,1.0
7,7,69.0,2.0,1.0,3,1.0
8,8,72.0,2.0,1.0,3,1.0
9,9,55.0,0.0,1.0,3,1.0
10,10,62.0,0.0,1.0,3,1.0
11,11,67.0,0.0,1.0,3,1.0
12,12,70.0,0.0,1.0,3,1.0
13,13,76.0,1.75,0.25,3,0.0
14,14,79.0,2.0,0.33333334,3,0.0
15,15,76.0,2.3333330154418945,0.33333334,3,0.0
16,16,70.0,2.6666669845581055,0.33333334,3,0.0
17,17,67.0,0.0,1.0,3,0.0
18,18,52.0,2.0,1.0,3,1.0
19,19,60.0,2.0,1.0,3,1.0
20,20,67.0,2.0,1.0,3,1.0
21,21,70.0,2.0,1.0,3,1.0
22,22,53.0,0.0,1.0,3,1.0
23,23,60.0,0.0,1.0,3,1.0
24,24,65.0,0.0,1.0,3,1.0
25,25,69.0,0.0,1.0,3,1.0
26,26,69.0,1.75,0.25,3,0.0
27,27,72.0,2.0,0.33333334,3,0.0
28,28,69.0,2.3333330154418945,0.33333334,3,0.0
29,29,65.0,2.6666669845581055,0.33333334,3,0.0
30,30,77.0,0.0,6.0,3,1.0
31,31,53.0,1.0,1.0,3,1.0
32,32,60.0,1.0,1.0,3,1.0
33,33,69.0,1.75,0.25,3,0.0
34,34,53.0,2.0,1.0,3,1.0
35,35,57.0,2.0,1.0,3,1.0
36,36,72.0,2.0,0.33333334,3,0.0
37,37,69.0,2.333333969116211,0.33333334,3,0.0
38,38,65.0,2.666666030883789,0.33333334,3,0.0
39,39,75.0,0.0,1.0,3,0.0
40,40,57.0,1.0,1.0,3,1.0
41,41,60.0,1.0,1.0,3,1.0
42,42,72.0,1.75,0.25,3,0.0
43,43,57.0,2.0,1.0,3,1.0
44,44,65.0,2.0,1.0,3,1.0
45,45,75.0,2.0,0.33333334,3,0.0
46,46,72.0,2.333333969116211,0.33333334,3,0.0
47,47,65.0,2.666666030883789,0.33333334,3,0.0
48,48,74.0,0.0,1.0,3,0.0
49,49,77.0,0.0,4.0,3,1.0
50,50,58.0,1.0,1.0,3,1.0
51,51,62.0,1.0,1.0,3,1.0
52,52,65.0,1.75,0.25,3,0.0
53,53,58.0,2.0,1.0,3,1.0
54,54,58.0,2.0,1.0,3,1.0
55,55,74.0,2.0,0.33333334,3,0.0
56,56,70.0,2.333333969116211,0.33333334,3,0.0
57,57,65.0,2.666666030883789,0.33333334,3,0.0
58,58,62.0,0.0,1.0,3,0.0
59,59,46.0,1.0,1.0,3,1.0
60,60,62.0,1.0,1.0,3,1.0
61,61,77.0,1.75,0.25,3,0.0
62,62,46.0,2.0,1.0,3,1.0
63,63,58.0,2.0,1.0,3,1.0
64,64,74.0,2.0,0.33333334,3,0.0
65,65,70.0,2.333333969116211,0.33333334,3,0.0
66,66,67.0,2.666666030883789,0.33333334,3,0.0
67,67,65.0,0.0,2.0,3,1.0
68,68,48.0,1.0,1.0,3,1.0
69,69,57.0,1.0,1.0,3,1.0
70,70,60.0,1.0,1.0,3,1.0
71,71,48.0,2.0,1.0,3,1.0
72,72,52.0,2.0,1.0,3,1.0
73,73,58.0,2.0,1.0,3,1.0
74,74,67.0,2.0,1.0,3,1.0
75,75,53.0,0.0,1.0,3,1.0
76,76,53.0,0.0,1.0,3,1.0
77,77,57.0,0.0,1.0,3,1.0
78,78,65.0,0.0,1.0,3,1.0
79,79,53.0,1.75,0.25,3,1.0
80,80,65.0,1.75,0.25,3,1.0
81,81,65.0,1.75,0.25,3,1.0
82,82,57.0,2.0,0.33333334,3,1.0
83,83,69.0,2.0,0.33333334,3,1.0
84,84,69.0,2.0,0.33333334,3,1.0
85,85,53.0,2.333332061767578,0.33333334,3,1.0
86,86,65.0,2.333332061767578,0.33333334,3,1.0
87,87,65.0,2.333332061767578,0.33333334,3,1.0
88,88,50.0,2.666667938232422,0.33333334,3,1.0
89,89,62.0,2.666667938232422,0.33333334,3,1.0
90,90,62.0,2.666667938232422,0.33333334,3,1.0
91,91,47.0,0.0,1.0,3,1.0
92,92,59.0,0.0,1.0,3,1.0
93,93,59.0,0.0,1.0,3,1.0
94,94,48.0,0.0,1.0,3,1.0
95,95,60.0,0.0,0.5,3,0.0
96,96,79.0,0.0,4.0,3,1.0
97,97,64.0,0.5,0.5,3,0.0
98,98,55.0,1.0,1.0,3,1.0
99,99,67.0,1.0,0.5,3,0.0
100,100,64.0,1.5,0.5,3,0.0
101,101,55.0,2.0,1.0,3,1.0
102,102,67.0,2.0,0.5,3,0.0
103,103,64.0,2.5,0.5,3,0.0
104,104,48.0,0.0,1.0,3,1.0
105,105,60.0,0.0,0.5,3,0.0
106,106,64.0,0.5,0.5,3,0.0
107,107,55.0,1.0,1.0,3,1.0
108,108,67.0,1.0,0.5,3,0.0
109,109,76.0,1.0,1.0,3,1.0
110,110,64.0,1.5,0.5,3,0.0
111,111,55.0,2.0,1.0,3,1.0
112,112,67.0,2.0,0.5,3,0.0
113,113,72.0,2.0,1.0,3,1.0
114,114,64.0,2.5,0.5,3,0.0
115,115,50.0,0.0,1.0,3,1.0
116,116,55.0,0.0,0.5,3,0.0
117,117,72.0,0.0,3.0,3,1.0
118,118,65.0,0.5,0.5,3,0.0
119,119,55.0,1.0,1.0,3,1.0
120,120,67.0,1.0,0.5,3,0.0
121,121,65.0,1.5,0.5,3,0.0
122,122,55.0,2.0,1.0,3,1.0
123,123,67.0,2.0,0.5,3,0.0
124,124,65.0,2.5,0.5,3,0.0
125,125,50.0,0.0,1.0,3,1.0
126,126,55.0,0.0,0.5,3,0.0
127,127,71.0,0.0,1.0,3,1.0
128,128,65.0,0.5,0.5,3,0.0
129,129,55.0,1.0,1.0,3,1.0
130,130,67.0,1.0,0.5,3,0.0
131,131,65.0,1.5,0.5,3,0.0
132,132,55.0,2.0,1.0,3,1.0
133,133,67.0,2.0,0.5,3,0.0
134,134,65.0,2.5,0.5,3,0.0
135,135,43.0,0.0,1.0,3,1.0
136,136,59.0,0.0,0.5,3,0.0
137,137,77.0,0.0,4.0,3,1.0
138,138,62.0,0.5,0.5,3,0.0
139,139,55.0,1.0,1.0,3,1.0
140,140,67.0,1.0,0.5,3,0.0
141,141,62.0,1.5,0.5,3,0.0
142,142,55.0,2.0,1.0,3,1.0
143,143,67.0,2.0,0.5,3,0.0
144,144,62.0,2.5,0.5,3,0.0
145,145,43.0,0.0,1.0,3,1.0
146,146,55.0,0.0,0.5,3,0.0
147,147,62.0,0.5,0.5,3,0.0
148,148,55.0,1.0,1.0,3,1.0
149,149,65.0,1.0,0.5,3,0.0
150,150,74.0,1.0,1.0,3,1.0
151,151,62.0,1.5,0.5,3,0.0
152,152,55.0,2.0,1.0,3,1.0
153,153,65.0,2.0,0.5,3,0.0
154,154,71.0,2.0,1.0,3,1.0
155,155,62.0,2.5,0.5,3,0.0
156,156,48.0,0.0,1.0,3,1.0
157,157,59.0,0.0,0.5,3,0.0
158,158,74.0,0.0,3.0,3,1.0
159,159,62.0,0.5,0.5,3,0.0
160,160,59.0,1.0,1.0,3,1.0
161,161,67.0,1.0,0.5,3,0.0
162,162,65.0,1.5,0.5,3,0.0
163,163,59.0,2.0,1.0,3,1.0
164,164,67.0,2.0,0.5,3,0.0
165,165,65.0,2.5,0.5,3,0.0
166,166,48.0,0.0,1.0,3,1.0
167,167,64.0,0.0,0.5,3,0.0
168,168,72.0,0.0,1.0,3,1.0
169,169,67.0,0.5,0.5,3,0.0
170,170,60.0,1.0,1.0,3,1.0
171,171,72.0,1.0,0.5,3,0.0
172,172,67.0,1.5,0.5,3,0.0
173,173,48.0,2.0,1.0,3,1.0
174,174,64.0,2.0,0.5,3,0.0
175,175,60.0,2.5,0.5,3,0.0
176,176,53.0,0.0,1.0,3,1.0
177,177,60.0,0.0,0.5,3,0.0
178,178,81.0,0.0,0.75,3,1.0
179,179,65.0,0.5,0.5,3,1.0
180,180,79.0,0.75,0.125,3,0.0
181,181,81.0,0.875,0.125,3,0.0
182,182,65.0,1.0,0.5,3,1.0
183,183,69.0,1.0,0.5,3,1.0
184,184,60.0,1.5,0.5,3,1.0
185,185,65.0,1.5,0.5,3,1.0
186,186,69.0,2.0,0.5,3,1.0
187,187,72.0,2.0,0.5,3,1.0
188,188,65.0,2.5,0.5,3,1.0
189,189,69.0,2.5,0.5,3,1.0
190,190,52.0,0.0,1.0,3,1.0
191,191,60.0,0.0,0.5,3,0.0
192,192,79.0,0.0,0.75,3,1.0
193,193,64.0,0.5,0.5,3,1.0
194,194,77.0,0.75,0.125,3,0.0
195,195,79.0,0.875,0.125,3,0.0
196,196,64.0,1.0,0.5,3,1.0
197,197,67.0,1.0,0.5,3,1.0
198,198,60.0,1.5,0.5,3,1.0
199,199,64.0,1.5,0.5,3,1.0
200,200,67.0,2.0,0.5,3,1.0
201,201,72.0,2.0,0.5,3,1.0
202,202,64.0,2.5,0.5,3,1.0
203,203,67.0,2.5,0.5,3,1.0
204,204,47.0,0.0,3.0,3,1.0
205,205,62.0,0.0,1.0,3,1.0
206,206,65.0,0.0,0.5,3,0.0
207,207,74.0,0.0,2.5,3,1.0
208,208,67.0,0.5,0.5,3,0.0
209,209,59.0,1.0,1.0,3,1.0
210,210,62.0,1.0,0.5,3,0.0
211,211,67.0,1.5,0.5,3,0.0
212,212,55.0,2.0,0.5,3,1.0
213,213,65.0,2.0,0.5,3,1.0
214,214,64.0,2.5,0.25,3,1.0
215,215,67.0,2.5,0.5,3,1.0
216,216,76.0,2.5,0.25,3,1.0
217,217,62.0,2.75,0.25,3,1.0
218,218,77.0,2.75,0.25,3,1.0
219,219,48.0,0.0,1.0,3,1.0
220,220,55.0,0.0,0.5,3,0.0
221,221,60.0,0.0,1.0,3,1.0
222,222,76.0,0.0,1.0,3,1.0
223,223,60.0,0.5,0.5,3,0.0
224,224,64.0,1.0,0.5,3,0.0
225,225,60.0,1.5,0.5,3,0.0
226,226,67.0,2.0,0.5,3,0.0
227,227,64.0,2.5,0.5,3,0.0
228,228,53.0,0.0,1.0,3,1.0
229,229,60.0,0.0,0.5,3,0.0
230,230,81.0,0.0,0.75,3,1.0
231,231,65.0,0.5,0.5,3,1.0
232,232,79.0,0.75,0.125,3,0.0
233,233,81.0,0.875,0.125,3,0.0
234,234,65.0,1.0,0.5,3,1.0
235,235,69.0,1.0,0.5,3,1.0
236,236,69.0,1.5,0.5,3,1.0
237,237,72.0,1.5,0.5,3,1.0
238,238,60.0,2.0,0.5,3,1.0
239,239,65.0,2.0,0.5,3,1.0
240,240,69.0,2.5,0.5,3,1.0
241,241,72.0,2.5,0.5,3,1.0
242,242,52.0,0.0,1.0,3,1.0
243,243,60.0,0.0,0.5,3,0.0
244,244,79.0,0.0,0.75,3,1.0
245,245,64.0,0.5,0.5,3,1.0
246,246,77.0,0.75,0.125,3,0.0
247,247,79.0,0.875,0.125,3,0.0
248,248,64.0,1.0,0.5,3,1.0
249,249,67.0,1.0,0.5,3,1.0
250,250,60.0,1.5,0.5,3,1.0
251,251,64.0,1.5,0.5,3,1.0
252,252,67.0,2.0,0.5,3,1.0
253,253,72.0,2.0,0.5,3,1.0
254,254,64.0,2.5,0.5,3,1.0
255,255,67.0,2.5,0.5,3,1.0
256,256,47.0,0.0,3.0,3,1.0
257,257,62.0,0.0,1.0,3,1.0
258,258,65.0,0.0,0.5,3,0.0
259,259,74.0,0.0,2.5,3,1.0
260,260,67.0,0.5,0.5,3,0.0
261,261,59.0,1.0,1.0,3,1.0
262,262,62.0,1.0,0.5,3,0.0
263,263,67.0,1.5,0.5,3,0.0
264,264,55.0,2.0,0.5,3,1.0
265,265,65.0,2.0,0.5,3,1.0
266,266,64.0,2.5,0.25,3,1.0
267,267,67.0,2.5,0.5,3,1.0
268,268,76.0,2.5,0.25,3,1.0
269,269,62.0,2.75,0.25,3,1.0
270,270,77.0,2.75,0.25,3,1.0
271,271,48.0,0.0,1.0,3,1.0
272,272,60.0,0.0,0.5,3,0.0
273,273,60.0,0.0,1.0,3,1.0
274,274,76.0,0.0,1.0,3,1.0
275,275,64.0,0.5,0.5,3,0.0
276,276,67.0,1.0,0.5,3,0.0
277,277,64.0,1.5,0.5,3,0.0
278,278,72.0,2.0,0.5,3,0.0
279,279,67.0,2.5,0.5,3,0.0
280,280,53.0,0.0,1.0,3,1.0
281,281,65.0,0.0,1.0,3,1.0
282,282,69.0,0.0,1.0,3,1.0
283,283,73.0,0.0,0.5,3,0.0
284,284,74.0,0.5,0.5,3,0.0
285,285,76.0,1.0,0.5,3,0.0
286,286,74.0,1.5,0.5,3,0.0
287,287,79.0,2.0,0.5,3,0.0
288,288,77.0,2.5,0.5,3,0.0
289,289,81.0,0.0,1.0,3,0.0
290,290,50.0,1.0,1.0,3,1.0
291,291,57.0,1.0,1.0,3,1.0
292,292,65.0,1.0,1.0,3,1.0
293,293,69.0,1.0,1.0,3,1.0
294,294,53.0,2.0,1.0,3,1.0
295,295,65.0,2.0,1.0,3,1.0
296,296,69.0,2.0,0.5,3,0.0
297,297,74.0,2.0,1.0,3,1.0
298,298,65.0,2.5,0.5,3,0.0
299,299,55.0,0.0,1.0,3,0.0
300,300,64.0,0.0,3.0,3,1.0
301,301,67.0,0.0,4.0,3,1.0
302,302,72.0,0.0,3.0,3,1.0
303,303,55.0,1.0,1.0,3,0.0
304,304,55.0,2.0,1.0,3,0.0
305,305,43.0,0.0,1.0,3,1.0
306,306,62.0,0.0,1.0,3,1.0
307,307,71.0,0.0,1.0,3,1.0
308,308,55.0,1.75,0.25,3,1.0
309,309,67.0,1.75,0.25,3,1.0
310,310,57.0,2.0,0.33333334,3,1.0
311,311,69.0,2.0,0.33333334,3,1.0
312,312,54.0,2.3333358764648438,0.33333334,3,1.0
313,313,66.0,2.3333358764648438,0.33333334,3,1.0
314,314,55.0,2.6666641235351562,0.33333334,3,1.0
315,315,67.0,2.6666641235351562,0.33333334,3,1.0
316,316,43.0,0.0,1.0,3,1.0
317,317,55.0,0.0,1.0,3,1.0
318,318,64.0,1.0,1.0,3,1.0
319,319,79.0,1.0,1.0,3,1.0
320,320,64.0,2.0,1.0,3,1.0
321,321,79.0,2.0,1.0,3,1.0
322,322,61.0,0.0,1.0,3,1.0
323,323,76.0,0.0,1.0,3,1.0
324,324,62.0,1.0,1.0,3,1.0
325,325,77.0,1.0,1.0,3,1.0
326,326,55.0,1.75,0.25,3,1.0
327,327,67.0,1.75,0.25,3,1.0
328,328,57.0,2.0,0.33333334,3,1.0
329,329,69.0,2.0,0.33333334,3,1.0
330,330,54.0,2.3333358764648438,0.33333334,3,1.0
331,331,66.0,2.3333358764648438,0.33333334,3,1.0
332,332,55.0,2.6666641235351562,0.33333334,3,1.0
333,333,67.0,2.6666641235351562,0.33333334,3,1.0
334,334,43.0,0.0,1.0,3,1.0
335,335,55.0,0.0,1.0,3,1.0
336,336,62.0,1.0,1.0,3,1.0
337,337,77.0,1.0,1.0,3,1.0
338,338,62.0,2.0,1.0,3,1.0
339,339,77.0,2.0,1.0,3,1.0
340,340,59.0,0.0,1.0,3,1.0
341,341,74.0,0.0,1.0,3,1.0
342,342,60.0,1.0,1.0,3,1.0
343,343,76.0,1.0,0.5,3,0.0
344,344,76.0,1.75,0.25,3,0.0
345,345,79.0,2.0,0.33333334,3,0.0
346,346,76.0,2.3333358764648438,0.33333334,3,0.0
347,347,72.0,2.6666641235351562,0.33333334,3,0.0
348,348,82.0,0.0,2.0,3,1.0
349,349,52.0,1.0,1.0,3,1.0
350,350,55.0,1.0,1.0,3,1.0
351,351,60.0,1.0,1.0,3,1.0
352,352,52.0,2.0,1.0,3,1.0
353,353,55.0,2.0,1.0,3,1.0
354,354,58.0,2.0,1.0,3,1.0
355,355,60.0,2.0,1.0,3,1.0
356,356,53.0,0.0,1.0,3,1.0
357,357,53.0,0.0,1.0,3,1.0
358,358,57.0,0.0,1.0,3,1.0
359,359,60.0,0.0,1.0,3,1.0
360,360,77.0,1.75,0.25,3,0.0
361,361,81.0,2.0,0.33333334,3,0.0
362,362,77.0,2.3333358764648438,0.33333334,3,0.0
363,363,74.0,2.6666641235351562,0.33333334,3,0.0
364,364,84.0,0.0,1.0,3,0.0
365,365,80.0,1.0,1.0,3,0.0
366,366,81.0,2.0,1.0,3,0.0
367,367,76.0,0.0,1.0,3,0.0
368,368,77.0,1.0,1.0,3,0.0
369,369,74.0,2.0,1.0,3,0.0
370,370,64.0,0.0,2.0,3,1.0
371,371,72.0,0.0,2.0,3,1.0
372,372,55.0,1.0,1.0,3,1.0
373,373,67.0,1.0,1.0,3,1.0
374,374,43.0,2.0,1.0,3,1.0
375,375,59.0,2.0,1.0,3,1.0
376,376,65.0,2.0,1.0,3,1.0
377,377,74.0,2.0,1.0,3,1.0
378,378,48.0,0.0,1.0,3,1.0
379,379,60.0,0.0,1.0,3,1.0
380,380,64.0,0.0,1.0,3,1.0
381,381,72.0,0.0,0.5,3,0.0
382,382,79.0,1.0,0.5,3,0.0
383,383,64.0,1.75,0.25,3,1.0
384,384,72.0,1.75,0.25,3,1.0
385,385,67.0,2.0,0.33333334,3,1.0
386,386,76.0,2.0,0.33333334,3,1.0
387,387,79.0,2.0,0.5,3,1.0
388,388,65.0,2.3333358764648438,0.33333334,3,1.0
389,389,74.0,2.3333358764648438,0.33333334,3,1.0
390,390,64.0,2.6666641235351562,0.33333334,3,1.0
391,391,72.0,2.6666641235351562,0.33333334,3,1.0
392,392,55.0,0.0,1.0,3,1.0
393,393,62.0,0.0,1.0,3,1.0
394,394,71.0,0.0,1.0,3,1.0
395,395,79.0,0.0,0.5,3,0.0
396,396,79.0,1.0,0.5,3,0.0
397,397,71.0,1.75,0.25,3,1.0
398,398,74.0,1.75,0.25,3,1.0
399,399,74.0,2.0,0.33333334,3,1.0
400,400,77.0,2.0,0.33333334,3,1.0
401,401,79.0,2.0,0.5,3,1.0
402,402,72.0,2.3333282470703125,0.33333334,3,1.0
403,403,76.0,2.3333282470703125,0.33333334,3,1.0
404,404,71.0,2.6666717529296875,0.33333334,3,1.0
405,405,74.0,2.6666717529296875,0.33333334,3,1.0
406,406,60.0,0.0,1.0,3,1.0
407,407,72.0,0.0,0.5,3,0.0
408,408,76.0,0.0,1.0,3,1.0
409,409,79.0,0.0,1.0,3,1.0
410,410,67.0,1.0,0.5,3,0.0
411,411,60.0,1.75,0.25,3,1.0
412,412,64.0,1.75,0.25,3,1.0
413,413,64.0,2.0,0.33333334,3,1.0
414,414,67.0,2.0,0.5,3,1.0
415,415,67.0,2.0,0.33333334,3,1.0
416,416,62.0,2.3333282470703125,0.33333334,3,1.0
417,417,65.0,2.3333282470703125,0.33333334,3,1.0
418,418,60.0,2.6666717529296875,0.33333334,3,1.0
419,419,64.0,2.6666717529296875,0.33333334,3,1.0
420,420,55.0,0.0,1.0,3,1.0
421,421,59.0,0.0,1.0,3,1.0
422,422,62.0,0.0,1.0,3,1.0
423,423,67.0,0.0,0.5,3,0.0
424,424,67.0,1.0,0.5,3,0.0
425,425,59.0,1.75,0.25,3,1.0
426,426,62.0,1.75,0.25,3,1.0
427,427,62.0,2.0,0.33333334,3,1.0
428,428,65.0,2.0,0.33333334,3,1.0
429,429,67.0,2.0,0.5,3,1.0
430,430,60.0,2.3333282470703125,0.33333334,3,1.0
431,431,64.0,2.3333282470703125,0.33333334,3,1.0
432,432,59.0,2.6666717529296875,0.33333334,3,1.0
433,433,62.0,2.6666717529296875,0.33333334,3,1.0
434,434,48.0,0.0,1.0,3,1.0
435,435,55.0,0.0,1.0,3,1.0
436,436,60.0,0.0,1.0,3,1.0
437,437,60.0,0.0,1.0,3,1.0
438,438,64.0,0.0,1.0,3,1.0
439,439,48.0,1.75,0.5,3,1.0
440,440,60.0,1.75,0.5,3,1.0
441,441,60.0,1.75,0.5,3,1.0
442,442,60.0,1.75,0.5,3,1.0
443,443,52.0,2.75,0.5,3,1.0
444,444,64.0,2.75,0.5,3,1.0
445,445,64.0,2.75,0.5,3,1.0
446,446,64.0,2.75,0.5,3,1.0
447,447,55.0,0.75,0.5,3,1.0
448,448,67.0,0.75,0.5,3,1.0
449,449,67.0,0.75,0.5,3,1.0
450,450,67.0,0.75,0.5,3,1.0
451,451,56.0,1.75,0.5,3,1.0
452,452,68.0,1.75,0.5,3,1.0
453,453,68.0,1.75,0.5,3,1.0
454,454,68.0,1.75,0.5,3,1.0
455,455,53.0,2.75,0.5,3,1.0
456,456,65.0,2.75,0.5,3,1.0
457,457,65.0,2.75,0.5,3,1.0
458,458,65.0,2.75,0.5,3,1.0
459,459,60.0,1.75,0.5,3,1.0
460,460,72.0,1.75,0.5,3,1.0
461,461,72.0,1.75,0.5,3,1.0
462,462,72.0,1.75,0.5,3,1.0
463,463,56.0,2.75,0.5,3,1.0
464,464,68.0,2.75,0.5,3,1.0
465,465,68.0,2.75,0.5,3,1.0
466,466,68.0,2.75,0.5,3,1.0
467,467,53.0,0.75,0.5,3,1.0
468,468,65.0,0.75,0.5,3,1.0
469,469,65.0,0.75,0.5,3,1.0
470,470,65.0,0.75,0.5,3,1.0
471,471,52.0,1.75,0.5,3,1.0
472,472,64.0,1.75,0.5,3,1.0
473,473,64.0,1.75,0.5,3,1.0
474,474,64.0,1.75,0.5,3,1.0
475,475,55.0,2.75,0.5,3,1.0
476,476,67.0,2.75,0.5,3,1.0
477,477,67.0,2.75,0.5,3,1.0
478,478,67.0,2.75,0.5,3,1.0
479,479,48.0,1.75,0.5,3,1.0
480,480,60.0,1.75,0.5,3,1.0
481,481,60.0,1.75,0.5,3,1.0
482,482,60.0,1.75,0.5,3,1.0
483,483,52.0,2.75,0.5,3,1.0
484,484,64.0,2.75,0.5,3,1.0
485,485,64.0,2.75,0.5,3,1.0
486,486,64.0,2.75,0.5,3,1.0
487,487,55.0,0.75,0.5,3,1.0
488,488,67.0,0.75,0.5,3,1.0
489,489,67.0,0.75,0.5,3,1.0
490,490,67.0,0.75,0.5,3,1.0
491,491,56.0,1.75,0.5,3,1.0
492,492,68.0,1.75,0.5,3,1.0
493,493,68.0,1.75,0.5,3,1.0
494,494,68.0,1.75,0.5,3,1.0
495,495,52.0,2.75,0.5,3,1.0
496,496,64.0,2.75,0.5,3,1.0
497,497,64.0,2.75,0.5,3,1.0
498,498,64.0,2.75,0.5,3,1.0
499,499,53.0,0.75,0.5,3,1.0
500,500,65.0,0.75,0.5,3,1.0
501,501,65.0,0.75,0.5,3,1.0
502,502,65.0,0.75,0.5,3,1.0
503,503,49.0,1.75,0.5,3,1.0
