,nid,pitch,onset,duration,ts,label
0,0,72,0.0,2.0,4,1
1,1,60,0.0,0.5,4,1
2,2,67,0.5,0.5,4,0
3,3,64,1.0,0.5,4,0
4,4,67,1.5,0.5,4,0
5,5,76,2.0,1.0,4,0
6,6,60,2.0,0.5,4,0
7,7,67,2.5,0.5,4,0
8,8,79,3.0,1.0,4,0
9,9,64,3.0,0.5,4,0
10,10,67,3.5,0.5,4,0
11,11,71,4.0,1.5,4,1
12,12,62,4.0,0.5,4,1
13,13,67,4.5,0.5,4,0
14,14,65,5.0,0.5,4,0
15,15,72,5.5,0.25,4,0
16,16,67,5.5,0.5,4,0
17,17,74,5.75,0.25,4,0
18,18,72,6.0,1.0,4,0
19,19,60,6.0,0.5,4,0
20,20,67,6.5,0.5,4,0
21,21,64,7.0,0.5,4,0
22,22,67,7.5,0.5,4,0
23,23,81,8.0,2.0,4,1
24,24,60,8.0,0.5,4,1
25,25,69,8.5,0.5,4,0
26,26,65,9.0,0.5,4,0
27,27,69,9.5,0.5,4,0
28,28,79,10.0,1.0,4,0
29,29,60,10.0,0.5,4,0
30,30,67,10.5,0.5,4,0
31,31,84,11.0,1.0,4,0
32,32,64,11.0,0.5,4,0
33,33,67,11.5,0.5,4,0
34,34,79,12.0,1.0,4,1
35,35,59,12.0,0.5,4,1
36,36,67,12.5,0.5,4,0
37,37,77,13.0,0.5,4,0
38,38,62,13.0,0.5,4,0
39,39,76,13.5,0.25,4,0
40,40,67,13.5,0.5,4,0
41,41,77,13.75,0.25,4,0
42,42,76,14.0,1.0,4,0
43,43,60,14.0,0.5,4,0
44,44,67,14.5,0.5,4,0
45,45,64,15.0,0.5,4,0
46,46,67,15.5,0.5,4,0
47,47,69,16.0,0.5,4,1
48,48,65,16.0,1.0,4,1
49,49,71,16.5,0.25,4,0
50,50,72,16.75,0.25,4,0
51,51,74,17.0,0.25,4,0
52,52,76,17.25,0.25,4,0
53,53,77,17.5,0.25,4,0
54,54,79,17.75,0.25,4,0
55,55,81,18.0,0.25,4,0
56,56,79,18.25,0.25,4,0
57,57,77,18.5,0.25,4,0
58,58,76,18.75,0.25,4,0
59,59,74,19.0,0.25,4,0
60,60,53,19.0,1.0,4,0
61,61,60,19.0,1.0,4,0
62,62,72,19.25,0.25,4,0
63,63,71,19.5,0.25,4,0
64,64,69,19.75,0.25,4,0
65,65,67,20.0,0.5,4,1
66,66,52,20.0,1.0,4,1
67,67,60,20.0,1.0,4,1
68,68,69,20.5,0.25,4,0
69,69,71,20.75,0.25,4,0
70,70,72,21.0,0.25,4,0
71,71,74,21.25,0.25,4,0
72,72,76,21.5,0.25,4,0
73,73,77,21.75,0.25,4,0
74,74,79,22.0,0.25,4,0
75,75,77,22.25,0.25,4,0
76,76,76,22.5,0.25,4,0
77,77,74,22.75,0.25,4,0
78,78,72,23.0,0.25,4,0
79,79,52,23.0,1.0,4,0
80,80,60,23.0,1.0,4,0
81,81,71,23.25,0.25,4,0
82,82,69,23.5,0.25,4,0
83,83,67,23.75,0.25,4,0
84,84,65,24.0,0.5,4,1
85,85,50,24.0,1.0,4,1
86,86,60,24.0,1.0,4,1
87,87,67,24.5,0.25,4,0
88,88,69,24.75,0.25,4,0
89,89,71,25.0,0.25,4,0
90,90,72,25.25,0.25,4,0
91,91,74,25.5,0.25,4,0
92,92,76,25.75,0.25,4,0
93,93,77,26.0,0.25,4,0
94,94,76,26.25,0.25,4,0
95,95,74,26.5,0.25,4,0
96,96,72,26.75,0.25,4,0
97,97,71,27.0,0.25,4,0
98,98,50,27.0,1.0,4,0
99,99,59,27.0,1.0,4,0
100,100,69,27.25,0.25,4,0
101,101,67,27.5,0.25,4,0
102,102,65,27.75,0.25,4,0
103,103,64,28.0,0.5,4,1
104,104,48,28.0,1.0,4,1
105,105,60,28.0,1.0,4,1
106,106,65,28.5,0.25,4,0
107,107,67,28.75,0.25,4,0
108,108,69,29.0,0.25,4,0
109,109,71,29.25,0.25,4,0
110,110,72,29.5,0.25,4,0
111,111,74,29.75,0.25,4,0
112,112,76,30.0,0.25,4,0
113,113,74,30.25,0.25,4,0
114,114,72,30.5,0.25,4,0
115,115,71,30.75,0.25,4,0
116,116,69,31.0,0.25,4,0
117,117,48,31.0,1.0,4,0
118,118,52,31.0,1.0,4,0
119,119,67,31.25,0.25,4,0
120,120,65,31.5,0.25,4,0
121,121,64,31.75,0.25,4,0
122,122,62,32.0,0.5,4,1
123,123,53,32.0,4.0,4,1
124,124,57,32.0,4.0,4,1
125,125,64,32.5,0.25,4,0
126,126,65,32.75,0.25,4,0
127,127,67,33.0,0.25,4,0
128,128,69,33.25,0.25,4,0
129,129,71,33.5,0.25,4,0
130,130,73,33.75,0.25,4,0
131,131,74,34.0,0.25,4,0
132,132,69,34.25,0.25,4,0
133,133,71,34.5,0.25,4,0
134,134,73,34.75,0.25,4,0
135,135,74,35.0,0.25,4,0
136,136,76,35.25,0.25,4,0
137,137,77,35.5,0.25,4,0
138,138,79,35.75,0.25,4,0
139,139,81,36.0,0.25,4,1
140,140,53,36.0,1.5,4,1
141,141,83,36.25,0.25,4,0
142,142,84,36.5,0.25,4,0
143,143,83,36.75,0.25,4,0
144,144,81,37.0,0.25,4,0
145,145,79,37.25,0.25,4,0
146,146,77,37.5,0.25,4,0
147,147,55,37.5,0.5,4,0
148,148,76,37.75,0.25,4,0
149,149,77,38.0,0.25,4,0
150,150,57,38.0,1.5,4,0
151,151,79,38.25,0.25,4,0
152,152,81,38.5,0.25,4,0
153,153,79,38.75,0.25,4,0
154,154,77,39.0,0.25,4,0
155,155,76,39.25,0.25,4,0
156,156,74,39.5,0.25,4,0
157,157,54,39.5,0.5,4,0
158,158,72,39.75,0.25,4,0
159,159,71,40.0,0.5,4,1
160,160,43,40.0,0.25,4,1
161,161,47,40.25,0.25,4,0
162,162,79,40.5,0.5,4,0
163,163,50,40.5,0.25,4,0
164,164,55,40.75,0.25,4,0
165,165,76,41.0,0.5,4,0
166,166,43,41.0,0.25,4,0
167,167,48,41.25,0.25,4,0
168,168,72,41.5,0.5,4,0
169,169,52,41.5,0.25,4,0
170,170,55,41.75,0.25,4,0
171,171,74,42.0,0.5,4,0
172,172,43,42.0,0.25,4,0
173,173,47,42.25,0.25,4,0
174,174,79,42.5,0.5,4,0
175,175,50,42.5,0.25,4,0
176,176,55,42.75,0.25,4,0
177,177,76,43.0,0.5,4,0
178,178,43,43.0,0.25,4,0
179,179,48,43.25,0.25,4,0
180,180,72,43.5,0.5,4,0
181,181,52,43.5,0.25,4,0
182,182,55,43.75,0.25,4,0
183,183,74,44.0,1.0,4,1
184,184,43,44.0,1.0,4,1
185,185,71,45.0,1.0,4,0
186,186,74,45.0,1.0,4,0
187,187,79,45.0,1.0,4,0
188,188,55,45.0,1.0,4,0
189,189,67,46.0,1.0,4,0
190,190,43,46.0,1.0,4,0
191,191,61,48.0,0.25,4,1
192,192,62,48.25,0.25,4,0
193,193,61,48.5,0.25,4,0
194,194,62,48.75,0.25,4,0
195,195,61,49.0,0.25,4,0
196,196,62,49.25,0.25,4,0
197,197,61,49.5,0.25,4,0
198,198,62,49.75,0.25,4,0
199,199,60,50.0,0.25,4,0
200,200,62,50.25,0.25,4,0
201,201,60,50.5,0.25,4,0
202,202,62,50.75,0.25,4,0
203,203,60,51.0,0.25,4,0
204,204,62,51.25,0.25,4,0
205,205,60,51.5,0.25,4,0
206,206,62,51.75,0.25,4,0
207,207,86,52.0,0.5,4,1
208,208,59,52.0,0.25,4,1
209,209,62,52.25,0.25,4,0
210,210,83,52.5,0.5,4,0
211,211,59,52.5,0.25,4,0
212,212,62,52.75,0.25,4,0
213,213,79,53.0,1.5,4,0
214,214,59,53.0,0.25,4,0
215,215,62,53.25,0.25,4,0
216,216,59,53.5,0.25,4,0
217,217,62,53.75,0.25,4,0
218,218,59,54.0,0.25,4,0
219,219,62,54.25,0.25,4,0
220,220,81,54.5,0.25,4,0
221,221,59,54.5,0.25,4,0
222,222,83,54.75,0.25,4,0
223,223,62,54.75,0.25,4,0
224,224,81,55.0,0.5,4,0
225,225,59,55.0,0.25,4,0
226,226,62,55.25,0.25,4,0
227,227,79,55.5,0.5,4,0
228,228,59,55.5,0.25,4,0
229,229,62,55.75,0.25,4,0
230,230,79,56.0,0.75,4,1
231,231,60,56.0,0.25,4,1
232,232,62,56.25,0.25,4,0
233,233,59,56.5,0.25,4,0
234,234,78,56.75,0.25,4,0
235,235,62,56.75,0.25,4,0
236,236,78,57.0,1.0,4,0
237,237,57,57.0,0.25,4,0
238,238,62,57.25,0.25,4,0
239,239,59,57.5,0.25,4,0
240,240,62,57.75,0.25,4,0
241,241,60,58.0,0.25,4,0
242,242,62,58.25,0.25,4,0
243,243,59,58.5,0.25,4,0
244,244,62,58.75,0.25,4,0
245,245,60,59.0,0.25,4,0
246,246,62,59.25,0.25,4,0
247,247,57,59.5,0.25,4,0
248,248,62,59.75,0.25,4,0
249,249,86,60.0,0.5,4,1
250,250,59,60.0,0.25,4,1
251,251,62,60.25,0.25,4,0
252,252,83,60.5,0.5,4,0
253,253,59,60.5,0.25,4,0
254,254,62,60.75,0.25,4,0
255,255,79,61.0,1.5,4,0
256,256,59,61.0,0.25,4,0
257,257,62,61.25,0.25,4,0
258,258,59,61.5,0.25,4,0
259,259,62,61.75,0.25,4,0
260,260,59,62.0,0.25,4,0
261,261,62,62.25,0.25,4,0
262,262,81,62.5,0.25,4,0
263,263,59,62.5,0.25,4,0
264,264,83,62.75,0.25,4,0
265,265,62,62.75,0.25,4,0
266,266,81,63.0,0.5,4,0
267,267,59,63.0,0.25,4,0
268,268,62,63.25,0.25,4,0
269,269,79,63.5,0.5,4,0
270,270,59,63.5,0.25,4,0
271,271,62,63.75,0.25,4,0
272,272,79,64.0,0.75,4,1
273,273,60,64.0,0.25,4,1
274,274,62,64.25,0.25,4,0
275,275,59,64.5,0.25,4,0
276,276,78,64.75,0.25,4,0
277,277,62,64.75,0.25,4,0
278,278,78,65.0,1.0,4,0
279,279,57,65.0,0.25,4,0
280,280,62,65.25,0.25,4,0
281,281,59,65.5,0.25,4,0
282,282,62,65.75,0.25,4,0
283,283,60,66.0,0.25,4,0
284,284,62,66.25,0.25,4,0
285,285,59,66.5,0.25,4,0
286,286,62,66.75,0.25,4,0
287,287,60,67.0,0.25,4,0
288,288,62,67.25,0.25,4,0
289,289,57,67.5,0.25,4,0
290,290,62,67.75,0.25,4,0
291,291,86,68.0,1.0,4,1
292,292,59,68.25,0.25,4,0
293,293,62,68.5,0.25,4,0
294,294,67,68.75,0.25,4,0
295,295,71,69.0,1.0,4,0
296,296,86,69.25,0.25,4,0
297,297,83,69.5,0.25,4,0
298,298,79,69.75,0.25,4,0
299,299,76,70.0,1.0,4,0
300,300,60,70.25,0.25,4,0
301,301,64,70.5,0.25,4,0
302,302,67,70.75,0.25,4,0
303,303,72,71.0,1.0,4,0
304,304,76,71.25,0.25,4,0
305,305,79,71.5,0.25,4,0
306,306,76,71.75,0.25,4,0
307,307,84,72.0,1.0,4,1
308,308,57,72.25,0.25,4,0
309,309,60,72.5,0.25,4,0
310,310,66,72.75,0.25,4,0
311,311,69,73.0,1.0,4,0
312,312,84,73.25,0.25,4,0
313,313,81,73.5,0.25,4,0
314,314,78,73.75,0.25,4,0
315,315,74,74.0,1.0,4,0
316,316,59,74.25,0.25,4,0
317,317,62,74.5,0.25,4,0
318,318,66,74.75,0.25,4,0
319,319,71,75.0,1.0,4,0
320,320,74,75.25,0.25,4,0
321,321,78,75.5,0.25,4,0
322,322,74,75.75,0.25,4,0
323,323,83,76.0,1.0,4,1
324,324,55,76.25,0.25,4,0
325,325,59,76.5,0.25,4,0
326,326,64,76.75,0.25,4,0
327,327,67,77.0,1.0,4,0
328,328,83,77.25,0.25,4,0
329,329,79,77.5,0.25,4,0
330,330,76,77.75,0.25,4,0
331,331,72,78.0,1.0,4,0
332,332,57,78.25,0.25,4,0
333,333,60,78.5,0.25,4,0
334,334,64,78.75,0.25,4,0
335,335,69,79.0,1.0,4,0
336,336,72,79.25,0.25,4,0
337,337,76,79.5,0.25,4,0
338,338,72,79.75,0.25,4,0
339,339,81,80.0,1.0,4,1
340,340,54,80.25,0.25,4,0
341,341,57,80.5,0.25,4,0
342,342,62,80.75,0.25,4,0
343,343,66,81.0,1.0,4,0
344,344,81,81.25,0.25,4,0
345,345,78,81.5,0.25,4,0
346,346,74,81.75,0.25,4,0
347,347,71,82.0,1.0,4,0
348,348,55,82.25,0.25,4,0
349,349,59,82.5,0.25,4,0
350,350,62,82.75,0.25,4,0
351,351,67,83.0,1.0,4,0
352,352,79,83.25,0.25,4,0
353,353,74,83.5,0.25,4,0
354,354,71,83.75,0.25,4,0
355,355,69,84.0,2.0,4,1
356,356,60,84.0,0.5,4,1
357,357,64,84.0,0.5,4,1
358,358,60,84.5,0.5,4,0
359,359,64,84.5,0.5,4,0
360,360,60,85.0,0.5,4,0
361,361,64,85.0,0.5,4,0
362,362,60,85.5,0.5,4,0
363,363,64,85.5,0.5,4,0
364,364,72,86.0,1.0,4,0
365,365,60,86.0,0.5,4,0
366,366,64,86.0,0.5,4,0
367,367,71,86.0,0.0,4,0
368,368,60,86.5,0.5,4,0
369,369,64,86.5,0.5,4,0
370,370,76,87.0,1.0,4,0
371,371,60,87.0,0.5,4,0
372,372,64,87.0,0.5,4,0
