,nid,pitch,onset,duration,ts,label
0,0,53.0,0.0,4.0,4,1.0
1,1,77.0,0.0,3.0,4,1.0
2,2,69.0,1.0,1.0,4,0.0
3,3,72.0,1.0,1.0,4,0.0
4,4,67.0,2.0,1.0,4,0.0
5,5,70.0,2.0,1.0,4,0.0
6,6,65.0,3.0,1.0,4,0.0
7,7,69.0,3.0,1.0,4,0.0
8,8,77.0,3.0,0.5,4,0.0
9,9,76.0,3.5,0.25,4,0.0
10,10,74.0,3.75,0.25,4,0.0
11,11,55.0,4.0,1.0,4,1.0
12,12,64.0,4.0,1.0,4,1.0
13,13,70.0,4.0,1.0,4,1.0
14,14,72.0,4.0,1.0,4,1.0
15,15,58.0,5.0,1.0,4,0.0
16,16,64.0,5.0,1.0,4,0.0
17,17,67.0,5.0,1.0,4,0.0
18,18,72.0,5.0,2.0,4,0.0
19,19,57.0,6.0,1.0,4,0.0
20,20,65.0,6.0,1.0,4,0.0
21,21,69.0,6.0,1.0,4,0.0
22,22,52.0,7.0,1.0,4,0.0
23,23,67.0,7.0,1.0,4,0.0
24,24,70.0,7.0,1.0,4,0.0
25,25,72.0,7.0,1.0,4,0.0
26,26,53.0,8.0,3.0,4,1.0
27,27,65.0,8.0,2.0,4,1.0
28,28,69.0,8.0,2.0,4,1.0
29,29,84.0,8.0,1.5,4,1.0
30,30,81.0,9.5,0.5,4,0.0
31,31,69.0,10.0,1.0,4,0.0
32,32,72.0,10.0,1.0,4,0.0
33,33,77.0,10.0,1.0,4,0.0
34,34,50.0,12.0,2.0,4,1.0
35,35,57.0,12.0,4.0,4,1.0
36,36,62.0,12.0,2.0,4,1.0
37,37,65.0,12.0,2.0,4,1.0
38,38,48.0,14.0,2.0,4,0.0
39,39,63.0,14.0,2.0,4,0.0
40,40,66.0,14.0,2.0,4,0.0
41,41,46.0,16.0,3.0,4,1.0
42,42,58.0,16.0,1.5,4,1.0
43,43,62.0,16.0,3.0,4,1.0
44,44,67.0,16.0,1.5,4,1.0
45,45,55.0,17.5,0.25,4,0.0
46,46,70.0,17.5,0.25,4,0.0
47,47,57.0,17.75,0.25,4,0.0
48,48,69.0,17.75,0.25,4,0.0
49,49,58.0,18.0,1.0,4,0.0
50,50,67.0,18.0,1.0,4,0.0
51,51,55.0,20.0,2.0,4,1.0
52,52,62.0,20.0,4.0,4,1.0
53,53,70.0,20.0,2.0,4,1.0
54,54,53.0,22.0,2.0,4,0.0
55,55,71.0,22.0,2.0,4,0.0
56,56,52.0,24.0,2.0,4,1.0
57,57,67.0,24.0,1.0,4,1.0
58,58,72.0,24.0,1.0,4,1.0
59,59,82.0,24.0,0.25,4,1.0
60,60,81.0,24.25,0.25,4,0.0
61,61,79.0,24.5,0.25,4,0.0
62,62,77.0,24.75,0.25,4,0.0
63,63,60.0,25.0,1.0,4,0.0
64,64,67.0,25.0,1.0,4,0.0
65,65,76.0,25.0,0.25,4,0.0
66,66,74.0,25.25,0.25,4,0.0
67,67,72.0,25.5,0.25,4,0.0
68,68,70.0,25.75,0.25,4,0.0
69,69,53.0,26.0,1.0,4,0.0
70,70,60.0,26.0,1.0,4,0.0
71,71,69.0,26.0,1.0,4,0.0
72,72,69.0,26.0,0.25,4,0.0
73,73,67.0,26.25,0.25,4,0.0
74,74,65.0,26.5,0.25,4,0.0
75,75,64.0,26.75,0.25,4,0.0
76,76,62.0,27.0,0.25,4,0.0
77,77,60.0,27.25,0.25,4,0.0
78,78,58.0,27.5,0.25,4,0.0
79,79,57.0,27.75,0.25,4,0.0
80,80,55.0,28.0,1.0,4,1.0
81,81,58.0,29.5,0.5,4,0.0
82,82,67.0,29.5,0.5,4,0.0
83,83,43.0,30.0,1.0,4,0.0
84,84,62.0,30.0,0.5,4,0.0
85,85,70.0,30.0,0.5,4,0.0
86,86,58.0,30.5,0.5,4,0.0
87,87,67.0,30.5,0.5,4,0.0
88,88,48.0,31.0,1.0,4,0.0
89,89,57.0,31.0,0.5,4,0.0
90,90,65.0,31.0,0.5,4,0.0
91,91,55.0,31.5,0.5,4,0.0
92,92,64.0,31.5,0.5,4,0.0
93,93,41.0,32.0,3.0,4,1.0
94,94,57.0,32.0,1.5,4,1.0
95,95,65.0,32.0,1.5,4,1.0
96,96,60.0,33.5,0.25,4,0.0
97,97,69.0,33.5,0.25,4,0.0
98,98,58.0,33.75,0.25,4,0.0
99,99,67.0,33.75,0.25,4,0.0
100,100,57.0,34.0,1.0,4,0.0
101,101,65.0,34.0,1.0,4,0.0
102,102,65.0,34.0,0.25,4,0.0
103,103,69.0,34.25,0.25,4,0.0
104,104,67.0,34.5,0.25,4,0.0
105,105,70.0,34.75,0.25,4,0.0
106,106,69.0,35.0,0.25,4,0.0
107,107,72.0,35.25,0.25,4,0.0
108,108,70.0,35.5,0.25,4,0.0
109,109,74.0,35.75,0.25,4,0.0
110,110,41.0,36.0,4.0,4,1.0
111,111,69.0,36.0,1.0,4,1.0
112,112,72.0,36.0,1.0,4,1.0
113,113,77.0,36.0,3.0,4,1.0
114,114,60.0,37.0,1.0,4,0.0
115,115,69.0,37.0,1.0,4,0.0
116,116,58.0,38.0,1.0,4,0.0
117,117,67.0,38.0,1.0,4,0.0
118,118,57.0,39.0,1.0,4,0.0
119,119,65.0,39.0,1.0,4,0.0
120,120,77.0,39.0,0.5,4,0.0
121,121,76.0,39.5,0.25,4,0.0
122,122,74.0,39.75,0.25,4,0.0
123,123,46.0,40.0,1.0,4,1.0
124,124,55.0,40.0,1.0,4,1.0
125,125,64.0,40.0,1.0,4,1.0
126,126,72.0,40.0,1.0,4,1.0
127,127,43.0,41.0,1.0,4,0.0
128,128,58.0,41.0,1.0,4,0.0
129,129,64.0,41.0,1.0,4,0.0
130,130,72.0,41.0,2.0,4,0.0
131,131,41.0,42.0,1.0,4,0.0
132,132,57.0,42.0,1.0,4,0.0
133,133,65.0,42.0,1.0,4,0.0
134,134,40.0,43.0,1.0,4,0.0
135,135,58.0,43.0,1.0,4,0.0
136,136,67.0,43.0,1.0,4,0.0
137,137,72.0,43.0,1.0,4,0.0
138,138,41.0,44.0,3.0,4,1.0
139,139,57.0,44.0,2.0,4,1.0
140,140,65.0,44.0,2.0,4,1.0
141,141,84.0,44.0,1.5,4,1.0
142,142,81.0,45.5,0.5,4,0.0
143,143,60.0,46.0,1.0,4,0.0
144,144,69.0,46.0,1.0,4,0.0
145,145,77.0,46.0,1.0,4,0.0
146,146,72.0,48.0,1.5,4,1.0
147,147,53.0,49.0,1.0,4,0.0
148,148,69.0,49.5,0.5,4,0.0
149,149,57.0,50.0,1.0,4,0.0
150,150,65.0,50.0,0.5,4,0.0
151,151,65.0,50.5,0.5,4,0.0
