,src,des
0,0,1
1,4,2
2,5,2
3,6,2
4,31,3
5,32,3
6,33,4
7,37,5
8,38,5
9,39,5
10,64,6
11,65,6
12,66,6
13,67,7
14,71,8
15,74,8
16,94,9
17,97,9
18,126,10
19,129,10
20,144,11
21,145,12
22,146,12
23,148,13
24,149,13
25,150,13
26,151,14
27,152,14
28,153,14
29,155,15
30,156,15
31,157,15
32,158,16
33,159,16
34,160,16
35,162,17
36,163,17
37,164,17
38,165,18
39,166,18
40,167,18
41,343,19
42,363,20
43,375,21
44,377,21
45,378,22
46,379,23
47,383,24
48,384,24
49,385,24
50,389,25
51,390,25
52,391,25
53,409,26
54,410,26
55,411,27
56,415,28
57,416,28
58,417,28
59,421,29
60,422,29
61,423,29
62,441,30
63,442,30
64,443,31
65,535,32
66,537,32
67,544,33
68,545,33
69,546,33
70,547,33
71,568,34
72,569,34
73,570,34
74,595,35
75,596,35
76,597,36
77,601,37
78,602,37
79,603,37
80,625,38
81,626,38
82,627,38
83,628,39
84,632,40
85,635,40
86,655,41
87,658,41
88,687,42
89,690,42
90,705,43
91,706,44
92,707,44
93,709,45
94,710,45
95,711,45
96,712,46
97,713,46
98,714,46
99,716,47
100,717,47
101,718,47
102,719,48
103,720,48
104,721,48
105,723,49
106,724,49
107,725,49
108,726,50
109,727,50
110,728,50
111,904,51
112,924,52
113,937,53
114,940,53
115,949,54
116,950,54
117,953,54
118,961,55
119,962,55
120,963,55
