,src,des
0,73,0
1,74,0
2,75,0
3,162,1
4,163,1
5,164,1
6,169,2
7,170,2
8,171,2
9,176,3
10,177,3
11,178,3
12,409,4
13,410,4
14,416,5
15,417,6
16,1010,7
17,1011,7
18,1012,7
19,1334,8
20,1335,8
21,1336,8
22,1355,10
23,1356,10
24,1357,10
25,1359,12
26,1360,12
27,1372,12
28,1373,12
29,1374,14
30,1376,14
31,1388,14
32,1389,14
33,1463,16
34,1464,16
35,1465,16
36,1552,17
37,1553,17
38,1554,17
39,1559,18
40,1560,18
41,1561,18
42,1566,19
43,1567,19
44,1568,19
45,1850,20
46,1851,20
47,1852,20
48,1858,21
49,1859,22
50,2459,23
51,2460,23
52,2461,23
