,src,des
0,0,11
1,1,22
2,2,45
3,3,124
4,4,135
5,5,159
6,6,171
7,8,183
8,8,184
9,9,206
10,9,207
11,9,208
12,9,209
13,9,210
14,10,239
15,10,240
16,11,253
17,11,254
18,12,282
19,13,395
20,14,410
21,15,452
22,16,466
23,18,481
24,18,482
25,19,505
26,19,506
27,19,507
28,19,508
29,19,509
30,20,730
31,21,742
32,22,767
33,22,768
34,23,784
35,23,785
36,24,804
37,25,824
38,25,825
39,25,826
40,25,827
41,25,828
42,26,1153
43,27,1172
44,28,1215
45,28,1216
46,29,1275
47,29,1276
48,29,1277
49,29,1278
50,30,1279
51,30,1280
52,30,1281
53,30,1282
54,31,1283
55,31,1284
56,31,1285
57,31,1286
58,32,1287
59,32,1288
60,32,1289
61,32,1290
62,33,1312
63,34,1330
64,35,1352
65,35,1353
66,35,1354
67,36,1378
68,36,1379
69,36,1380
70,36,1381
71,36,1382
