,nid,pitch,onset,duration,ts,label,rid
0,0.0,77.0,-1.0,0.5,2,0.0,
1,1.0,79.0,-0.5,0.5,2,0.0,
2,2.0,59.0,-0.5,0.5,2,0.0,
3,3.0,67.0,-0.5,0.5,2,0.0,
4,4.0,75.0,0.0,0.5,2,1.0,
5,5.0,60.0,0.0,1.0,2,1.0,
6,6.0,67.0,0.0,1.0,2,1.0,
7,7.0,77.0,0.0,0.0,2,1.0,
8,8.0,74.0,0.5,0.25,2,0.0,
9,9.0,72.0,0.75,0.25,2,0.0,
10,10.0,75.0,1.0,0.5,2,0.0,
11,11.0,77.0,1.5,0.5,2,0.0,
12,12.0,57.0,1.5,0.5,2,0.0,
13,13.0,65.0,1.5,0.5,2,0.0,
14,14.0,74.0,2.0,0.5,2,1.0,
15,15.0,58.0,2.0,1.0,2,1.0,
16,16.0,65.0,2.0,1.0,2,1.0,
17,17.0,75.0,2.0,0.0,2,1.0,
18,18.0,72.0,2.5,0.25,2,0.0,
19,19.0,70.0,2.75,0.25,2,0.0,
20,20.0,77.0,3.0,0.5,2,0.0,
21,21.0,82.0,3.5,0.5,2,0.0,
22,22.0,62.0,3.5,0.5,2,0.0,
23,23.0,70.0,3.5,0.5,2,0.0,
24,24.0,81.0,4.0,0.25,2,1.0,
25,25.0,70.0,4.0,1.0,2,1.0,
26,26.0,63.0,4.0,0.5,2,1.0,
27,27.0,79.0,4.25,0.25,2,0.0,
28,28.0,79.0,4.5,0.25,2,0.0,
29,29.0,62.0,4.5,0.5,2,0.0,
30,30.0,77.0,4.75,0.25,2,0.0,
31,31.0,77.0,5.0,0.25,2,0.0,
32,32.0,69.0,5.0,0.5,2,0.0,
33,33.0,60.0,5.0,0.5,2,0.0,
34,34.0,75.0,5.25,0.25,2,0.0,
35,35.0,75.0,5.5,0.25,2,0.0,
36,36.0,70.0,5.5,0.5,2,0.0,
37,37.0,58.0,5.5,0.5,2,0.0,
38,38.0,74.0,5.75,0.25,2,0.0,
39,39.0,74.0,6.0,0.5,2,1.0,
40,40.0,70.0,6.0,0.5,2,1.0,
41,41.0,65.0,6.0,1.0,2,1.0,
42,42.0,72.0,6.5,0.5,2,0.0,
