,src,des
0,1,3
1,2,3
2,7,11
3,7,12
4,7,13
5,9,11
6,9,12
7,9,13
8,10,11
9,10,12
10,10,13
11,16,20
12,16,21
13,16,22
14,16,23
15,16,24
16,16,25
17,16,26
18,17,20
19,17,21
20,17,22
21,18,20
22,18,21
23,18,22
24,22,23
25,22,24
26,22,25
27,22,26
28,29,31
29,29,32
30,29,33
31,29,34
32,29,35
33,29,36
34,30,31
35,30,32
36,30,33
37,30,34
38,30,35
39,30,36
40,30,37
41,30,38
42,35,37
43,35,38
44,35,39
45,35,40
46,36,37
47,36,38
48,36,39
49,36,40
50,39,41
51,39,42
52,39,43
53,39,44
54,39,45
55,39,46
56,39,47
57,39,48
58,39,49
59,39,50
60,40,41
61,40,42
62,40,43
63,40,44
64,40,45
65,40,46
66,40,47
67,40,48
68,40,49
69,40,50
70,53,55
71,53,56
72,53,57
73,53,58
74,53,59
75,53,60
76,54,55
77,54,56
78,54,57
79,54,58
80,54,59
81,54,60
82,54,61
83,54,62
84,59,61
85,59,62
86,59,63
87,59,64
88,60,61
89,60,62
90,60,63
91,60,64
92,63,65
93,63,66
94,63,67
95,63,68
96,63,69
97,63,70
98,63,71
99,63,72
100,64,65
101,64,66
102,64,67
103,64,68
104,64,69
105,64,70
106,64,71
107,64,72
108,64,73
109,64,74
110,64,75
111,79,80
112,79,81
113,79,82
114,83,85
115,88,90
116,91,93
117,96,98
118,99,101
119,99,102
120,99,103
121,99,104
122,99,105
123,106,108
124,111,113
125,114,116
126,119,121
127,122,124
128,127,129
129,130,132
130,130,133
131,130,134
132,130,135
133,130,136
134,137,139
135,142,144
136,145,147
137,145,148
138,145,149
139,145,150
140,145,151
141,152,154
142,159,161
143,159,162
144,159,163
145,159,164
146,159,165
147,166,168
148,173,175
149,173,176
150,173,177
151,173,178
152,173,179
153,180,182
154,187,189
155,187,190
156,187,191
157,187,192
158,187,193
159,194,196
160,203,205
161,206,208
162,211,213
163,214,216
164,219,221
165,222,224
166,227,229
167,230,232
168,233,235
169,233,236
170,233,237
171,242,245
172,242,246
173,253,256
174,253,257
175,259,260
176,262,263
177,265,266
178,267,269
179,267,270
180,267,271
181,267,272
182,267,273
183,290,292
184,290,293
185,291,292
186,291,293
187,316,318
188,316,319
189,317,318
190,317,319
191,337,340
192,337,341
193,337,342
194,337,343
195,338,340
196,338,341
197,338,342
198,338,343
199,345,348
200,345,349
201,345,350
202,345,351
203,346,348
204,346,349
205,346,350
206,346,351
207,369,370
208,375,376
209,375,377
210,375,378
211,375,379
212,375,380
213,375,381
214,375,382
215,375,383
216,375,384
217,375,385
218,375,386
219,375,387
220,386,388
221,386,389
222,386,390
223,386,391
224,386,392
225,386,393
226,387,388
227,387,389
228,387,390
229,387,391
230,387,392
231,387,393
232,393,394
233,393,395
234,393,396
235,393,397
236,393,398
237,393,399
238,393,400
239,393,401
240,393,402
241,393,403
242,393,404
243,393,405
244,404,406
245,404,407
246,405,406
247,405,407
248,416,417
249,416,418
250,427,429
251,428,429
252,436,438
253,437,438
254,442,446
255,442,447
256,442,448
257,444,446
258,444,447
259,444,448
260,445,446
261,445,447
262,445,448
263,451,455
264,451,456
265,451,457
266,451,458
267,451,459
268,451,460
269,451,461
270,451,462
271,451,463
272,451,464
273,451,465
274,451,466
275,452,455
276,452,456
277,452,457
278,453,455
279,453,456
280,453,457
281,457,458
282,457,459
283,457,460
284,457,461
285,462,465
286,462,466
287,462,467
288,462,468
289,462,469
290,463,465
291,463,466
292,469,470
293,469,471
294,469,472
295,469,473
296,476,478
297,477,478
298,482,486
299,482,487
300,482,488
301,484,486
302,484,487
303,484,488
304,485,486
305,485,487
306,485,488
307,491,495
308,491,496
309,491,497
310,491,498
311,491,499
312,491,500
313,491,501
314,492,495
315,492,496
316,492,497
317,493,495
318,493,496
319,493,497
320,497,498
321,497,499
322,497,500
323,497,501
324,504,506
325,504,507
326,504,508
327,504,509
328,504,510
329,504,511
330,505,506
331,505,507
332,505,508
333,505,509
334,505,510
335,505,511
336,505,512
337,505,513
338,510,512
339,510,513
340,510,514
341,510,515
342,511,512
343,511,513
344,511,514
345,511,515
346,514,516
347,514,517
348,514,518
349,514,519
350,514,520
351,514,521
352,514,522
353,514,523
354,515,516
355,515,517
356,515,518
357,515,519
358,515,520
359,515,521
360,515,522
361,515,523
362,515,524
363,515,525
364,515,526
365,530,531
366,530,532
367,530,533
368,534,536
369,539,541
370,542,544
371,547,549
372,550,552
373,550,553
374,550,554
375,550,555
376,550,556
377,557,559
378,562,564
379,565,567
380,570,572
381,573,576
382,579,581
383,582,584
384,582,585
385,582,586
386,582,587
387,582,588
388,589,591
389,594,596
390,597,599
391,597,600
392,597,601
393,597,602
394,597,603
395,604,606
396,611,613
397,611,614
398,611,615
399,611,616
400,611,617
401,618,620
402,625,627
403,625,628
404,625,629
405,625,630
406,625,631
407,632,635
408,640,642
409,640,643
410,640,644
411,640,645
412,640,646
413,647,649
414,656,658
415,659,661
416,664,666
417,667,669
418,672,674
419,675,677
420,680,682
421,683,685
422,686,688
423,686,689
424,686,690
425,707,710
426,707,711
427,707,712
428,707,713
429,707,714
430,715,717
431,715,718
432,715,719
433,715,720
434,715,721
435,722,724
436,725,727
437,728,730
438,731,733
439,734,736
440,737,739
441,741,742
442,747,751
443,747,752
444,747,753
445,747,754
446,747,755
447,771,773
448,771,774
449,772,773
450,772,774
451,796,797
452,796,798
