,nid,pitch,onset,duration,ts,label
0,0,74.0,0.0,2.0,3,1.0
1,1,77.0,0.0,2.0,3,1.0
2,2,72.0,2.0,1.0,3,0.0
3,3,75.0,2.0,0.5,3,0.0
4,4,74.0,2.5,0.25,3,0.0
5,5,75.0,2.75,0.25,3,0.0
6,6,65.0,3.0,2.0,3,1.0
7,7,70.0,3.0,2.0,3,1.0
8,8,74.0,3.0,2.0,3,1.0
9,9,63.0,5.0,0.5,3,0.0
10,10,69.0,5.0,1.0,3,0.0
11,11,72.0,5.0,0.5,3,0.0
12,12,62.0,5.5,0.25,3,0.0
13,13,70.0,5.5,0.25,3,0.0
14,14,63.0,5.75,0.25,3,0.0
15,15,72.0,5.75,0.25,3,0.0
16,16,62.0,6.0,1.0,3,1.0
17,17,70.0,6.0,1.0,3,1.0
18,18,70.0,6.0,1.0,3,1.0
19,19,62.0,7.0,1.0,3,0.0
20,20,65.0,7.0,1.0,3,0.0
21,21,70.0,7.0,1.0,3,0.0
22,22,62.0,8.0,1.0,3,0.0
23,23,65.0,8.0,1.0,3,0.0
24,24,70.0,8.0,1.0,3,0.0
25,25,62.0,9.0,1.0,3,1.0
26,26,65.0,9.0,1.0,3,1.0
27,27,70.0,9.0,1.0,3,1.0
28,28,60.0,10.0,1.0,3,0.0
29,29,69.0,10.0,1.0,3,0.0
30,30,72.0,10.0,1.0,3,0.0
31,31,58.0,11.0,1.0,3,0.0
32,32,70.0,11.0,1.0,3,0.0
33,33,74.0,11.0,1.0,3,0.0
34,34,57.0,12.0,1.0,3,1.0
35,35,72.0,12.0,1.5,3,1.0
36,36,75.0,12.0,1.5,3,1.0
37,37,57.0,13.0,1.0,3,0.0
38,38,74.0,13.5,0.5,3,0.0
39,39,77.0,13.5,0.5,3,0.0
40,40,58.0,14.0,1.0,3,0.0
41,41,70.0,14.0,0.75,3,0.0
42,42,74.0,14.0,0.75,3,0.0
43,43,72.0,14.75,0.25,3,0.0
44,44,75.0,14.75,0.25,3,0.0
45,45,53.0,15.0,1.0,3,1.0
46,46,65.0,15.0,0.5,3,1.0
47,47,69.0,15.0,1.0,3,1.0
48,48,72.0,15.0,1.0,3,1.0
49,49,64.0,15.5,0.5,3,0.0
50,50,65.0,16.0,0.5,3,0.0
51,51,64.0,16.5,0.5,3,0.0
52,52,65.0,17.0,0.5,3,0.0
53,53,64.0,17.5,0.5,3,0.0
54,54,65.0,18.0,2.0,3,1.0
