,nid,pitch,onset,duration,ts,label
0,0,51.0,0.0,1.0,4,0.0
1,1,63.0,0.0,1.0,4,0.0
2,2,63.0,0.0,1.0,4,0.0
3,3,63.0,0.0,1.0,4,0.0
4,4,47.0,1.0,1.0,4,0.0
5,5,59.0,1.0,1.0,4,0.0
6,6,59.0,1.0,1.0,4,0.0
7,7,59.0,1.0,1.0,4,0.0
8,8,48.0,2.0,1.0,4,0.0
9,9,60.0,2.0,1.0,4,0.0
10,10,60.0,2.0,1.0,4,0.0
11,11,60.0,2.0,1.0,4,0.0
12,12,51.0,0.0,1.0,4,0.0
13,13,63.0,0.0,1.0,4,0.0
14,14,63.0,0.0,1.0,4,0.0
15,15,63.0,0.0,1.0,4,0.0
16,16,45.0,1.0,1.0,4,0.0
17,17,57.0,1.0,1.0,4,0.0
18,18,57.0,1.0,1.0,4,0.0
19,19,57.0,1.0,1.0,4,0.0
20,20,46.0,2.0,1.0,4,0.0
21,21,58.0,2.0,1.0,4,0.0
22,22,58.0,2.0,1.0,4,0.0
23,23,58.0,2.0,1.0,4,0.0
24,24,72.0,0.0,1.0,4,0.0
25,25,65.0,1.0,1.0,4,0.0
26,26,68.0,2.0,1.0,4,0.0
27,27,44.0,3.0,1.0,4,0.0
28,28,53.0,3.0,1.0,4,0.0
29,29,58.0,3.0,1.5,4,0.0
30,30,62.0,3.0,1.0,4,0.0
31,31,43.0,0.0,1.0,4,0.0
32,32,55.0,0.0,1.0,4,0.0
33,33,63.0,0.0,0.5,4,0.0
34,34,67.0,0.5,1.0,4,0.0
35,35,70.0,0.5,1.0,4,0.0
36,36,50.0,1.0,1.0,4,0.0
37,37,58.0,1.0,2.0,4,0.0
38,38,65.0,1.5,0.5,4,1.0
39,39,68.0,1.5,0.5,4,1.0
40,40,51.0,2.0,1.0,4,0.0
41,41,65.0,2.0,0.5,4,1.0
42,42,68.0,2.0,0.5,4,1.0
43,43,63.0,2.5,0.5,4,0.0
44,44,67.0,2.5,0.5,4,0.0
45,45,46.0,3.0,1.0,4,0.0
46,46,58.0,3.0,1.0,4,0.0
47,47,62.0,3.0,1.0,4,0.0
48,48,65.0,3.0,1.0,4,0.0
49,49,51.0,0.0,1.0,4,0.0
50,50,63.0,0.0,1.0,4,0.0
51,51,63.0,0.0,1.0,4,0.0
52,52,63.0,0.0,1.0,4,0.0
53,53,47.0,1.0,1.0,4,0.0
54,54,59.0,1.0,1.0,4,0.0
55,55,59.0,1.0,1.0,4,0.0
56,56,59.0,1.0,1.0,4,0.0
57,57,48.0,2.0,1.0,4,0.0
58,58,60.0,2.0,1.0,4,0.0
59,59,60.0,2.0,1.0,4,0.0
60,60,60.0,2.0,1.0,4,0.0
61,61,51.0,0.0,1.0,4,0.0
62,62,63.0,0.0,1.0,4,0.0
63,63,63.0,0.0,1.0,4,0.0
64,64,63.0,0.0,1.0,4,0.0
65,65,46.0,1.0,1.0,4,0.0
66,66,58.0,1.0,1.0,4,0.0
67,67,58.0,1.0,1.0,4,0.0
68,68,58.0,1.0,1.0,4,0.0
69,69,45.0,2.0,1.0,4,0.0
70,70,57.0,2.0,1.0,4,0.0
71,71,57.0,2.0,1.0,4,0.0
72,72,57.0,2.0,1.0,4,0.0
73,73,79.0,0.0,1.0,4,0.0
74,74,72.0,1.0,1.0,4,0.0
75,75,75.0,2.0,1.0,4,0.0
76,76,51.0,3.0,1.0,4,0.0
77,77,60.0,3.0,1.0,4,0.0
78,78,65.0,3.0,1.5,4,0.0
79,79,69.0,3.0,1.0,4,0.0
80,80,50.0,0.0,0.5,4,1.0
81,81,58.0,0.0,1.5,4,0.0
