,src,des
0,0,112
1,0,113
2,1,571
3,1,572
4,1,573
5,1,574
6,1,575
7,1,576
8,1,577
9,1,578
10,2,599
11,2,600
12,2,601
13,2,602
14,3,603
15,3,604
16,3,605
17,3,606
18,5,607
19,5,608
20,5,609
21,5,610
22,5,611
23,5,612
24,5,613
25,5,614
26,6,634
27,6,635
28,6,636
29,6,637
30,7,638
31,7,639
32,7,640
33,7,641
34,9,642
35,9,643
36,10,715
37,10,716
38,10,717
39,10,718
40,11,719
41,11,720
42,11,721
43,11,722
44,13,723
45,13,724
46,13,725
47,13,726
48,13,727
49,13,728
50,13,729
51,13,730
52,14,750
53,14,751
54,14,752
55,14,753
56,15,754
57,15,755
58,15,756
59,15,757
60,17,758
61,17,759
62,18,1168
63,18,1169
64,19,1261
65,19,1262
66,20,1427
67,20,1428
68,20,1429
69,20,1430
70,21,2191
71,22,2400
72,23,2410
