,nid,pitch,onset,duration,ts,label
0,0,70,0.0,1.0,3,1
1,1,58,0.0,1.0,3,1
2,2,62,0.0,1.0,3,1
3,3,69,1.0,1.0,3,0
4,4,60,1.0,1.0,3,0
5,5,63,1.0,1.0,3,0
6,6,70,2.0,1.0,3,0
7,7,62,2.0,1.0,3,0
8,8,65,2.0,1.0,3,0
9,9,64,3.0,2.0,3,1
10,10,61,3.0,1.0,3,1
11,11,55,3.0,3.0,3,1
12,12,60,4.0,1.0,3,0
13,13,72,5.0,1.0,3,0
14,14,58,5.0,2.0,3,0
15,15,72,6.0,1.5,3,1
16,16,53,6.0,2.5,3,1
17,17,71,6.0,0.0,3,1
18,18,72,6.0,0.0,3,1
19,19,74,6.0,0.0,3,1
20,20,57,7.0,1.5,3,0
21,21,70,7.5,0.25,3,0
22,22,69,7.75,0.25,3,0
23,23,67,8.0,0.25,3,0
24,24,65,8.25,0.25,3,0
25,25,63,8.5,0.25,3,0
26,26,58,8.5,0.5,3,0
27,27,55,8.5,0.5,3,0
28,28,67,8.75,0.25,3,0
29,29,65,9.0,0.5,3,1
30,30,57,9.0,1.0,3,1
31,31,60,9.0,1.0,3,1
32,32,63,9.5,0.5,3,0
33,33,62,10.0,1.0,3,0
34,34,58,10.0,1.0,3,0
35,35,65,11.0,1.5,3,0
36,36,74,11.0,1.5,3,0
37,37,36,12.0,3.0,3,1
38,38,48,12.0,3.0,3,1
39,39,62,12.5,0.5,3,0
40,40,71,12.5,0.5,3,0
41,41,63,13.0,0.5,3,0
42,42,72,13.0,0.5,3,0
43,43,65,13.5,0.5,3,0
44,44,74,13.5,0.5,3,0
45,45,67,14.0,0.5,3,0
46,46,75,14.0,0.5,3,0
47,47,72,14.5,0.5,3,0
48,48,70,15.0,0.5,3,1
49,49,60,15.0,1.0,3,1
50,50,63,15.0,1.0,3,1
51,51,69,15.5,0.5,3,0
52,52,72,16.0,0.5,3,0
53,53,62,16.0,1.0,3,0
54,54,65,16.0,1.0,3,0
55,55,70,16.5,0.5,3,0
56,56,74,17.0,1.5,3,0
57,57,77,17.0,1.5,3,0
58,58,39,18.0,3.0,3,1
59,59,51,18.0,3.0,3,1
60,60,71,18.5,0.5,3,0
61,61,74,18.5,0.5,3,0
62,62,72,19.0,0.5,3,0
63,63,75,19.0,0.5,3,0
64,64,74,19.5,0.5,3,0
65,65,77,19.5,0.5,3,0
66,66,75,20.0,0.5,3,0
67,67,79,20.0,0.5,3,0
68,68,72,20.5,0.5,3,0
69,69,75,20.5,0.5,3,0
70,70,74,21.0,0.5,3,1
71,71,69,21.0,1.0,3,1
72,72,53,21.0,1.0,3,1
73,73,63,21.0,1.0,3,1
74,74,72,21.5,0.5,3,0
75,75,75,22.0,0.5,3,0
76,76,70,22.0,1.0,3,0
77,77,58,22.0,1.0,3,0
78,78,62,22.0,1.0,3,0
79,79,74,22.5,0.5,3,0
80,80,79,23.0,0.5,3,0
81,81,72,23.0,1.0,3,0
82,82,45,23.0,1.0,3,0
83,83,57,23.0,1.0,3,0
84,84,77,23.5,0.5,3,0
85,85,84,24.0,0.5,3,1
86,86,74,24.0,1.0,3,1
87,87,43,24.0,2.0,3,1
88,88,55,24.0,2.0,3,1
89,89,82,24.5,0.5,3,0
90,90,81,25.0,0.5,3,0
91,91,70,25.0,2.0,3,0
92,92,79,25.5,0.5,3,0
93,93,77,26.0,0.5,3,0
94,94,60,26.0,1.0,3,0
95,95,55,26.0,1.0,3,0
96,96,76,26.5,0.5,3,0
97,97,70,27.0,1.0,3,1
98,98,79,27.0,1.0,3,1
99,99,64,27.0,1.0,3,1
100,100,53,27.0,2.0,3,1
101,101,69,28.0,1.0,3,0
102,102,77,28.0,1.25,3,0
103,103,65,28.0,1.0,3,0
104,104,79,29.25,0.25,3,0
105,105,75,29.5,0.25,3,0
106,106,72,29.75,0.25,3,0
107,107,70,30.0,1.0,3,1
108,108,58,30.0,1.0,3,1
109,109,62,30.0,1.0,3,1
110,110,69,31.0,1.0,3,0
111,111,60,31.0,1.0,3,0
112,112,63,31.0,1.0,3,0
113,113,70,32.0,1.0,3,0
114,114,62,32.0,1.0,3,0
115,115,65,32.0,1.0,3,0
116,116,64,33.0,2.0,3,1
117,117,61,33.0,1.0,3,1
118,118,55,33.0,3.0,3,1
119,119,60,34.0,1.0,3,0
120,120,72,35.0,1.0,3,0
121,121,58,35.0,2.0,3,0
122,122,72,36.0,1.5,3,1
123,123,53,36.0,2.5,3,1
124,124,71,36.0,0.0,3,1
125,125,72,36.0,0.0,3,1
126,126,74,36.0,0.0,3,1
127,127,57,37.0,1.5,3,0
128,128,70,37.5,0.25,3,0
129,129,69,37.75,0.25,3,0
130,130,67,38.0,0.25,3,0
131,131,65,38.25,0.25,3,0
132,132,63,38.5,0.25,3,0
133,133,58,38.5,0.5,3,0
134,134,55,38.5,0.5,3,0
135,135,67,38.75,0.25,3,0
136,136,65,39.0,0.5,3,1
137,137,57,39.0,1.0,3,1
138,138,60,39.0,1.0,3,1
139,139,63,39.5,0.5,3,0
140,140,62,40.0,1.0,3,0
141,141,58,40.0,1.0,3,0
142,142,65,41.0,1.5,3,0
143,143,74,41.0,1.5,3,0
144,144,36,42.0,3.0,3,1
145,145,48,42.0,3.0,3,1
146,146,62,42.5,0.5,3,0
147,147,71,42.5,0.5,3,0
148,148,63,43.0,0.5,3,0
149,149,72,43.0,0.5,3,0
150,150,65,43.5,0.5,3,0
151,151,74,43.5,0.5,3,0
152,152,67,44.0,0.5,3,0
153,153,75,44.0,0.5,3,0
154,154,72,44.5,0.5,3,0
155,155,70,45.0,0.5,3,1
156,156,60,45.0,1.0,3,1
157,157,63,45.0,1.0,3,1
158,158,69,45.5,0.5,3,0
159,159,72,46.0,0.5,3,0
160,160,62,46.0,1.0,3,0
161,161,65,46.0,1.0,3,0
162,162,70,46.5,0.5,3,0
163,163,74,47.0,1.5,3,0
164,164,77,47.0,1.5,3,0
165,165,39,48.0,3.0,3,1
166,166,51,48.0,3.0,3,1
167,167,71,48.5,0.5,3,0
168,168,74,48.5,0.5,3,0
169,169,72,49.0,0.5,3,0
170,170,75,49.0,0.5,3,0
171,171,74,49.5,0.5,3,0
172,172,77,49.5,0.5,3,0
173,173,75,50.0,0.5,3,0
174,174,79,50.0,0.5,3,0
175,175,72,50.5,0.5,3,0
176,176,75,50.5,0.5,3,0
177,177,74,51.0,0.5,3,1
178,178,69,51.0,1.0,3,1
179,179,53,51.0,1.0,3,1
180,180,63,51.0,1.0,3,1
181,181,72,51.5,0.5,3,0
182,182,75,52.0,0.5,3,0
183,183,70,52.0,1.0,3,0
184,184,58,52.0,1.0,3,0
185,185,62,52.0,1.0,3,0
186,186,74,52.5,0.5,3,0
187,187,79,53.0,0.5,3,0
188,188,72,53.0,1.0,3,0
189,189,57,53.0,1.0,3,0
190,190,60,53.0,1.0,3,0
191,191,77,53.5,0.5,3,0
192,192,84,54.0,0.5,3,1
193,193,55,54.0,3.0,3,1
194,194,58,54.0,3.0,3,1
195,195,60,54.0,3.0,3,1
196,196,64,54.0,3.0,3,1
197,197,82,54.5,0.5,3,0
198,198,81,55.0,0.25,3,0
199,199,79,55.25,0.25,3,0
200,200,77,55.5,0.25,3,0
201,201,76,55.75,0.25,3,0
202,202,74,56.0,0.5,3,0
203,203,72,56.5,0.5,3,0
204,204,86,57.0,0.5,3,1
205,205,57,57.0,3.0,3,1
206,206,60,57.0,3.0,3,1
207,207,62,57.0,3.0,3,1
208,208,66,57.0,3.0,3,1
209,209,84,57.5,0.5,3,0
210,210,82,58.0,0.25,3,0
211,211,81,58.25,0.25,3,0
212,212,79,58.5,0.25,3,0
213,213,78,58.75,0.25,3,0
214,214,75,59.0,0.5,3,0
215,215,74,59.5,0.5,3,0
216,216,87,60.0,0.5,3,1
217,217,58,60.0,3.0,3,1
218,218,62,60.0,3.0,3,1
219,219,67,60.0,3.0,3,1
220,220,86,60.5,0.5,3,0
221,221,84,61.0,0.25,3,0
222,222,82,61.25,0.25,3,0
223,223,81,61.5,0.25,3,0
224,224,79,61.75,0.25,3,0
225,225,78,62.0,0.25,3,0
226,226,79,62.25,0.25,3,0
227,227,81,62.5,0.25,3,0
228,228,82,62.75,0.25,3,0
229,229,77,63.0,0.75,3,1
230,230,69,63.0,1.0,3,1
231,231,60,63.0,2.0,3,1
232,232,79,63.75,0.125,3,0
233,233,77,63.875,0.125,3,0
234,234,76,64.0,1.0,3,0
235,235,67,64.0,1.0,3,0
236,236,53,66.0,1.0,3,1
237,237,52,67.0,1.0,3,0
238,238,53,68.0,1.0,3,0
239,239,48,69.0,3.0,3,1
240,240,83,69.25,0.25,3,0
241,241,84,69.5,0.25,3,0
242,242,80,69.75,0.25,3,0
243,243,81,70.0,0.25,3,0
244,244,76,70.25,0.25,3,0
245,245,77,70.5,0.25,3,0
246,246,71,70.75,0.25,3,0
247,247,72,71.0,0.25,3,0
248,248,68,71.25,0.25,3,0
249,249,69,71.5,0.25,3,0
250,250,65,71.75,0.75,3,0
251,251,55,72.0,1.0,3,1
252,252,64,72.5,1.0,3,0
253,253,54,73.0,1.0,3,0
254,254,63,73.5,1.0,3,0
255,255,55,74.0,1.0,3,0
256,256,64,74.5,0.75,3,0
257,257,48,75.0,3.0,3,1
258,258,85,75.25,0.25,3,0
259,259,86,75.5,0.25,3,0
260,260,81,75.75,0.25,3,0
261,261,82,76.0,0.25,3,0
262,262,78,76.25,0.25,3,0
263,263,79,76.5,0.25,3,0
264,264,75,76.75,0.25,3,0
265,265,76,77.0,0.25,3,0
266,266,69,77.25,0.25,3,0
267,267,70,77.5,0.25,3,0
268,268,67,77.75,0.75,3,0
269,269,57,78.0,1.0,3,1
270,270,66,78.5,1.0,3,0
271,271,56,79.0,1.0,3,0
272,272,65,79.5,1.0,3,0
273,273,57,80.0,1.0,3,0
274,274,66,80.5,0.5,3,0
275,275,48,81.0,3.0,3,1
276,276,51,81.0,3.0,3,1
277,277,54,81.0,3.0,3,1
278,278,57,81.0,3.0,3,1
279,279,84,81.25,0.25,3,0
280,280,87,81.5,0.25,3,0
281,281,81,81.75,0.25,3,0
282,282,84,82.0,0.25,3,0
