,nid,pitch,onset,duration,label
0,0,79,-1.0,2.0,0
1,1,60,0.0,3.0,1
2,2,63,0.0,3.0,1
3,3,75,1.0,1.0,0
4,4,72,2.0,2.0,0
5,5,62,3.0,3.0,1
6,6,65,3.0,3.0,1
7,7,71,4.0,1.0,0
8,8,80,5.0,2.0,0
9,9,59,6.0,3.0,1
10,10,62,6.0,3.0,1
11,11,79,7.0,1.0,0
12,12,77,8.0,2.0,0
13,13,60,9.0,3.0,1
14,14,67,9.0,3.0,1
15,15,75,10.0,1.0,0
16,16,79,11.0,2.0,0
17,17,67,12.0,3.0,1
18,18,63,12.0,2.0,1
19,19,84,13.0,1.0,0
20,20,82,14.0,2.0,0
21,21,64,14.0,1.0,0
22,22,68,15.0,2.0,1
23,23,65,15.0,2.0,1
24,24,80,16.0,1.0,0
25,25,79,17.0,2.0,0
26,26,70,17.0,1.0,0
27,27,67,17.0,1.0,0
28,28,72,18.0,4.0,1
29,29,68,18.0,2.0,1
30,30,77,19.0,1.0,0
31,31,78,20.0,2.0,0
32,32,69,20.0,1.0,0
33,33,67,21.0,2.0,1
34,34,79,22.0,1.0,0
35,35,71,22.0,1.0,0
36,36,67,23.0,2.0,0
37,37,48,24.0,3.0,1
38,38,51,24.0,3.0,1
39,39,63,25.0,1.0,0
40,40,60,26.0,2.0,0
41,41,50,27.0,3.0,1
42,42,53,27.0,3.0,1
43,43,59,28.0,1.0,0
44,44,68,29.0,2.0,0
45,45,47,30.0,3.0,1
46,46,50,30.0,3.0,1
47,47,67,31.0,1.0,0
48,48,65,32.0,2.0,0
49,49,46,33.0,3.0,1
50,50,49,33.0,3.0,1
51,51,64,34.0,1.0,0
52,52,73,35.0,2.0,0
53,53,55,36.0,2.0,1
54,54,52,36.0,3.0,1
55,55,72,37.0,1.0,0
56,56,70,38.0,1.0,0
57,57,60,38.0,4.0,0
58,58,68,39.0,1.0,1
59,59,53,39.0,1.0,1
60,60,67,40.0,1.0,0
61,61,55,40.0,1.0,0
62,62,66,41.0,1.0,0
63,63,56,41.0,1.0,0
64,64,63,42.0,1.0,1
65,65,67,42.0,1.0,1
66,66,55,42.0,1.0,1
67,67,60,43.0,1.0,0
68,68,63,43.0,1.0,0
69,69,59,44.0,1.0,0
70,70,62,44.0,1.0,0
71,71,43,44.0,1.0,0
72,72,53,44.0,1.0,0
73,73,60,45.0,1.0,1
74,74,48,45.0,1.0,1
75,75,51,45.0,1.0,1
76,76,75,47.0,0.5,0
77,77,77,47.0,0.0,0
78,78,74,47.5,0.25,0
79,79,72,47.75,0.25,0
80,80,79,48.0,1.0,1
81,81,62,48.0,1.0,1
82,82,59,48.0,0.5,1
