,src,des
0,0,0
1,7,43
2,8,45
3,12,78
4,13,89
5,15,156
6,16,157
7,17,159
8,18,162
9,19,163
10,20,165
11,21,168
12,22,169
13,23,171
14,24,174
15,25,175
16,26,177
17,27,182
18,30,197
19,33,205
20,36,213
21,39,234
22,40,250
23,41,266
24,42,287
25,43,393
26,44,428
27,45,433
28,45,434
29,46,437
30,47,442
31,47,443
32,48,446
33,50,457
34,51,464
35,52,471
36,56,616
37,57,619
38,58,624
39,59,628
40,60,633
41,61,637
42,62,642
43,63,646
44,64,651
45,65,659
46,66,667
47,67,675
48,71,685
49,75,728
50,76,730
51,80,763
52,81,774
53,83,841
54,84,842
55,85,844
56,86,847
57,87,848
58,88,850
59,89,853
60,90,854
61,91,856
62,92,859
63,93,860
64,94,862
65,95,865
66,96,866
67,97,868
68,98,871
69,99,872
70,100,874
71,101,877
72,102,878
73,103,880
74,104,883
75,105,884
76,106,886
77,107,891
78,110,906
79,113,914
80,116,922
81,119,943
82,120,959
83,121,975
84,122,996
85,123,1137
86,124,1142
87,124,1143
88,125,1146
89,126,1151
90,126,1152
91,127,1155
92,129,1166
93,130,1174
94,131,1181
95,132,1195
96,133,1204
