,src,des
0,109,0
1,110,0
2,111,0
3,568,1
4,569,1
5,570,1
6,595,2
7,596,2
8,597,2
9,598,2
10,599,3
11,600,3
12,601,3
13,602,3
14,603,4
15,604,4
16,605,4
17,606,4
18,631,6
19,632,6
20,633,6
21,634,7
22,635,7
23,636,7
24,637,7
25,638,8
26,639,8
27,640,8
28,641,8
29,711,10
30,712,10
31,713,10
32,714,10
33,715,11
34,716,11
35,717,11
36,718,11
37,719,12
38,720,12
39,721,12
40,722,12
41,747,14
42,748,14
43,749,14
44,750,15
45,751,15
46,752,15
47,753,15
48,754,16
49,755,16
50,756,16
51,757,16
52,1165,18
53,1166,18
54,1167,18
55,1258,19
56,1259,19
57,1260,19
58,1424,20
59,1425,20
60,1426,20
61,2190,21
62,2397,22
63,2398,22
64,2399,22
65,2407,23
66,2408,23
67,2409,23
68,2431,24
69,2432,24
70,2433,24
71,2434,24
