,src,des
0,1,0
1,3,1
2,15,2
3,16,2
4,30,3
5,31,3
6,42,4
7,43,4
8,47,5
9,48,5
10,50,5
11,76,6
12,77,6
13,80,6
14,110,7
15,111,7
16,113,7
17,137,8
18,138,8
19,139,8
20,143,9
21,145,9
22,146,10
23,148,10
24,150,11
25,162,12
26,163,12
27,178,13
28,179,13
29,201,14
30,202,14
31,208,15
32,210,15
33,258,16
34,259,16
35,265,17
36,266,17
37,292,18
38,293,18
39,328,19
40,330,19
41,349,20
42,350,20
43,353,20
44,358,21
45,359,21
46,371,22
47,401,23
48,402,23
49,404,24
50,406,24
51,413,25
52,414,25
53,416,26
54,418,26
55,425,27
56,426,27
57,440,28
58,443,28
59,448,29
60,452,29
61,466,30
62,497,31
63,498,31
64,500,32
65,502,32
66,559,33
67,563,33
68,669,34
69,671,34
70,672,35
71,673,35
72,676,35
73,677,36
74,678,36
75,681,36
76,682,37
77,683,37
78,686,37
79,687,38
80,688,38
81,691,38
82,704,39
83,705,39
84,706,39
85,707,40
86,708,40
87,711,40
88,712,41
89,713,41
90,716,41
91,717,42
92,718,42
93,719,42
94,722,42
95,723,43
96,724,43
97,727,43
98,728,44
99,729,44
100,730,44
101,733,44
102,734,45
103,735,45
104,738,45
105,752,46
106,753,46
107,754,46
108,756,47
109,763,48
110,764,48
111,765,48
112,767,49
113,774,50
114,775,50
115,776,50
116,778,51
117,798,52
118,801,52
119,807,53
120,810,53
121,838,54
122,839,54
123,840,54
124,842,55
125,843,55
126,850,56
127,851,56
128,852,56
129,854,57
130,855,57
131,862,58
132,863,58
133,864,58
134,866,59
135,867,59
136,887,60
137,888,60
138,891,60
139,897,61
140,898,61
141,901,61
142,955,62
143,956,62
144,994,63
145,995,63
146,1015,64
147,1016,64
148,1017,64
149,1025,65
150,1026,65
151,1027,65
152,1029,65
153,1031,66
154,1043,67
155,1044,67
156,1046,67
157,1049,68
158,1051,68
159,1058,69
160,1059,69
161,1071,70
162,1072,70
163,1074,70
164,1077,71
165,1079,71
166,1085,72
167,1086,72
168,1088,72
169,1091,73
170,1092,73
171,1093,74
172,1095,74
173,1098,75
174,1099,75
175,1100,76
176,1102,76
177,1105,77
178,1107,77
179,1135,78
180,1139,78
181,1143,79
182,1238,80
183,1242,80
184,1390,81
185,1391,81
186,1394,81
187,1398,82
188,1410,83
189,1411,83
190,1414,83
191,1418,84
192,1426,85
193,1427,85
194,1430,85
195,1434,86
196,1446,87
197,1447,87
198,1450,87
199,1454,88
200,1461,89
201,1462,89
202,1463,89
203,1464,90
204,1465,91
205,1466,91
206,1467,91
207,1468,92
208,1469,93
209,1470,93
210,1471,93
211,1472,94
212,1473,95
213,1474,95
214,1475,95
215,1476,96
216,1477,97
217,1478,97
218,1479,97
219,1480,97
220,1486,98
221,1491,99
