,src,des
0,0,1
1,0,2
2,1,0
3,1,2
4,2,0
5,2,1
6,7,8
7,7,9
8,7,10
9,8,7
10,8,9
11,8,10
12,9,7
13,9,8
14,9,10
15,10,7
16,10,8
17,10,9
18,16,17
19,16,18
20,16,19
21,17,16
22,17,18
23,17,19
24,18,16
25,18,17
26,18,19
27,19,16
28,19,17
29,19,18
30,23,24
31,24,23
32,25,26
33,26,25
34,27,28
35,27,29
36,27,30
37,28,27
38,28,29
39,28,30
40,29,27
41,29,28
42,29,30
43,30,27
44,30,28
45,30,29
46,31,32
47,32,31
48,33,34
49,34,33
50,35,36
51,36,35
52,39,40
53,40,39
54,41,42
55,42,41
56,43,44
57,44,43
58,45,46
59,46,45
60,47,48
61,48,47
62,49,50
63,50,49
64,51,52
65,51,53
66,51,54
67,52,51
68,52,53
69,52,54
70,53,51
71,53,52
72,53,54
73,54,51
74,54,52
75,54,53
76,55,56
77,56,55
78,57,58
79,58,57
80,59,60
81,60,59
82,63,64
83,64,63
84,65,66
85,66,65
86,67,68
87,68,67
88,69,70
89,70,69
90,71,72
91,72,71
92,73,74
93,73,75
94,74,73
95,74,75
96,75,73
97,75,74
98,76,77
99,76,78
100,76,79
101,77,76
102,77,78
103,77,79
104,78,76
105,78,77
106,78,79
107,79,76
108,79,77
109,79,78
110,80,82
111,81,82
112,82,80
113,82,81
114,83,84
115,84,83
116,88,89
117,89,88
118,91,92
119,92,91
120,96,97
121,97,96
122,99,100
123,100,99
124,106,107
125,107,106
126,111,112
127,112,111
128,114,115
129,115,114
130,119,120
131,120,119
132,122,123
133,123,122
134,127,128
135,128,127
136,130,131
137,131,130
138,137,138
139,138,137
140,142,143
141,143,142
142,145,146
143,146,145
144,152,153
145,153,152
146,159,160
147,160,159
148,166,167
149,167,166
150,173,174
151,174,173
152,180,181
153,181,180
154,187,188
155,188,187
156,194,195
157,195,194
158,203,204
159,204,203
160,206,207
161,207,206
162,211,212
163,212,211
164,214,215
165,215,214
166,219,220
167,220,219
168,222,223
169,223,222
170,227,228
171,228,227
172,230,231
173,231,230
174,233,234
175,234,233
176,238,239
177,239,238
178,240,241
179,241,240
180,242,243
181,242,244
182,243,242
183,243,244
184,244,242
185,244,243
186,247,248
187,248,247
188,249,250
189,250,249
190,251,252
191,252,251
192,253,254
193,253,255
194,254,253
195,254,255
196,255,253
197,255,254
198,258,259
199,259,258
200,261,262
201,262,261
202,264,265
203,265,264
204,267,268
205,268,267
206,274,275
207,275,274
208,276,277
209,276,278
210,276,279
211,277,276
212,277,278
213,277,279
214,278,276
215,278,277
216,278,279
217,279,276
218,279,277
219,279,278
220,280,281
221,280,282
222,280,283
223,281,280
224,281,282
225,281,283
226,282,280
227,282,281
228,282,283
229,283,280
230,283,281
231,283,282
232,284,285
233,284,286
234,284,287
235,285,284
236,285,286
237,285,287
238,286,284
239,286,285
240,286,287
241,287,284
242,287,285
243,287,286
244,288,289
245,288,290
246,288,291
247,289,288
248,289,290
249,289,291
250,290,288
